Date,dlog_SOLVPN_const,dlog_SOLVPN_L1_dlog_SOLVPN,dlog_SOLVPN_L1_dlog_COPPER,dlog_SOLVPN_L1_dlog_DXY,dlog_SOLVPN_L1_d_UST10Y,dlog_SOLVPN_L1_dlog_VIX,dlog_COPPER_const,dlog_COPPER_L1_dlog_SOLVPN,dlog_COPPER_L1_dlog_COPPER,dlog_COPPER_L1_dlog_DXY,dlog_COPPER_L1_d_UST10Y,dlog_COPPER_L1_dlog_VIX,dlog_DXY_const,dlog_DXY_L1_dlog_SOLVPN,dlog_DXY_L1_dlog_COPPER,dlog_DXY_L1_dlog_DXY,dlog_DXY_L1_d_UST10Y,dlog_DXY_L1_dlog_VIX,d_UST10Y_const,d_UST10Y_L1_dlog_SOLVPN,d_UST10Y_L1_dlog_COPPER,d_UST10Y_L1_dlog_DXY,d_UST10Y_L1_d_UST10Y,d_UST10Y_L1_dlog_VIX,dlog_VIX_const,dlog_VIX_L1_dlog_SOLVPN,dlog_VIX_L1_dlog_COPPER,dlog_VIX_L1_dlog_DXY,dlog_VIX_L1_d_UST10Y,dlog_VIX_L1_dlog_VIX
2022-06-01,-0.0002898993698860458,0.09537193441396859,-0.09608050323812625,0.145014110941992,-0.025324635481714684,-0.0165083279684368,-2.6720736046165926e-05,0.1500846406156578,-0.11584328752291115,0.05257971573131028,-0.036038595616018805,-0.028065106788066285,0.0005305870620379312,-0.07635117829924408,0.04339714386646089,-0.12208996580765676,0.007909664817979242,0.007044922895537032,0.00802804538108507,-0.28700689741942903,0.2905859187502395,2.4363548366954686,-0.05612776870207275,-0.041340007609530965,0.0021698671386597935,-0.1733666405234962,0.7432361048629622,-1.693716919119031,-0.011171632946144833,-0.025298862912757236
2022-06-02,-0.00016892128483111935,0.08469061689515625,-0.08731869883789478,0.1895574104450778,-0.02349460091679664,-0.017945018235017977,0.00041008329324697813,0.11151862654576752,-0.0842078763311909,0.21340795740934185,-0.029431064414487555,-0.03325242726023262,0.00046796500179614427,-0.07082219254268303,0.038861758447449365,-0.14514697802258608,0.006962381392912468,0.007788598945474408,0.007817576378446902,-0.26842430666321593,0.27534275935827035,2.35886159635883,-0.05931153169102074,-0.03884055684231126,0.001891336304393899,-0.14877477929323313,0.7230635861116276,-1.7962700581104212,-0.01538496674020037,-0.021991135415245066
2022-06-03,-0.00023472482292289358,0.08273504945536289,-0.0994876943496521,0.1968520261895665,-0.02344764231039146,-0.01860664299158877,0.00024855534706404224,0.10671829511478129,-0.11407910984119024,0.23131405081358478,-0.029315795122467687,-0.03487651756254456,0.00047886077098445055,-0.07049838911092167,0.040876704302864046,-0.146354822642711,0.006954605973054622,0.007898150967233642,0.008085183719164337,-0.2604714789379523,0.32483117020271496,2.3291961288543983,-0.05950250117607123,-0.036149886297943336,0.0013772806303541175,-0.16405162560795872,0.6279996826865706,-1.73928469346081,-0.015018127224156167,-0.027159732272849596
2022-06-06,-0.0001724111037506439,0.07863423020536685,-0.10360874177299405,0.19899915355720796,-0.02322990127572494,-0.01924173939129705,0.0001539834327726498,0.11294200205743843,-0.10782470312485,0.22805541133446794,-0.029646255039509066,-0.03391264824006106,0.0005048090377864204,-0.07220602514066035,0.03916064499096747,-0.14546073006513005,0.007045276254596411,0.007633688324921321,0.00897390983417435,-0.31895787982718504,0.2660562725562632,2.359818729932035,-0.056397051102026946,-0.0452077111793211,0.0016311812620348025,-0.1807606362690651,0.6112082512350108,-1.7305361064372027,-0.014130929557590703,-0.029747467031841036
2022-06-07,-0.00013119594469797297,0.0839304989122826,-0.10536757769804556,0.2038686311821297,-0.021911492155303327,-0.018657184116661816,0.00016166121770421166,0.11392861991858738,-0.10815234868713432,0.2289625242218748,-0.02940065458785314,-0.033803754090859214,0.0004948220605361291,-0.07348938098116074,0.039586834159570136,-0.1466406687910427,0.006725808316224497,0.007492042863311933,0.008447330032048901,-0.3866249273842942,0.28852779746779295,2.2976045198422788,-0.07324152361430783,-0.052676201121466815,0.001380553841285622,-0.21296699422373302,0.6219036487913643,-1.7601471681334668,-0.022148112675122584,-0.033302119837618896
2022-06-08,-0.00022530888942831438,0.08448034071584554,-0.10413433882376637,0.20749585746731913,-0.020421814809342905,-0.017929166792306418,0.00015846404036394052,0.11394729898298306,-0.10811045345799995,0.2290857472888001,-0.029350047706212506,-0.033779022099958034,0.0005273150297423531,-0.0736792166391848,0.039161052213412914,-0.1478929869745441,0.0062114896933380065,0.007240691207387695,0.00892371833652051,-0.3894081598639226,0.2822852919547662,2.279243940594787,-0.08078208954904964,-0.056361336463574684,0.001279823049751694,-0.21237848856970176,0.6232236067239578,-1.7562648820587223,-0.020553683995638526,-0.03252290969237424
2022-06-09,-0.00038416707711580033,0.09161350971738978,-0.10847154841766576,0.19623002588004174,-0.022072585976699758,-0.01742336039755381,2.9102529583426977e-05,0.11975598616571605,-0.11164233301552283,0.21991174741165156,-0.03069430484064673,-0.03336713348193878,0.0005788716632064233,-0.07599425110485153,0.04056867198136231,-0.14423671745348018,0.006747239252409534,0.007076534261638419,0.008978803373352011,-0.3918816293331096,0.2837892455986029,2.283150435796303,-0.0802096746683441,-0.05653672788840554,0.0020763511928236704,-0.24814479021098762,0.6449707357465987,-1.6997770670772943,-0.012276580298860714,-0.035059064952805696
2022-06-10,-0.000588256608668923,0.10668388347337261,-0.10219167786683876,0.16379501785274306,-0.02279859190156144,-0.018032714726145614,-0.00012371950497023267,0.1310406667730303,-0.1069399723064377,0.1956244462464477,-0.03123793734198595,-0.03382341738611953,0.0006504068525599148,-0.08127655065279042,0.03836752170407877,-0.13286795971633536,0.007001710762591912,0.007290118353617376,0.009877021209766065,-0.4582078068985994,0.2561509258072914,2.425900054126283,-0.07701445213002735,-0.05385490034697281,0.0027991118214275293,-0.3015148613081134,0.6227312649010048,-1.584912053609028,-0.009705510167874725,-0.03290110361973821
2022-06-13,-0.000809641026328395,0.147080523171054,-0.08872954884807277,0.08115386382477612,-0.0333269472537914,-0.016482915033458487,-0.00020375436675582422,0.14564485395561425,-0.10207314542337302,0.1657480285186026,-0.03504414680493667,-0.03326313403144206,0.0006823664421128553,-0.08710830718608809,0.03642409622500877,-0.12093768300201954,0.008521609585111313,0.007066385524580865,0.010839597045593148,-0.6338517371837601,0.19761780848472135,2.785222443448843,-0.031237334841466916,-0.06059340412390764,0.004048806482853813,-0.5295501742875747,0.5467387856468358,-1.1184103454277667,0.04972608676375184,-0.041649580241115876
2022-06-14,-0.0008046346328280502,0.1447689540376928,-0.08868326734344997,0.08169388021166477,-0.03257129127038856,-0.0161864380339035,-0.00019172260677113306,0.14008950857600977,-0.10196191805874147,0.1670458385198334,-0.0332280947062208,-0.032550617106957135,0.000676260854372789,-0.0842892143281268,0.03636765324121269,-0.12159626436023584,0.00760004321050365,0.006704814598609923,0.011065652563837585,-0.7382268643813755,0.19970757420368024,2.8096060010318005,0.0028830763748850727,-0.04720646964156185,0.0039107971724465776,-0.46582804337000794,0.5454629613359497,-1.1332967679908308,0.028895210971159106,-0.049822446848059906
2022-06-15,-0.0006549628988669195,0.12162935761851192,-0.09844096938207128,0.0914927034045419,-0.02810786658101049,-0.02070870613515095,-0.0001628220222859424,0.13562141133702527,-0.10384606334579832,0.16893792401952257,-0.03236623803552734,-0.03342383603658299,0.0006408136936344154,-0.07880900125125544,0.038678596152383816,-0.12391694610536096,0.0065429582939281646,0.0077758355592448015,0.009620386146047044,-0.5147853317633772,0.2939303021563612,2.714986197280411,-0.04021683060935928,-0.0035383564581088142,0.003229032317669044,-0.36042561917927524,0.5899099530107487,-1.1779310692999712,0.008564010118267545,-0.029223210280701652
2022-06-16,-0.0012516713532030718,0.11541669662882173,-0.08379465956885628,0.11823045607869033,-0.012451125551965165,-0.015317438123027962,-0.0005633495668122514,0.13145129805457928,-0.09401504710456728,0.18688505774438757,-0.021856991863333612,-0.029805064887812913,0.00043668458301471166,-0.08093430206305316,0.043688979655929695,-0.11477017830999667,0.011899002100979036,0.009620144511849577,0.008046287904767574,-0.5311741371615117,0.3325668093998604,2.7855195526473393,0.0010851625816146876,0.01068363995317096,0.004933696377235334,-0.34267742099901566,0.5480686857010088,-1.2543149141843217,-0.03616383566337631,-0.044624870419705066
2022-06-17,-0.0010204364534653213,0.08196557920885723,-0.09454883573034796,-0.0012201105359065795,-0.016008378867230267,-0.015445063909324057,-0.0007925616059108678,0.16460978253357922,-0.08335494930100541,0.3052906616401173,-0.018330857672919646,-0.029678555581684515,0.0005272769659908031,-0.09403966134802486,0.03947574693665105,-0.16156809458359297,0.010505354104742523,0.009570143737213597,0.00882438224403774,-0.6437355417602777,0.2963795227737458,2.3835741291371266,-0.010884824090366615,0.01025418530781025,0.00383316431781578,-0.18347123202913884,0.5992517711772489,-0.6858056700162217,-0.019233556880347905,-0.04401745229386517
2022-06-20,-0.0010357756754662516,0.0800475064795133,-0.09271979162720177,-0.007332071606264218,-0.016052708985599844,-0.015305250905957425,-0.0008781779916215719,0.15390399480805225,-0.07314607785971881,0.2711765444823625,-0.018578287725936712,-0.0288981845809334,0.0005557389027354929,-0.0904806761080309,0.03608195437247554,-0.15022734670472565,0.010587608669207589,0.009310720615384809,0.009064590002200818,-0.6136990803099187,0.2677372237333188,2.479285663046837,-0.010190627321324893,0.008064754311980822,0.003957163767369249,-0.1679658848460976,0.5844661150347541,-0.6363977008004024,-0.018875200356390294,-0.04514767489947243
2022-06-21,-0.0007857316816386377,0.08510168888029992,-0.09593379451395811,-0.0176966903924176,-0.013930389197394987,-0.014950251025580863,-0.0007811038209216719,0.1558661717738411,-0.07439384494295478,0.26715270548553344,-0.017754342986268178,-0.02876036355808621,0.0005204594545913788,-0.09119378568203002,0.0365354275651031,-0.1487649719225835,0.010288164280374075,0.009260632630149914,0.009009955389968339,-0.6148034191560242,0.2684394833586912,2.4815503322342494,-0.01065435419149251,0.007987186838713212,0.0036659490096892346,-0.17385225900204074,0.5882093166110931,-0.6243265052397672,-0.021346968757544837,-0.045561126958679136
2022-06-22,-0.0006383524004303429,0.10706650515853952,-0.0948594982230271,-0.023276094858280284,-0.013483754959103644,-0.01288305842225752,-0.0011005658642717362,0.10825483161444666,-0.07672250936206787,0.2792467253282673,-0.0187224755841806,-0.03324124830417524,0.0005078212694776233,-0.09307733004347721,0.036443303656772875,-0.14828652240182333,0.010249864146628073,0.009083365089065473,0.007705957957701789,-0.8091459603341862,0.25893421509179265,2.5309163559888286,-0.014606130147511071,-0.010303130664764551,0.003076298282355646,-0.26173143569518686,0.5839111575745867,-0.602003829525706,-0.02313391059429028,-0.05383177132669917
2022-06-23,-0.00045278202902780424,0.11704971258848493,-0.11503742589322444,-0.03760037481882413,-0.017243217757713376,-0.0138144338129279,-0.0018422927477052015,0.06835183806155494,0.003928896850274324,0.3365010351206186,-0.0036958600532559106,-0.02951853028293451,0.0005701358111983848,-0.08972496839652606,0.029667554348627563,-0.15309661646196254,0.0089874363159296,0.00877060917765048,0.006965330406779178,-0.8489898126329682,0.3394660857784911,2.588085807694535,0.000398214049651539,-0.006585930179750291,0.003225198592563027,-0.253720982992266,0.5677205358351004,-0.6134975271106275,-0.026150476076674395,-0.054579100135399516
2022-06-24,-0.00038969119850636744,0.13048439328784153,-0.13136512556762267,-0.03925206646175351,-0.017994356596328726,-0.013247941851183566,-0.0018401360703928949,0.06881108500477819,0.003370755846916222,0.3364445742076176,-0.0037215367495086827,-0.029499165498045793,0.0005828643999619065,-0.08701451864688727,0.026373437392296063,-0.15342984560973624,0.008835893892061911,0.008884899053996842,0.0075858286444647665,-0.7168597450950727,0.1788831803120419,2.571841422493591,-0.006989235469810101,-0.0010144824587383344,0.0029391206476404685,-0.3146389613006481,0.6417565681643542,-0.6060081257673617,-0.022744525425421137,-0.05714779125725601
2022-06-27,-0.0004097309727715275,0.12869782516710263,-0.13098330479364662,-0.0376670346436061,-0.018237145540442427,-0.01325446163615262,-0.0017893816858584378,0.07333589472554577,0.0024037250745529005,0.3324301919429698,-0.0031066294522900284,-0.029482652953092794,0.0005620724183718677,-0.08886814688562115,0.026769590083347394,-0.15178531848350799,0.008583991690496034,0.008878134544214749,0.008328625424936167,-0.6506385875800983,0.16473056372695474,2.5130904347885292,0.002010009912671082,-0.0007728192932604818,0.002815740764541115,-0.3256384148358617,0.6441073432696393,-0.596249480892216,-0.02423931629213475,-0.05718793194430524
