Date,TCI,TO_dlog_SOLVPN,FROM_dlog_SOLVPN,NET_dlog_SOLVPN,TO_dlog_COPPER,FROM_dlog_COPPER,NET_dlog_COPPER,TO_dlog_DXY,FROM_dlog_DXY,NET_dlog_DXY,TO_d_UST10Y,FROM_d_UST10Y,NET_d_UST10Y,TO_dlog_VIX,FROM_dlog_VIX,NET_dlog_VIX
2021-06-23,22.18881640613219,24.327625577640212,22.612104406134915,1.7155211715052978,15.673488604561436,37.980841414152124,-22.30735280959069,18.161697633249506,13.730213589313657,4.43148404393585,13.557747412706933,13.18965188058393,0.36809553212300195,39.2235228025029,23.43127074047637,15.792252062026527
2021-06-24,22.032522976329094,24.110363229321795,22.43548122052378,1.674882008798015,15.513014436578064,37.73121578493252,-22.21820134835446,17.940494992309407,13.371769612033347,4.56872538027606,13.473873955504878,13.39380676371481,0.08006719179006794,39.12486826793133,23.230341500441032,15.894526767490301
2021-06-25,21.786540008807556,23.896919254816762,22.16909799321285,1.7278212616039106,15.293803785417737,37.476064892804395,-22.18226110738666,17.797449857031634,13.010430110645299,4.787019746386335,13.254258306065314,13.121029288478503,0.13322901758681027,38.69026884070639,23.156077758896785,15.534191081809603
2021-06-28,21.660402979239233,23.76937561998448,22.076521512201108,1.692854107783372,15.054963214683681,37.23579295573059,-22.180829741046907,17.759240811581243,12.685940410802843,5.0733004007784,13.013846500263204,13.383915403741609,-0.3700689034784048,38.70458874968355,22.91984461372002,15.784744135963532
2021-06-29,21.540089795836206,23.65557553091502,21.98773111965555,1.6678444112594697,14.867476471019259,37.036751010114365,-22.169274539095106,17.711260758575754,12.359633768604416,5.351626989971338,12.955771675869808,13.364673144736471,-0.408901468866663,38.51036454280121,22.951659936070246,15.558704606730966
2021-06-30,21.144329984439356,23.305418070332063,21.802953628404897,1.5024644419271667,14.389279500071217,35.91157992286734,-21.52230042279612,17.648026229821912,11.992121314066528,5.655904915755384,12.899504148535934,13.207722481409323,-0.3082183328733894,37.479421973435656,22.807272575448668,14.672149397986988
2021-07-01,20.957235416416662,23.03427062289256,21.666375737067657,1.367894885824903,14.221443952084577,35.747642828014115,-21.526198875929538,17.644732490899738,11.706793175224862,5.9379393156748765,12.759099682882614,13.019094411280175,-0.25999472839756166,37.126630333323874,22.64627093049657,14.480359402827304
2021-07-02,20.98849949662328,22.760904697526072,21.653128376010443,1.1077763215156295,14.198573723577113,35.84370636772509,-21.645132644147978,17.724366480736485,11.559602329379025,6.16476415135746,12.804628285110986,13.206513264470898,-0.4018849793599113,37.45402429616571,22.67954714553091,14.774477150634802
2021-07-06,20.791342590109345,22.65967038483183,21.183731175067845,1.475939209763986,13.933286352325991,35.067538317580684,-21.13425196525469,18.394002532602848,11.170328431434939,7.223674101167909,12.654253021184614,13.995567240428153,-1.3413142192435394,36.315500659601355,22.53954778603501,13.775952873566347
2021-07-07,19.828940897309817,22.403733578920527,20.956256115023177,1.44747746389735,13.605232804263668,32.528485242962304,-18.923252438698636,17.792137393648776,10.783622927740167,7.008514465908609,15.49891840591494,12.493708500329303,3.0052099055856374,29.84468230380114,22.382631700494095,7.462050603307045
2021-07-08,19.714292142436154,22.08005757468605,20.81721526903777,1.262842305648281,14.381807570266192,31.900773295128104,-17.518965724861914,17.460274916467867,10.221917896645149,7.238357019822718,15.06835703532029,12.287134290108936,2.7812227452113536,29.580963615440293,23.344419961260687,6.236543654179606
2021-07-09,20.046063262020162,22.211236304733884,20.34562064241382,1.8656156623200637,16.428135118001354,25.133863591499118,-8.705728473497764,18.625049189513366,10.051572126696339,8.573477062817027,15.197140642742003,19.867907266304407,-4.670766623562404,27.768755055110226,24.83135268318715,2.9374023719230777
2021-07-12,18.964818352471937,21.429105764715594,20.269013955772163,1.160091808943431,15.88967366941445,24.76810413538835,-8.8784304659739,18.02973269164444,9.80872036248691,8.22101232915753,15.35978525251469,15.351842726783204,0.007942525731486683,24.115794384070465,24.626410581929004,-0.5106161978585391
2021-07-13,19.1172932400238,21.82047585120619,20.604094105877625,1.2163817453285652,15.354551971498099,24.777397359870644,-9.422845388372545,18.316490170482247,9.895966243111332,8.420523927370915,15.733249428753348,15.687894462334862,0.04535496641848624,24.361698778179097,24.621114028924517,-0.2594152507454197
2021-07-14,18.45616503409966,20.436276707423286,20.51879728638194,-0.08252057895865406,15.193042145546865,24.748748949015177,-9.555706803468311,17.835010980427136,9.910492198286114,7.924518782141021,16.027187758401716,12.342599374425866,3.68458838397585,22.789307578699226,24.760187362389107,-1.970879783689881
