t,Date,mean_abs_beta,mean_diag_cov,mean_diag_P,min_cov_eig,min_P_eig
343,2022-07-06,0.2298764947722791,2.3033598007716236,0.0018773995773985837,0.21259436811147095,0.00016767746991678504
344,2022-07-07,0.22935746336349394,2.2281795331686567,0.0018704130914117287,0.21018754612489748,0.00026520340353341387
345,2022-07-11,0.24373134645754405,2.1470624101812796,0.0018603423103843273,0.22495987518427824,0.00028645565374452826
346,2022-07-12,0.22700630615464523,2.2772975591778315,0.0018566097688807871,0.21428070987384001,0.00030769554449213186
347,2022-07-13,0.22203592471960612,2.2021099050855444,0.0018771431324170608,0.2035690100851246,0.00024387137226681728
348,2022-07-14,0.21677189894870985,2.1870825750317286,0.0019668521764942873,0.19870658317807371,0.000340111119437909
349,2022-07-18,0.22095249739627348,2.217665953177086,0.0019223982555326726,0.1919381129549228,0.0003161215442138387
350,2022-07-19,0.22725879039022034,2.167050416176094,0.0018831376930685817,0.1824418189642903,0.0002772279705009255
351,2022-07-20,0.22798049808306148,2.0885366958005505,0.0019032029390477162,0.18001927284168992,0.00037928378646686744
352,2022-07-21,0.24599918754214814,2.0679694468728944,0.001976574730669644,0.1757650510526528,0.00047547527604311306
353,2022-07-25,0.23944941454059782,2.0714833959427246,0.0019602820999308854,0.1884664188066736,0.00039663307746728
354,2022-07-26,0.2378441860448095,1.9957971925940694,0.0019547915386907743,0.18019201028486692,0.0004663526115164991
355,2022-07-27,0.23780139335156822,1.926474392257356,0.0019371724155866933,0.18131786657289467,0.0005504683483186357
356,2022-07-28,0.21708269685068546,2.035918962813908,0.001962701925043341,0.1823010667480602,0.000558687361006566
357,2022-08-01,0.21211146881570334,2.037985350753046,0.0019378231004081687,0.21615208037351455,0.00030169098732457
358,2022-08-02,0.21474477743446055,2.004793372693525,0.0019463038174046552,0.20629420748768904,0.00036086812786947074
359,2022-08-03,0.21477195499119278,2.01360070617132,0.0019038953085313015,0.1964001689430786,0.0003670288512325425
360,2022-08-04,0.2151054641217729,1.948007561318096,0.001928272287198245,0.21295523384195997,0.0004603579090616914
361,2022-08-08,0.21197993812874064,1.8913700921186407,0.0018519308318782042,0.22238081668620927,0.00046598648598744554
362,2022-08-09,0.21092607486028547,1.8031177209321276,0.0018873916201828332,0.2112631261519811,0.0005334489467614406
363,2022-08-10,0.2084642861212645,1.783593229206005,0.001989625241444646,0.20376166173324226,0.0006323869307972966
364,2022-08-11,0.1990071815082694,1.8072154396761708,0.001998335453958925,0.19357378451969318,0.000496910387530123
365,2022-08-15,0.2039989268440175,1.7619071206070305,0.002042903425646597,0.1911681679362581,0.0005818205256749639
366,2022-08-16,0.20400115191266077,1.6872368476731325,0.0020861433563429243,0.18676122631260333,0.0004976477333110688
367,2022-08-17,0.1973000160736912,1.6458426503975339,0.0021196880967874975,0.1965281827800732,0.0005904315146013824
368,2022-08-18,0.19329434369905937,1.594150544291237,0.002154055636542829,0.19063157763495608,0.0006289712369605972
369,2022-08-22,0.1963166165516394,1.6259200550378674,0.0021410953928745744,0.18151928790436256,0.0006495881869515263
370,2022-08-23,0.18026780973336573,1.6554817815177942,0.002132384316112465,0.17253870397088272,0.0003872095250299204
371,2022-08-24,0.17685491726537036,1.59288516956041,0.0021885438672371465,0.16404493070124554,0.0004887324708314116
372,2022-08-25,0.1900139347497459,1.5346882186540367,0.002216512074299814,0.1629155086717863,0.0005934574425082508
373,2022-08-29,0.20489002241698978,1.526360385381688,0.002246684207482288,0.15478724480921818,0.0005166236111875277
374,2022-08-30,0.20446783486582898,1.5542559506566327,0.0022671564086768213,0.1470525063087426,0.0003815379490904028
375,2022-08-31,0.18867907508497972,1.5387793268637737,0.0022568531256430212,0.1417736278927257,0.00047853705863667035
376,2022-09-01,0.20881963047779215,1.5259921503032667,0.0022685518380014136,0.15294391700073737,0.0005321794883127043
377,2022-09-06,0.19750095171138735,1.5312764318017131,0.0022032509928345168,0.14529689209409302,0.000388665167721857
378,2022-09-07,0.20438018409862077,1.4873012141895132,0.0021149342950698966,0.13818548378773973,0.00045795320602370383
379,2022-09-08,0.20531675736355529,1.4264330921825552,0.0021415409364545,0.1410084826005505,0.00041221006420811955
380,2022-09-12,0.22881337267426224,1.4593659907226677,0.002098650853018751,0.15577262514951418,0.0005002920102241293
381,2022-09-13,0.23006191679139143,1.928197734252465,0.001986318394492986,0.16890197414893124,0.00039186852396077957
382,2022-09-14,0.22218194338639966,1.8807532430967602,0.0019794677919788917,0.18741552314733995,0.00024346834611677973
383,2022-09-15,0.2127499757253485,1.8611636541347276,0.001954742674558843,0.17956396669456184,0.0003454285639957282
384,2022-09-19,0.21145444664200724,1.780425136021934,0.0019104865463175154,0.1731464633005937,0.00037572984186934544
385,2022-09-20,0.19755567084176975,1.7308162583249418,0.001982821443786574,0.16450586073256762,0.0004766666736299578
386,2022-09-21,0.19573921248434994,1.663369690102129,0.002024745091227006,0.15648724031250685,0.0004873418467175662
387,2022-09-22,0.20643627740122505,1.636629205606259,0.0020780370261418313,0.20038078265382223,0.0005694362469184842
388,2022-09-26,0.21571882387516475,1.8793707374732134,0.002022756517226703,0.19770809708687928,0.0004608699034632172
389,2022-09-27,0.22260874633068836,1.8425229575085231,0.002004143739958392,0.18782488826557042,0.00017550200535073758
390,2022-09-28,0.22265509724521568,1.966556465657041,0.0020737767176533133,0.17847246228556404,0.00027530758307548506
391,2022-09-29,0.2071126016060558,2.032015742125721,0.0020597603833628726,0.1704807079678696,0.00017281641446797126
392,2022-10-03,0.24045633879964168,2.1485026687784674,0.0020291628065848342,0.17486565898332443,0.00026809309710074255
393,2022-10-04,0.23545629285005018,2.6662025800746694,0.0019727347077341624,0.1661230361937906,0.00016053990915538158
394,2022-10-05,0.23138830340278824,2.6605055944177107,0.0019503723149246407,0.18137063635215964,0.00019368598208448947
395,2022-10-06,0.25050009960972475,2.6255407634614234,0.0019504450648800593,0.25191646971981385,0.00023782105761818988
396,2022-10-11,0.24467089149713084,2.55056696141678,0.001866243235209973,0.24521119275893036,0.00024191019856082332
397,2022-10-12,0.23794091203880777,2.4994726957519484,0.0018930505185948887,0.2362722829584003,0.0003428698507592918
398,2022-10-13,0.23937678751990155,2.417229811463843,0.0019281461522047513,0.22638900346615204,0.00041165585124011776
399,2022-10-17,0.2473636154329448,2.4329511032529942,0.001978042760775201,0.2411468063441869,0.00040858898455513776
400,2022-10-18,0.24073587026331128,2.337543213878412,0.001987938582065309,0.2291974017432954,0.0003199002060091869
401,2022-10-19,0.2508783139562191,2.29940050968836,0.00202419723525151,0.2233725128148463,0.00041720426523581417
402,2022-10-20,0.24357356422974089,2.2630795069589253,0.0019524468777614003,0.21440544560350747,0.0003549803999001583
403,2022-10-24,0.24699128414378405,2.1712465663522753,0.0019068549667951042,0.2140758123994306,0.000448846203789847
404,2022-10-25,0.2492625984465215,2.216340383830904,0.0018618736831277393,0.2151852156935045,0.0005327240212923739
405,2022-10-26,0.2614180677606357,2.211497164983641,0.0019060674719039836,0.21837357646949934,0.00029412103607645064
406,2022-10-27,0.23721230475679747,2.2504228639690327,0.0018822235635061572,0.21181745685566306,0.0002886842358685295
407,2022-10-31,0.22764205423436282,2.202501542433494,0.0019084008047692235,0.2105595734339807,0.0003788548333267877
408,2022-11-01,0.2260187713742732,2.1459764348971366,0.0019736604277556216,0.20043660972477725,0.0003801428375826664
409,2022-11-02,0.22170553897844208,2.0624254124945276,0.0020092583859383775,0.19043906064918187,0.0004389708951949994
410,2022-11-03,0.2156412627021383,2.0635115367508,0.0020931856616375104,0.1846898151025098,0.0005433965255434252
411,2022-11-07,0.20841926996231658,2.1855724995696457,0.0020878173294122298,0.1764198807935543,0.00037148832566439904
412,2022-11-08,0.21824336715515394,2.246923868522311,0.0020217323839023613,0.18404472252545157,0.0002891296283975817
413,2022-11-09,0.2167278693394123,2.183614255707949,0.0019423737543648753,0.17689583147120547,0.00032822820051018925
414,2022-11-10,0.25692857579111844,2.7138114194840828,0.001996760887425788,0.16901512265764573,0.00038863060354451227
415,2022-11-14,0.2611543087985692,3.224463869276963,0.0019704563387758335,0.1653318064263222,9.125279645365688e-05
416,2022-11-15,0.2538440956126743,3.1466505767429425,0.0019210144177626183,0.16504924115556313,0.00018931349470459674
417,2022-11-16,0.257422324535295,3.017867750482808,0.0018484162965351414,0.1576031738654899,0.0002541057755592545
418,2022-11-17,0.22323333728403855,3.051589568615565,0.0017959693763369144,0.15614933458108574,0.0003558122292918799
419,2022-11-21,0.22257332715650766,2.9904786527380556,0.0017876613602219593,0.15548759321078393,0.00037256754000508516
420,2022-11-22,0.22184371313035492,2.8721786479608165,0.001816911560114944,0.14773543510718887,0.0004121055566280218
421,2022-11-23,0.221022771387262,2.817200869815541,0.0018746389520553307,0.15029858598103993,0.00043555487002690734
422,2022-11-28,0.2232849808149465,2.754591442879267,0.0018465978540492772,0.15747932213220225,0.00039892442833238
423,2022-11-29,0.21263054864226424,2.672768641332363,0.001886605386783972,0.14971449504283643,0.0003889190027392029
424,2022-11-30,0.2287074374209922,2.64142786364239,0.0019411297064557678,0.15621777567592443,0.0004913837070740695
425,2022-12-01,0.2474792197110139,2.6320883342500037,0.0019314326562893955,0.17920558702589934,0.0002899789217132471
426,2022-12-05,0.2612039100842421,2.6453424998552855,0.0018871844820429527,0.19886336507015007,0.00024597424628817734
427,2022-12-06,0.2624945986115157,2.5568402037558022,0.0018426273770943457,0.21658202848348845,0.0002395016524891233
428,2022-12-07,0.27323588705235674,2.48982713437342,0.001810087393124706,0.2088500423942462,0.00033826580521619914
429,2022-12-08,0.2602519708003919,2.421263597396625,0.0018591946504428677,0.1997198702580128,0.0003799740243672733
430,2022-12-12,0.2689669766468724,2.3795031823862955,0.0019024711311062086,0.23038383239862623,0.0004820357597404063
431,2022-12-13,0.26912898767624277,2.305930860250211,0.0017710665565715798,0.23490765073761183,0.00043216183835754216
432,2022-12-14,0.26865673084998326,2.211681806552707,0.001809256957543271,0.22593823024360235,0.00028240103807378766
433,2022-12-15,0.27304869179821645,2.2051097851070858,0.0018282979154368069,0.21464694253940794,0.0003790101239542694
434,2022-12-19,0.278692313378341,2.143939841432873,0.0018445699296635151,0.20400710974545205,0.00029812123670399477
435,2022-12-20,0.224478214992689,2.331344289868922,0.0018381499988016578,0.1981310338799026,0.00039605798972032615
436,2022-12-21,0.22029044384963425,2.2938604219566674,0.0018134917930711207,0.24496024136578073,0.0003283664377906417
437,2022-12-22,0.22060092623948896,2.2618151164687976,0.0018458853208553547,0.2516593100154103,0.00042483241996537345
438,2022-12-27,0.2285485234550232,2.2389563487687,0.001869136032556833,0.23967039625135295,0.0003914518594250915
439,2022-12-28,0.22837550943105697,2.179076828215718,0.0018381028353243707,0.22890013897404884,0.00028288628746269947
440,2022-12-29,0.22502888194072057,2.157330706911364,0.0019206769484643419,0.22345936738190572,0.00034723463303225756
441,2023-01-03,0.22571192089649478,2.140311974472232,0.0019467602318054798,0.21228882721418296,0.0004446293959442455
442,2023-01-04,0.23058294745603394,2.057865036922469,0.0018807508831571566,0.2215560305437593,0.00039865897927956204
443,2023-01-05,0.23421504580162053,2.0627243203543753,0.0018209359349449744,0.21241804803051786,0.0003576644029498435
444,2023-01-09,0.2462773055662827,2.00786366262274,0.0018448091723410034,0.20514378414845774,0.0003438552982438473
445,2023-01-10,0.2518479969754701,1.9460642664811703,0.00174854238817446,0.20667668085459595,0.0003838546325118039
446,2023-01-11,0.2500837344291057,1.888322023610696,0.0017625522499269547,0.19634440656966157,0.0004756860897515837
447,2023-01-12,0.26559128846406965,1.8534619596623116,0.0017359984101769084,0.18908248574648312,0.0005373507358326536
448,2023-01-17,0.25809723457695444,1.8080265477587463,0.001743002112555905,0.1800467266407798,0.00037984968967468057
449,2023-01-18,0.2498003579518146,1.8019449235335796,0.0017948813384477498,0.1867573581155935,0.0004824992201464265
450,2023-01-19,0.24403208559337333,1.7413736171555814,0.0017548409300554564,0.18424802735024765,0.0005425833429457494
451,2023-01-23,0.2363439457240082,1.66955825584515,0.0018110313520129432,0.17848808959911808,0.0006473446908208668
452,2023-01-24,0.21502731462871763,1.6131742685340436,0.0018468084011614297,0.16987659301249183,0.0007272853119832214
453,2023-01-25,0.2096673441783338,1.5566621450450757,0.0019225726198856968,0.1615934900301423,0.000718867502474348
454,2023-01-26,0.213965044703904,1.501451903511424,0.0020144659737032053,0.17018581465496763,0.0008025930513016572
455,2023-01-30,0.2053086186377219,1.4860682228462319,0.002004146336221147,0.16356398416869172,0.0007994727190648957
456,2023-01-31,0.20269546470193278,1.4266455681664163,0.0020588896397644874,0.15599026977436237,0.0008624840423991672
457,2023-02-01,0.22393461213090005,1.4378151333322555,0.002145991774318545,0.15167352612410917,0.0008038469963197725
458,2023-02-02,0.20157156176963995,1.453902783190759,0.002076636782710081,0.1940573887506524,0.0004424932633702045
459,2023-02-06,0.18059076139346572,1.6131564943813022,0.0020756463370854776,0.18438677814180335,0.0005442780885757712
460,2023-02-07,0.17784673962233707,1.6332267032145382,0.001988745787741475,0.18434132364190528,0.0002966197205787844
461,2023-02-08,0.1766387583388494,1.5661174296014875,0.0020052973288985873,0.17769748636818386,0.0003995334951922675
462,2023-02-09,0.16673159492250778,1.51781558792681,0.001996448320667184,0.20491883528087007,0.0004934664733835545
463,2023-02-13,0.15434263040259336,1.4750494099856974,0.0019609957601901245,0.20107119101389093,0.0005540522298437371
464,2023-02-14,0.15613884714384105,1.419512568409842,0.001994805723075803,0.19135218985862248,0.0006596568237452242
465,2023-02-15,0.15309427997247513,1.3985245229088425,0.002022300026874186,0.1827756503032308,0.0007572564836009242
466,2023-02-16,0.14903491595099413,1.3654873733872526,0.0020338762653164346,0.17896349661276792,0.0006697650083049478
467,2023-02-21,0.1563037156048687,1.3729778835803004,0.0020370575002460773,0.18770931405930527,0.0007765262384670616
468,2023-02-22,0.1527199988140575,1.362405338464567,0.002019519737955456,0.1800628135231277,0.0005513069661730311
469,2023-02-23,0.15887455205552084,1.344728468871125,0.0020035650100770934,0.17143705301033846,0.0006256568000567253
470,2023-02-27,0.16133342662349656,1.2993431280143386,0.002036874545001963,0.17101975767357389,0.0005608318385031055
471,2023-02-28,0.1626984546858362,1.2462326576561793,0.0020435930294628157,0.16251487830947103,0.0006278376194623258
472,2023-03-01,0.15880772179761168,1.2115487180445785,0.0020651240196505375,0.15677502502665,0.0006907199887875703
473,2023-03-02,0.15895858434635085,1.1887351435457398,0.002120223985611112,0.1547514850074644,0.000720379061846422
474,2023-03-06,0.16274874788860938,1.1522137384843927,0.0021277330591691723,0.1470877714839526,0.0007026720972422402
475,2023-03-07,0.17617037219472503,1.2276508881231871,0.002164468252609583,0.1401576232494695,0.0007601158373829192
476,2023-03-08,0.16806009778745112,1.216798086119137,0.0021507165831392994,0.14440771994395082,0.00030945724787602327
477,2023-03-09,0.1883606348255101,1.205264680229905,0.002170596843920779,0.1722237037164712,0.0004108678477195211
478,2023-03-13,0.2243077504243137,1.4566089753948868,0.002124346320126361,0.17247543703654,0.0005146662587809028
479,2023-03-14,0.22414067029206267,1.6077260064373162,0.002069553321299721,0.16405150318070474,0.00018554576738447914
480,2023-03-15,0.24317681249515508,1.813125109162468,0.0019561054753243065,0.16635747835061282,0.0002813118085274703
481,2023-03-16,0.24299387580293705,1.7834668352729972,0.0019324188354111298,0.1745504074146019,0.00022406369378613866
482,2023-03-20,0.2373708827434735,1.8931548988805476,0.001980539190372825,0.1700688504962333,0.0002722102841592429
483,2023-03-21,0.24893045854822718,1.8756500848390185,0.0019277996335473762,0.18239612051915763,0.0003346390659477343
484,2023-03-22,0.24148745282743472,1.8896437075872916,0.0018684212075244248,0.19664880260248807,0.00030844564119862774
485,2023-03-23,0.22917418532043152,1.8570667729620816,0.0017684954980651836,0.1894431129560805,0.0003283905432588928
486,2023-03-27,0.2432909249739957,1.7870458880075135,0.0017724458498128198,0.18017870095873978,0.0003800446792606816
487,2023-03-28,0.2377278044103022,1.7406864019196884,0.001809599430127,0.1746687083235851,0.00028294952399388735
488,2023-03-29,0.2408082823810414,1.6608738152471165,0.0018765829506322274,0.16789126976119917,0.00038579946748240455
489,2023-03-30,0.23221864954938834,1.62607965496077,0.0019218737142108879,0.16248495061868662,0.0004893716504442333
490,2023-04-03,0.23088412398296707,1.6120800474467913,0.0019692500468733573,0.1676979732031331,0.0005703309848106665
491,2023-04-04,0.22067696881373233,1.6192351498132393,0.0019438047968630922,0.17279304410385488,0.0005556752793281849
492,2023-04-05,0.21318776219553703,1.5578505217302603,0.0019523325155560807,0.16738497050022294,0.00043826228432851914
