Date,Total_Spillover,SOLVPN_TO,SOLVPN_FROM,COPPER_TO,COPPER_FROM
2024-10-24,20.19959596944651,53.953311993484476,4.206759583227213,8.9727783123866,5.11722782565002
2024-10-25,20.236963934941162,53.545666050010524,4.336684951212572,8.964184205558594,5.024787707947096
2024-10-28,20.142440486226057,52.67412391822395,4.651484024392628,8.91114416812709,5.069617707278275
2024-10-29,20.14112478215462,52.72640580480644,4.374851098353836,8.94927022163314,5.016882927982495
2024-10-30,20.051864373631062,52.295388912298094,4.343375797900001,8.870563267941085,5.054734927807723
2024-10-31,19.907456758302043,52.2527831705723,3.8880930242452427,9.886023966893495,5.078676653478857
2024-11-01,19.708096398530078,51.69231487777456,2.987345140396383,9.80381374305132,4.960912178853605
2024-11-04,19.762626952803462,51.715463353663836,3.0502347587884358,9.696425068395136,4.790800636232901
2024-11-05,19.765370595378343,51.02870806098849,3.0383749142048555,9.78840339034797,4.688124307393015
2024-11-06,19.882217474876125,51.96637863978154,3.2024508638353377,9.630171109196201,4.921903313149257
2024-11-07,20.49849576883098,50.78697776227135,3.138245846956517,11.363009155102878,6.537020295220711
2024-11-08,21.45112646531926,52.52665955198448,4.143221414542798,11.962112455891447,8.327506644140833
2024-11-12,21.766053964604485,53.078262860990286,4.592012559480629,12.349845919470583,8.48097128375912
2024-11-13,22.557054043573647,57.0288838183781,3.9545988208157343,12.656517313397655,9.512843083906812
2024-11-14,22.671212790006138,57.472880408229486,3.655810668588743,12.717322696181018,9.26657882218362
2024-11-15,22.799510296727583,58.73420397222778,3.3908911562444963,12.366421332966315,9.545042532835028
2024-11-18,22.95998433213909,59.660101843735845,3.6535591057168695,12.303011324815131,9.567458284767682
2024-11-19,23.054722489034756,60.64641850191978,3.1362050513433806,12.520994017437745,10.0477363891184
2024-11-20,22.76512892844628,60.003562015537945,3.1803529055408832,13.005300178306738,9.89782881033332
2024-11-21,22.58892804712826,59.70363697603174,3.132084854448778,12.671484348783249,9.836950869728135
2024-11-22,22.36150160553027,58.433900091992065,3.0759593076512264,12.929614882569485,9.63401310309329
2024-11-25,22.444353659351705,58.22245862165543,3.0569523045152454,13.402638283192974,9.560615178004694
2024-11-26,22.909761372567523,59.76003479382528,3.3419476877081133,13.281284386325796,9.683269215042845
2024-11-27,22.979684877619373,59.97930474237037,3.2644745773154376,13.298079734560448,10.073267995688653
2024-11-29,23.053193722864176,60.147000368180905,3.3133844482394204,13.503760203630305,10.174738410512381
2024-12-02,22.41917858545787,57.58579014591145,2.940760915403375,13.411129274625006,10.172096173890587
2024-12-03,22.378243408184602,57.0718112389647,3.212673697143878,13.485236239498292,10.540732232641385
2024-12-04,22.235566457631197,56.59229454529577,2.7290985846237996,13.377278773690179,10.22604832894418
2024-12-05,22.62856786838283,59.323450225362805,2.392341036644744,12.741042054620824,12.071105340954551
2024-12-06,22.495951401393317,59.653104914576446,2.4150383061043086,12.282000793622464,11.997435965966972
2024-12-09,22.4258146347205,59.731520787848915,2.3434971769062694,12.213557355032052,12.062792358361522
2024-12-10,22.629381146818243,61.073419243974136,2.415794376560658,12.04067989641597,11.821008197846453
2024-12-11,22.815471340085917,61.43050584579651,2.7918826735221063,12.054548934551166,11.65392155764324
