Date,delta_total
2025-03-26,0.23928642092516553
2025-03-27,0.9461636097439693
2025-03-31,1.1091131133859655
2025-04-01,0.1467073383156905
2025-04-02,0.17018358700800265
2025-04-03,2.2689564141036294
2025-04-07,2.315554942900224
2025-04-08,1.8161503712587932
2025-04-09,1.907936471915803
2025-04-10,2.307776364799271
2025-04-14,0.8930159098583924
2025-04-15,0.36386294890007986
2025-04-16,0.7085274181605754
2025-04-21,0.7321504416673209
2025-04-22,0.3078565521211074
2025-04-23,0.6985938165737771
2025-04-24,0.4774697906344425
2025-04-28,0.697860161574569
2025-04-29,0.5387694252897044
2025-04-30,1.2544235252399565
2025-05-01,0.90099297515055
2025-05-05,0.6045288120054871
2025-05-06,0.3433888256242895
2025-05-07,0.27867811286182553
2025-05-08,0.8432044024046665
2025-05-12,0.8098181376778145
2025-05-13,0.9632638158010609
2025-05-14,0.4727345396372429
2025-05-15,0.4668124150625318
2025-05-19,0.375472211529183
2025-05-20,0.3011799688235768
2025-05-21,0.5623490989493455
2025-05-22,0.38505006194584795
2025-05-27,0.7924710789061219
2025-05-28,0.3230185646250032
2025-05-29,0.6714090354191249
2025-06-02,0.9491137717093682
2025-06-03,0.3721087152332792
2025-06-04,1.018130302358514
2025-06-05,0.45633964294516594
2025-06-09,0.5881690425439479
2025-06-10,0.2138965384207926
2025-06-11,0.28440466785475876
2025-06-12,0.44390219563057376
2025-06-16,0.7129033639562125
2025-06-17,0.6132523228644137
2025-06-18,0.16023028875592651
2025-06-23,0.5003200865715619
2025-06-24,0.8203168292190245
2025-06-25,0.8204675376528007
2025-06-26,0.7790979574152743
2025-06-30,0.6361303217310825
2025-07-01,0.3352819931623552
2025-07-02,0.315048192949178
2025-07-03,0.4566945494302884
2025-07-07,0.21821096856256908
2025-07-08,2.6226640301584103
2025-07-09,2.0348951629841743
2025-07-10,0.5761982350405284
2025-07-14,0.8224175430082681
2025-07-15,0.5566515143736406
2025-07-16,0.53755622312093
2025-07-17,0.28262050360967883
2025-07-21,0.844492171416689
2025-07-22,0.957503402739386
2025-07-23,0.7559289314157523
2025-07-24,0.4420697504845516
2025-07-28,0.6935852780451813
2025-07-29,0.3558491736340152
2025-07-30,0.3248493900316413
2025-07-31,2.840784777930172
2025-08-04,2.0886017688119676
2025-08-05,0.29321719176684236
2025-08-06,0.35708444398583733
2025-08-07,0.24840851446463158
2025-08-11,0.2951495094416009
2025-08-12,0.961635496816774
2025-08-13,0.4589009104603333
2025-08-14,1.0908016598393169
2025-08-18,0.4573503257079434
2025-08-19,0.9879758280188088
2025-08-20,0.35965491191597354
2025-08-21,0.7683795425192712
2025-08-25,0.5856893024257381
2025-08-26,0.7121613315251725
2025-08-27,0.2503758782169874
2025-08-28,1.1612586966544067
2025-09-02,1.4298339323969207
2025-09-03,0.8739094493431652
2025-09-04,0.8205249457084973
2025-09-08,0.4954391334451297
2025-09-09,0.3458493858258625
2025-09-10,0.3195715915413281
2025-09-11,0.7118957892895588
2025-09-15,0.31145345491346077
2025-09-16,1.076309397705622
2025-09-17,0.32296620618881955
2025-09-18,0.8528140141204298
2025-09-22,1.25898943296006
2025-09-23,0.9997362787447053
2025-09-24,0.5903521807374285
2025-09-25,1.0944903549069391
2025-09-29,0.6010702605362611
2025-09-30,0.6403725472371592
2025-10-01,0.5250171552540475
2025-10-02,0.8197025155042181
2025-10-06,0.8360714425843511
2025-10-07,0.4433001125759852
2025-10-08,0.88474568280064
2025-10-09,0.42418590832095243
2025-10-13,1.138199355618793
2025-10-14,0.43664945889144424
2025-10-15,1.1291061303013412
2025-10-16,1.2491389946606783
2025-10-20,1.0654812163089422
2025-10-21,0.5252998045738638
2025-10-22,1.0510885890262047
2025-10-23,0.6285146063163524
2025-10-27,1.2279358363419803
2025-10-28,0.19942582017995253
2025-10-29,0.4485753751842315
2025-10-30,0.6539227582224189
2025-11-03,0.8040540255182254
2025-11-04,0.90877054167906
2025-11-05,0.5140826850418512
2025-11-06,0.22786516194017525
2025-11-10,0.5563740886270678
2025-11-11,0.8816957923530718
2025-11-12,0.8329208536002576
2025-11-13,1.586987412708092
2025-11-17,1.890548750237439
2025-11-18,1.978979437813921
2025-11-19,0.9164347081698272
2025-11-20,1.1956880301149178
2025-11-24,1.4520681793532206
2025-11-25,0.6715639927897693
2025-11-26,0.9440350813837443
2025-12-01,0.4982225442076141
2025-12-02,0.31064341767021997
2025-12-03,0.6360459995421585
2025-12-04,0.3452368700206731
2025-12-08,0.9117960031120576
2025-12-09,0.5216257968905381
2025-12-10,0.41378633660661707
2025-12-11,0.535383531378562
2025-12-15,0.8935554217244616
2025-12-16,1.1865756741902957
2025-12-17,0.42375990318327644
2025-12-18,0.48301103146229785
2025-12-22,0.6226891643274758
2025-12-23,0.40567512210166423
2025-12-29,1.5394538426361677
2025-12-30,0.4382301382806399
2026-01-05,1.2244131459796894
2026-01-06,0.8057235068412322
