t,raw_SOLVPN_to_COPPER,raw_COPPER_to_SOLVPN,pairwise_net_SOLVPN_to_COPPER,SOLVPN_to_ALL,event_mask_raw,event_mask_net,event_mask_final
332,8.681314754769016,11.969607768518658,-3.2882930137496427,102.7621810260047,0,0,0
333,11.334007128143568,6.437094442637761,4.896912685505807,125.79305221550229,0,1,0
334,12.87822861611877,12.45180899177188,0.42641962434688985,127.6730168139552,0,0,0
335,13.949177111394256,13.096297439995706,0.8528796713985507,112.57758546509152,0,0,0
336,13.574382754207331,12.918575442958769,0.6558073112485623,122.44970816330422,0,0,0
337,10.996735104623964,5.107502155602783,5.8892329490211806,106.49513483460433,0,1,0
338,7.009040285303467,4.78436064986274,2.2246796354407268,94.89965513913535,0,0,0
339,7.956821773401231,4.303163267573551,3.6536585058276794,106.27751093283433,0,1,0
340,6.872158265630963,4.409889514301545,2.462268751329418,79.64125914484674,0,0,0
341,5.5922956572976865,4.322355072516715,1.2699405847809713,81.47401419629216,0,0,0
342,4.251384164285582,4.580152003443611,-0.32876783915802843,74.09229760964735,0,0,0
343,5.219938548958709,4.106024012636668,1.1139145363220404,72.86653372717663,0,0,0
344,5.451775199788618,4.226093984634233,1.2256812151543848,71.85456651583686,0,0,0
345,7.25698622166338,4.298631978136537,2.958354243526842,75.64032205187003,0,0,0
346,3.5590977295819495,6.408185361986317,-2.8490876324043675,66.20984613890998,0,0,0
347,2.687211192347235,4.103815904107757,-1.4166047117605216,65.97439072248649,0,0,0
348,3.142326900111266,4.668435930600337,-1.5261090304890708,68.02392810217466,0,0,0
349,2.8756363954115707,5.33720236476883,-2.461565969357259,55.026310608368085,0,0,0
350,2.4195136772771,6.841789414479161,-4.42227573720206,57.58702460109809,0,0,0
351,1.6826051098464885,7.320148751929956,-5.637543642083468,52.61704903228644,0,0,0
352,1.9281961832515269,7.4400253177096936,-5.511829134458167,53.89151336193382,0,0,0
353,1.4124636479577182,8.760328434068322,-7.347864786110604,52.70420755741774,0,0,0
354,1.236153743811291,9.060935091727647,-7.824781347916355,53.30479412205484,0,0,0
355,1.0908328834751326,8.875264765120987,-7.784431881645854,53.87799873887137,0,0,0
356,3.804932868998704,13.37443444336192,-9.569501574363215,60.81551280067491,0,0,0
357,5.386818617994106,13.692329948707266,-8.30551133071316,81.36674649363147,0,0,0
358,7.033031282277534,12.603185325979856,-5.570154043702322,86.19870516356866,0,0,0
359,5.475460084975978,14.37299910024374,-8.897539015267762,78.55450536776222,0,0,0
360,3.9326435995656523,10.506363513614465,-6.573719914048812,81.00415434911852,0,0,0
361,4.273360924291405,10.647094984824049,-6.3737340605326445,84.90886755860967,0,0,0
362,4.067132464336986,10.367130683216581,-6.299998218879596,84.68803824683397,0,0,0
363,3.5918621490254474,12.120460335662704,-8.528598186637257,76.61165664623985,0,0,0
364,2.375043382992229,2.2851786771442177,0.0898647058480111,67.88212636538867,0,0,0
365,3.170470747428497,3.0014737678906536,0.16899697953784365,68.86601742175742,0,0,0
366,3.744717703947334,4.5189287493473,-0.7742110453999658,67.38077116073868,0,0,0
367,4.872521617509763,5.460775590038913,-0.5882539725291496,71.75264564733618,0,0,0
368,3.9029180274652147,6.146909505154318,-2.2439914776891037,79.44260848396999,0,0,0
369,4.385843425745388,2.526532753829158,1.8593106719162296,89.69253371086384,0,0,0
370,1.0405578087691518,4.415557730902978,-3.374999922133826,63.97024412250851,0,0,0
371,0.42967957816225427,2.8266331808648877,-2.3969536027026335,62.62366796439599,0,0,0
372,0.5018193452850587,0.829734761143488,-0.3279154158584293,63.467310420519944,0,0,0
373,2.860186779881869,2.2813194708957907,0.5788673089860783,54.233049958459425,0,0,0
374,2.6014557550575663,3.61232951570765,-1.0108737606500835,57.34600798093291,0,0,0
375,2.6937588876856875,5.793798435098896,-3.1000395474132088,59.08060888977068,0,0,0
376,3.886126441569833,6.058874382748293,-2.17274794117846,63.14813643104007,0,0,0
377,3.957042628544956,8.503885226026982,-4.546842597482026,65.08725472897295,0,0,0
378,4.160428085793279,7.987310727343217,-3.826882641549938,61.34486880166499,0,0,0
379,4.4280259753860856,8.15835775252774,-3.7303317771416546,63.832190517745495,0,0,0
380,5.43193749092164,9.384928330872558,-3.9529908399509184,61.241169079514364,0,0,0
381,9.487956040681487,8.709041378522851,0.7789146621586358,109.23141914418505,0,0,0
382,9.412012352074036,8.30717519505394,1.1048371570200963,85.89675014783242,0,0,0
383,9.738548597455573,8.447992711749448,1.2905558857061248,90.16441492390005,0,0,0
384,9.401184759611539,8.424493589587968,0.976691170023571,89.07662927331285,0,0,0
385,9.704038326503857,7.490691523630293,2.2133468028735646,92.71616720251957,0,0,0
386,9.731968486002843,7.062670036822054,2.66929844918079,89.08225306893786,0,0,0
387,10.086413781180015,7.197372455684077,2.8890413254959384,89.78247372141679,0,0,0
388,11.905459476422456,6.040745267270097,5.864714209152359,101.87068797769976,0,1,0
389,8.382342800946773,5.691850382931437,2.690492418015336,92.2462754828343,0,0,0
390,7.88612552778754,6.182376400075465,1.7037491277120749,92.90546461749744,0,0,0
391,6.358788622475569,5.9730249070068995,0.38576371546866994,88.05800812548156,0,0,0
392,6.6896824161850015,3.2398858232540886,3.449796592930913,127.83040160437281,0,0,0
393,9.089862927735727,4.6333696535762545,4.456493274159472,106.24397094204357,0,1,0
394,9.562156101176706,4.739357304063051,4.822798797113655,114.91875867379042,0,1,0
395,11.335839088971394,5.531071887873842,5.804767201097552,111.34706449919783,0,1,0
396,10.061114073519915,5.567365162001354,4.493748911518561,106.5951968690776,0,1,0
397,10.092907437070082,5.38992663991459,4.702980797155492,106.88511723618755,0,1,0
398,9.732367428854658,6.141196700465918,3.5911707283887404,101.30982475488477,0,0,0
399,8.675474577367412,4.403020038573321,4.272454538794091,99.97607670450614,0,1,0
400,8.72330705453469,4.712591528172562,4.0107155263621275,101.71734363683586,0,1,0
401,9.121747201902584,5.133642058239618,3.988105143662967,92.24355603156704,0,1,0
402,11.477037057433863,3.6203782517167786,7.8566588057170845,95.03225366621875,0,1,0
403,11.35020366022359,3.5470754464118395,7.803128213811751,94.8714057763438,0,1,0
404,8.189815563267377,2.2898594975365927,5.899956065730784,95.35624083381302,0,1,0
405,5.814242554099221,3.724565785047864,2.0896767690513567,55.75604578777438,0,0,0
406,5.2153999430213736,0.9252081995926269,4.290191743428746,67.20401172065853,0,1,0
407,6.302765699635214,0.8792432515578432,5.423522448077371,66.6194851237856,0,1,0
408,1.6342843679360612,1.959319262119607,-0.3250348941835457,67.92800280688417,0,0,0
409,2.051848281494851,1.8520614519451504,0.19978682954970073,69.13416044407106,0,0,0
410,2.9484986308881505,1.5851047555696212,1.3633938753185293,67.78604692936442,0,0,0
411,6.00189516288407,2.370742137135432,3.631153025748638,80.61301954856252,0,1,0
412,9.927218169216486,3.0602145058471955,6.867003663369291,74.93223264523769,0,1,0
413,9.704935145069383,3.171560821762884,6.533374323306499,76.13567568806113,0,1,0
414,6.451172444410106,9.37534021094198,-2.924167766531874,89.60768143886256,0,0,0
415,6.304243257006453,2.272227715078477,4.032015541927976,105.20539688334054,0,1,0
416,4.397546915831736,5.1940124109699815,-0.7964654951382455,100.05127136185888,0,0,0
417,7.9998409207046315,5.648743295649065,2.3510976250555666,104.12836394295917,0,0,0
418,3.8950548088401296,3.9144405148445465,-0.019385706004416914,95.8378187455679,0,0,0
419,3.1827416614882655,2.0428874186700288,1.1398542428182368,94.75162957960423,0,0,0
420,3.6959875029837823,1.7879925291106566,1.9079949738731257,95.86519315137262,0,0,0
421,3.4064762345087485,1.2952271837177196,2.111249050791029,100.379654296151,0,0,0
422,3.4965511900407975,1.1355530021667721,2.360998187874025,93.12737010521013,0,0,0
423,5.279987362285827,1.075240684301667,4.2047466779841605,96.21592819454533,0,1,0
424,7.859457694536428,1.2990162686585156,6.5604414258779125,104.05052580135322,0,1,0
425,8.493719906923957,1.795722016285645,6.6979978906383115,109.02671275824596,0,1,0
426,7.456012246797067,1.915120584773094,5.540891662023973,107.33276407693872,0,1,0
427,4.971173744761102,1.9170228981888544,3.054150846572248,104.5316361906164,0,0,0
428,4.98395748521852,1.5192757954874097,3.46468168973111,92.82039283054488,0,0,0
429,4.366326191646818,1.6521708307582867,2.7141553608885314,97.03855080934996,0,0,0
430,3.8594512243930104,1.410466998858023,2.4489842255349874,94.0155968089554,0,0,0
431,4.060524404609091,1.3166993962615474,2.7438250083475437,94.8187020274591,0,0,0
432,5.128103843849016,1.4420387871640101,3.6860650566850057,112.83551850774,0,1,0
433,6.142897178050967,2.6555537713810384,3.487343406669929,104.62635996856183,0,0,0
434,5.18323566345661,1.2864947110683582,3.896740952388252,97.8372439790168,0,1,0
435,2.315155723791375,1.330651528397579,0.9845041953937961,79.88669794953344,0,0,0
436,2.2704034296232662,1.5344533524352884,0.7359500771879779,82.65487809247446,0,0,0
437,2.9532864566613575,1.706779589196448,1.2465068674649096,86.94419713927522,0,0,0
438,3.1365198527518947,1.6545721852368367,1.481947667515058,81.95354510656188,0,0,0
439,2.652898184564392,2.573605536054293,0.0792926485100991,77.94891208841904,0,0,0
440,3.311402676347653,1.5939292356467156,1.7174734407009375,92.28477052888711,0,0,0
441,8.60897910668976,0.8731823124755413,7.735796794214219,104.2781470100092,0,1,0
442,10.206076747433071,1.4715871139017975,8.734489633531274,109.16847347534829,0,1,0
443,2.2281113258242122,2.6593875716264734,-0.4312762458022612,89.15028704407497,0,0,0
444,5.403822176360321,2.7144664769617055,2.6893556993986154,86.0852715441667,0,0,0
445,4.076984477508117,0.377156894338486,3.699827583169631,86.94719739532198,0,1,0
446,3.4787462432698346,0.504498860069353,2.9742473832004817,85.53510693599308,0,0,0
447,2.897428537329658,0.7286506896154028,2.1687778477142556,75.01960998140112,0,0,0
448,1.457012194912992,2.791567136539974,-1.3345549416269822,67.42923363114438,0,0,0
449,1.4751678223799252,0.9086128651896193,0.5665549571903059,67.96417531654299,0,0,0
450,1.8853471728240416,0.8287272893373613,1.0566198834866802,70.23175884484476,0,0,0
451,1.430448873971552,0.7878257552584226,0.6426231187131294,67.83910074668205,0,0,0
452,1.4100457591979896,0.6779701408999403,0.7320756182980492,67.86208497803234,0,0,0
453,1.0817114065972973,0.5939284876049821,0.4877829189923152,67.07554301951515,0,0,0
454,1.4462925082296991,1.0712331821984402,0.3750593260312589,65.52535858745968,0,0,0
455,1.2924475706638052,0.6900135409834717,0.6024340296803335,66.02513687391901,0,0,0
456,0.747363402959619,0.4381154543333329,0.30924794862628613,66.36164479578338,0,0,0
457,4.426269761971194,1.1219572442679708,3.3043125177032233,81.15343491504719,0,0,0
458,3.1401398626920494,0.4002716375932757,2.739868225098774,91.07274529659998,0,0,0
459,2.7033486380387073,1.5704784840220074,1.1328701540166999,90.16124696168743,0,0,0
460,5.760720646008453,0.39683107425585007,5.363889571752603,97.25193867933045,0,1,0
461,7.998677135278943,0.6467289795374711,7.351948155741472,99.20972140814104,0,1,0
462,9.69032629359499,0.27983751290757797,9.410488780687412,104.97464031181934,0,1,0
463,9.833553635430473,0.19529013215857374,9.638263503271899,101.86121598126556,0,1,0
464,9.413665370722358,0.11061831969712492,9.303047051025233,101.34446893739288,0,1,0
465,6.011197226828462,0.1351969061878762,5.8760003206405855,88.18364415602412,0,1,0
466,8.385630098312848,0.028079335498037577,8.35755076281481,91.00296771349868,0,1,0
467,8.918695616294391,1.1139260830780555,7.804769533216335,96.8717446005657,0,1,0
468,2.826570079744835,1.278982188509128,1.547587891235707,75.86234815014538,0,0,0
469,3.141837364530473,2.726496803093135,0.415340561437338,77.6061545023141,0,0,0
470,3.129492474660172,2.1533089278966346,0.9761835467635374,74.18451549676611,0,0,0
471,5.038951933433893,2.982809265253868,2.056142668180025,77.037718275712,0,0,0
472,4.230658644711518,3.4760510908679305,0.7546075538435875,76.35625362598564,0,0,0
473,6.412750240091163,2.1583324162069464,4.254417823884216,74.44691123008869,0,1,0
474,6.603807077160184,1.5620404670257182,5.041766610134466,72.53314547340557,0,1,0
475,4.054328802639787,2.0558232729809505,1.998505529658836,70.53303247850923,0,0,0
476,3.7654386473644665,2.868368148414049,0.8970704989504177,77.44752872427627,0,0,0
477,3.567449727418506,4.307155844602409,-0.739706117183903,81.93408197519052,0,0,0
478,2.19037958675137,3.97168491468036,-1.7813053279289903,34.891637039891236,0,0,0
479,2.527526760584323,3.9738143584396193,-1.4462875978552963,37.875832680629735,0,0,0
480,2.6117948966545383,5.478884465090423,-2.8670895684358846,33.271852062792526,0,0,0
481,1.6542494900524258,4.008206598692424,-2.353957108639998,31.606915039999443,0,0,0
482,1.3979316598476355,4.431002812246627,-3.0330711523989913,35.628776845014904,0,0,0
483,1.4381842837892742,6.232075994908593,-4.793891711119318,36.67677595257777,0,0,0
484,0.5900514111187664,6.047234549275346,-5.457183138156579,30.76516091581221,0,0,0
485,0.5889667196065255,7.3441446387911,-6.755177919184574,28.73535899041338,0,0,0
486,0.3791918228791999,7.984653565612633,-7.605461742733433,28.35747909343143,0,0,0
487,0.3537475639439193,8.018028496126597,-7.6642809321826775,28.059579348032294,0,0,0
488,0.3927239403751427,6.087056765392222,-5.69433282501708,27.103760982185293,0,0,0
489,0.27402310396584884,5.231940789023767,-4.957917685057918,29.98828100361122,0,0,0
490,5.346202722688527,8.69782538000802,-3.351622657319493,53.40573296449637,0,0,0
491,3.4864494993371227,9.959330531587735,-6.472881032250612,45.14614515996823,0,0,0
492,1.05012550828034,5.684437172865761,-4.634311664585421,40.77396635776421,0,0,0
493,0.2540468295492804,5.5554156432427835,-5.301368813693503,44.2198939746458,0,0,0
494,0.9075292191134702,7.342777353167726,-6.435248134054256,38.47227741098062,0,0,0
495,0.1948404905329187,6.3840887891177385,-6.18924829858482,42.69595560364403,0,0,0
496,0.31232713002966067,3.2784903561588195,-2.966163226129159,45.4749711598925,0,0,0
497,0.13236694976841165,0.7889013333048238,-0.6565343835364121,32.24840273060629,0,0,0
498,0.32718020428862515,0.7426005200728112,-0.41542031578418603,36.328906519031605,0,0,0
499,0.3585176943981552,0.8482565488783746,-0.4897388544802195,35.38950916642756,0,0,0
500,1.2835804621557445,0.9370427028178543,0.3465377593378902,41.102731581922754,0,0,0
501,0.6197371375066463,0.6165343497081,0.003202787798546325,23.145913298764768,0,0,0
502,3.0482317068699016,3.5526506010549923,-0.5044188941850907,32.09990591662358,0,0,0
503,2.695065485607037,2.164596967266704,0.5304685183403328,38.975385687994404,0,0,0
504,3.103308592723376,3.884913119652257,-0.7816045269288812,41.554073875034796,0,0,0
505,4.691909085911514,3.2480015282272046,1.4439075576843097,38.39760991570064,0,0,0
506,11.429266275524421,5.691644164949267,5.737622110575154,53.8036136953063,0,1,0
507,9.019789699195455,5.465556469252763,3.5542332299426915,73.70979519378737,0,0,0
508,8.399606295105286,6.433818297338104,1.9657879977671824,70.16100480077864,0,0,0
509,8.633843549159428,6.658888766385355,1.9749547827740725,72.40164580527214,0,0,0
510,9.27226605864157,7.583552574582546,1.6887134840590239,78.36650145313028,0,0,0
511,11.277292239192537,6.861045996272222,4.416246242920315,82.8559948439458,0,1,0
512,6.279798313632957,7.820087673436596,-1.540289359803639,72.88524932518249,0,0,0
513,5.863731375969976,9.360386958204604,-3.496655582234628,62.75653789184049,0,0,0
514,7.927640210335548,9.731596441560276,-1.8039562312247277,78.54915979075437,0,0,0
515,10.891536735111016,12.918899254671363,-2.027362519560347,55.12811105136637,0,0,0
516,11.329324518820489,10.189291270580746,1.1400332482397424,67.58201932913602,0,0,0
517,10.86490132306003,8.971247417156022,1.8936539059040083,63.05418141822814,0,0,0
518,13.213215300389342,8.834873901782052,4.37834139860729,67.93884868833464,0,1,0
519,10.70528078621294,11.60859726154793,-0.9033164753349894,53.10620678059711,0,0,0
520,12.648224562067934,12.247430081681811,0.4007944803861232,48.676897922102505,0,0,0
521,12.761206620685828,12.650850355867155,0.11035626481867311,49.08290211525441,0,0,0
522,12.645977268165115,12.678649239177458,-0.03267197101234309,47.72252963576784,0,0,0
523,12.802288562123621,15.523632679053287,-2.721344116929666,52.06527140496728,0,0,0
524,12.308823037834479,15.321783943719328,-3.0129609058848494,55.006662079510114,0,0,0
525,12.433295646681124,15.111922647585477,-2.6786270009043527,55.03992738189795,0,0,0
526,12.493066781447446,14.937165388842654,-2.4440986073952082,55.07109926108649,0,0,0
527,11.395884535662358,15.263035217633211,-3.8671506819708537,54.156452337523625,0,0,0
528,7.902356359934104,11.95588334771131,-4.053526987777206,44.339037943762555,0,0,0
529,7.7244834853468225,13.745053017146203,-6.020569531799381,43.49724781069072,0,0,0
530,8.539690796279078,10.985970236052953,-2.4462794397738747,45.06407728516537,0,0,0
531,9.44336489876989,11.461225163684015,-2.017860264914125,53.42234031026259,0,0,0
532,9.050482318124896,9.753282202935628,-0.702799884810732,56.10622414930373,0,0,0
533,6.975398130893312,8.33035339527954,-1.354955264386227,49.2451729042366,0,0,0
534,7.232358754408338,8.606918876342649,-1.3745601219343104,58.170456833154354,0,0,0
535,7.925773351175507,9.20681516614871,-1.2810418149732028,46.06001512814185,0,0,0
536,7.7847755540661545,8.027411948017923,-0.24263639395176817,45.07536488314135,0,0,0
537,7.2833036511580325,8.783875872363906,-1.5005722212058732,42.83820454010283,0,0,0
538,5.726225553083773,7.360077724762916,-1.633852171679143,37.5547851385764,0,0,0
539,6.258534797339946,7.423112345725453,-1.1645775483855072,37.25324146322418,0,0,0
540,5.960674767704883,6.414455357262355,-0.45378058955747225,34.94183671207309,0,0,0
541,6.340480785264274,7.217362338842068,-0.8768815535777934,43.199534143060404,0,0,0
542,5.979268430396201,7.079794129866292,-1.100525699470091,41.3302177041799,0,0,0
543,5.717811059688738,6.447063588188981,-0.7292525285002434,40.85489747331625,0,0,0
544,7.492078331532732,6.581186982465183,0.9108913490675494,44.60988442063169,0,0,0
545,8.459675601536508,6.284212986326692,2.175462615209817,48.44425412917025,0,0,0
546,9.54793328757144,13.81822643590083,-4.270293148329388,43.505333826179104,0,0,0
547,9.825353086167354,11.879279768635117,-2.053926682467763,38.36192582676384,0,0,0
548,8.976941626545445,11.043355548556995,-2.0664139220115505,35.477527595899346,0,0,0
549,8.301258272626713,6.9801472454148525,1.3211110272118605,36.30561430953475,0,0,0
550,8.12293380406468,9.960020950646157,-1.837087146581478,34.23621238740794,0,0,0
551,8.38903002023149,10.502103271030473,-2.1130732507989833,33.98063495320113,0,0,0
552,8.400156059651568,9.165284819812713,-0.7651287601611454,35.98160330549682,0,0,0
553,7.859718772057538,9.445506790564652,-1.585788018507114,36.5293243014935,0,0,0
554,7.056205951191504,10.375205620844945,-3.318999669653441,37.49008560624212,0,0,0
555,6.459373136591756,10.44376874746612,-3.9843956108743637,40.68187520341309,0,0,0
556,10.022731616619954,12.131546489013166,-2.1088148723932125,50.49273694856786,0,0,0
557,8.88946145332421,12.428723502152337,-3.539262048828128,43.09606644099391,0,0,0
558,8.421076633899473,11.327340099271435,-2.9062634653719623,44.62786387624579,0,0,0
559,10.475397020339258,13.164948460969548,-2.6895514406302894,47.08098502223956,0,0,0
560,10.411932353912391,12.93302615773069,-2.5210938038182995,47.799110934152814,0,0,0
561,10.284127014226527,12.83809480238713,-2.5539677881606035,47.38595125794336,0,0,0
562,10.620328334390337,12.86313732142771,-2.242808987037373,48.41454956483473,0,0,0
563,10.864150410291561,12.927539159208692,-2.0633887489171308,48.76194151947354,0,0,0
564,10.621472595441533,15.03248318054905,-4.411010585107517,50.619387481948884,0,0,0
565,11.692108847727754,14.854999620622111,-3.1628907728943574,51.346461323611464,0,0,0
566,11.410489108787965,15.32614999624568,-3.9156608874577152,51.21921168959699,0,0,0
567,9.949929700624796,14.412760263695098,-4.462830563070302,49.50880765569183,0,0,0
568,10.450750187062868,16.819753557081658,-6.36900337001879,63.926114545748995,0,0,0
569,11.656478713479308,14.93632747816813,-3.279848764688822,65.26681748746978,0,0,0
570,10.90946297137958,12.681127342044855,-1.771664370665274,65.73181493042279,0,0,0
571,11.170951261445929,12.654010411132177,-1.4830591496862482,72.00947260859688,0,0,0
572,10.838489152429794,13.572510711632212,-2.734021559202418,71.09613138554306,0,0,0
573,11.115961449753256,13.326943813002348,-2.2109823632490926,70.28963675177563,0,0,0
574,10.706022429221584,12.959014039805231,-2.2529916105836474,75.27560499474612,0,0,0
575,10.500403763129771,12.706373456650526,-2.205969693520755,74.40454135561276,0,0,0
576,10.259285516616725,12.428355665653463,-2.169070149036738,72.40692447986908,0,0,0
577,10.177511146763894,11.48532208266492,-1.307810935901026,73.30257731246257,0,0,0
578,10.353982170274142,10.02296935437785,0.33101281589629217,74.11745793136248,0,0,0
579,10.394455272808646,10.03828189290837,0.35617337990027487,72.17181685373679,0,0,0
580,10.57692627660741,10.566995884495071,0.009930392112337927,65.2979067528263,0,0,0
581,10.321547915021876,10.19634830258193,0.12519961243994615,65.40207157286835,0,0,0
582,11.433553387703558,11.891914353639834,-0.45836096593627573,67.16435506975489,0,0,0
583,11.1902270459756,11.386562632195728,-0.19633558622012792,71.0477531479653,0,0,0
584,13.55636226627985,10.95872903392354,2.5976332323563103,92.77872256938016,0,0,0
585,11.415594172980418,10.307532524482172,1.1080616484982464,76.24485980384627,0,0,0
586,10.611180683691643,8.806771388962924,1.8044092947287194,81.64805152622657,0,0,0
587,10.686545092149203,8.8187457448423,1.867799347306903,92.94754193805076,0,0,0
588,10.613962426662019,9.719543679507789,0.89441874715423,85.1583477288386,0,0,0
589,11.170627352806811,11.754213141929574,-0.5835857891227629,72.63551257818185,0,0,0
590,12.885432447907702,12.43530295215709,0.45012949575061256,77.16034439741314,0,0,0
591,12.178604627828806,10.639904310950635,1.5387003168781703,85.84143006034367,0,0,0
592,10.403411331595551,8.168911340731274,2.2344999908642773,90.99270055505878,0,0,0
593,10.599536504635795,7.510824949476478,3.0887115551593167,94.52586573351621,0,0,0
594,7.687468929110181,5.500979979966486,2.186488949143695,89.65386751418227,0,0,0
595,7.669531510220426,5.772496412833342,1.897035097387084,73.85102060488644,0,0,0
596,9.508162851062677,6.628133736027456,2.880029115035221,86.14909304206354,0,0,0
597,7.948046155756584,5.324100017886714,2.6239461378698703,89.75351250170922,0,0,0
598,7.782745689161141,4.193938594187385,3.588807094973756,93.97450640141643,0,0,0
599,6.859629149499404,3.825863486432626,3.0337656630667778,107.42834960679484,0,0,0
600,8.459419089140528,4.032540195183622,4.426878893956906,102.95084096664809,0,1,0
601,8.20771910031475,3.8399792707086218,4.367739829606128,106.79505614091346,0,1,0
602,9.309724379765823,4.050836637879778,5.258887741886046,109.6062241311251,0,1,0
603,7.821297560362788,6.1677172056809715,1.6535803546818162,102.11022463931242,0,0,0
604,7.3762366200728,7.075537899441414,0.30069872063138536,93.18946061548856,0,0,0
605,7.503394786782143,5.262864816667564,2.2405299701145784,87.88811795825627,0,0,0
606,6.243084560191199,5.901789268642736,0.3412952915484633,79.01516022742966,0,0,0
607,4.215636328535047,3.276597133962642,0.939039194572405,73.20610459664778,0,0,0
608,3.8682920827437863,3.7200701206952727,0.14822196204851368,89.98626248138994,0,0,0
609,5.944167517944861,5.193077242625588,0.7510902753192736,78.66510375788185,0,0,0
610,7.160157880280347,6.198584395342454,0.961573484937893,84.61377694204643,0,0,0
611,7.554423184495416,3.9525927963907836,3.6018303881046325,90.13253820622523,0,0,0
612,6.6825581238290175,4.0032382105549384,2.679319913274079,86.59505945548253,0,0,0
613,8.118653357596884,2.8512237694826092,5.2674295881142745,97.34489941161482,0,1,0
614,8.99748139326865,3.9946887001409346,5.002792693127716,82.7830423450594,0,1,0
615,8.304352868960999,4.927766144351225,3.3765867246097736,82.87682768890167,0,0,0
616,8.97711884061642,7.22986401907966,1.7472548215367603,87.26386040638987,0,0,0
617,7.88101035304628,4.885092128990831,2.9959182240554494,88.3292088143416,0,0,0
618,8.865021242137962,4.341586619988089,4.523434622149873,90.21602324627389,0,1,0
619,8.155418444708848,3.439416269147403,4.716002175561446,86.49355455742742,0,1,0
620,8.74104266261249,4.0881915837145035,4.652851078897986,91.07738723554158,0,1,0
621,7.033181916651834,4.273134845014869,2.760047071636965,100.41872932053934,0,0,0
622,9.030249013901717,4.287678803809039,4.742570210092677,98.43001239851947,0,1,0
623,9.010888593365948,4.3677640619957785,4.6431245313701694,95.24256519298801,0,1,0
624,10.033319353901144,3.0100121630863153,7.023307190814828,103.96640220205043,0,1,0
625,7.3879639006103535,5.366078957457689,2.0218849431526644,92.31144944614277,0,0,0
626,7.083256181632387,5.093137754453441,1.9901184271789463,93.21133137360353,0,0,0
627,5.472802925984731,4.89983896208752,0.5729639638972115,77.32352040807591,0,0,0
628,6.887386067563268,4.584705682056249,2.302680385507019,74.72653894774007,0,0,0
629,5.516671596771445,3.74776081645329,1.7689107803181554,69.98684165183656,0,0,0
630,9.512574583403993,3.571356145366874,5.941218438037119,92.85014349118879,0,1,0
631,6.141296119343083,3.9452974776899796,2.195998641653103,77.22754261182806,0,0,0
632,6.224904379862127,4.435341740636102,1.789562639226025,81.17662758767915,0,0,0
633,6.591665533076213,5.329305659733885,1.2623598733423282,84.99700252212001,0,0,0
634,6.016699862929767,6.084212223525808,-0.06751236059604082,84.58260833894593,0,0,0
635,4.000263255501978,3.852667189761278,0.14759606574070006,83.34077467350424,0,0,0
636,5.510104136114941,4.207544937702112,1.3025591984128289,88.84472265455688,0,0,0
637,5.052623084632201,3.829431144657615,1.2231919399745865,86.91160249751198,0,0,0
638,5.314556560770063,4.037037784555815,1.2775187762142481,86.71880002046831,0,0,0
639,6.129284822357006,3.101362324591105,3.0279224977659007,92.89025193799142,0,0,0
640,5.72467253194281,4.148305775322856,1.5763667566199535,89.15017097650352,0,0,0
641,5.062425584324524,3.6698700958254253,1.3925554884990987,82.19245415888867,0,0,0
642,5.0720779810219545,4.021464949586404,1.0506130314355504,85.38777892025922,0,0,0
643,4.921130495907831,4.271317154854071,0.6498133410537603,83.42390738734315,0,0,0
644,4.652465683049716,4.084908391442894,0.5675572916068221,81.94909679376997,0,0,0
645,3.0464988608145016,1.6140989632864429,1.4323998975280587,31.405088167128145,0,0,0
646,7.358159656154012,4.109760408845134,3.2483992473088774,106.70713254310344,0,0,0
647,6.750326058235196,4.294948979680035,2.455377078555161,96.57022604393413,0,0,0
648,6.494215556638674,4.317806574379488,2.1764089822591863,94.74233289532559,0,0,0
649,6.4152636491029895,4.376724290877882,2.0385393582251075,94.62288130849103,0,0,0
650,4.601051146613058,3.0401614372135253,1.5608897093995324,90.78890363099168,0,0,0
651,4.557392529527511,5.684905894045233,-1.1275133645177222,83.65418000375993,0,0,0
652,4.992884637632217,6.196498998011196,-1.203614360378979,82.77868085295904,0,0,0
653,4.99155695924571,5.68715813068037,-0.6956011714346602,85.64957503470802,0,0,0
654,4.67107514258549,4.475630322046572,0.19544482053891787,73.83462934378286,0,0,0
655,2.4811972681322714,2.286501490765882,0.19469577736638932,71.21463563497613,0,0,0
656,4.54036346854957,2.8812037833639916,1.6591596851855783,56.13940129633561,0,0,0
657,3.939991626225066,0.9170168888765718,3.0229747373484943,60.34007886631095,0,0,0
658,6.987101582483191,0.815109389590405,6.171992192892786,68.3746019300279,0,1,0
659,7.082516327645706,0.5426757312827566,6.53984059636295,66.97449377720162,0,1,0
660,8.254264953892054,0.5945088067151436,7.6597561471769104,65.69731266327497,0,1,0
661,9.208290354393904,0.8011497381080342,8.40714061628587,71.65615226442281,0,1,0
662,5.315559606334365,1.2958613291667107,4.019698277167654,89.83067570270697,0,1,0
663,2.8930448641995743,4.641879858143123,-1.7488349939435488,79.45498399468349,0,0,0
664,5.395639292212025,3.8572349469129428,1.5384043452990825,77.43413593105183,0,0,0
665,5.090048493172718,3.8716822662049415,1.2183662269677766,75.78697875308052,0,0,0
666,8.441709680700924,3.842364122085727,4.599345558615197,71.41186772610766,0,1,0
