Date,Horizon,Response
2022-03-01,15,-0.5546231973345584
2022-03-01,16,-0.4481052529976769
2022-03-01,17,-0.5896916370378026
2022-03-01,18,-0.8441661996809277
2022-03-01,19,-0.505658488664122
2022-03-01,20,-0.3058877679970967
2022-03-02,0,0.8715089827007032
2022-03-02,1,-0.9707651019951128
2022-03-02,2,-0.32704201030212987
2022-03-02,3,-0.9854757667039369
2022-03-02,4,-0.9448914576809246
2022-03-02,5,-0.6064973280839316
2022-03-02,6,-1.046314737695769
2022-03-02,7,-0.907950358206241
2022-03-02,8,-0.8726781303655626
2022-03-02,9,-0.8623301948622301
2022-03-02,10,-1.200237685393816
2022-03-02,11,-1.561127576197093
2022-03-02,12,-1.4640838394546516
2022-03-02,13,-1.2060931039194238
2022-03-02,14,-1.199739120082648
2022-03-02,15,-1.0932211757457662
2022-03-02,16,-1.2348075597858919
2022-03-02,17,-1.489282122429017
2022-03-02,18,-1.1507744114122114
2022-03-02,19,-0.9510036907451861
2022-03-02,20,-1.5851618342826654
2022-03-07,0,0.6437230916929829
2022-03-07,1,-0.014710664708824095
2022-03-07,2,0.02587364431418815
2022-03-07,3,0.36426777391118115
2022-03-07,4,-0.0755496357006562
2022-03-07,5,0.06281474378887175
2022-03-07,6,0.09808697162955016
2022-03-07,7,0.10843490713288273
2022-03-07,8,-0.22947258339870302
2022-03-07,9,-0.5903624742019802
2022-03-07,10,-0.4933187374595387
2022-03-07,11,-0.23532800192431114
2022-03-07,12,-0.22897401808753504
2022-03-07,13,-0.12245607375065348
2022-03-07,14,-0.2640424577907792
2022-03-07,15,-0.5185170204339042
2022-03-07,16,-0.18000930941709858
2022-03-07,17,0.019761411249926697
2022-03-07,18,-0.6143967322875526
2022-03-07,19,-0.4151046972698541
2022-03-07,20,-0.20888603764583735
2022-06-13,0,1.4486003041320672
2022-06-13,1,0.6184968872439279
2022-06-13,2,0.9212565736224152
2022-06-13,3,0.9100773474430639
2022-06-13,4,0.23440431941612055
2022-06-13,5,0.4201768951915017
2022-06-13,6,1.024618997864455
2022-06-13,7,0.7031127826427723
2022-06-13,8,0.2255264121506495
2022-06-13,9,0.6385627391033689
2022-06-13,10,0.29068952679780957
2022-06-13,11,1.1812782490507416
2022-06-13,12,0.7693516411905742
2022-06-13,13,0.036711249865776924
2022-06-13,14,0.1952511575518351
2022-06-13,15,0.27676767540484026
2022-06-13,16,0.013347640156108953
2022-06-13,17,0.48857705436616317
2022-06-13,18,0.37906168423389086
2022-06-13,19,0.3871256176858936
2022-06-13,20,0.07177334676730285
2022-07-28,0,1.1771931169806722
2022-07-28,1,0.5794802072685477
2022-07-28,2,0.1488023387923419
2022-07-28,3,0.550710258084468
2022-07-28,4,0.6952943436163153
2022-07-28,5,0.10938860535173595
2022-07-28,6,-0.1492153653533207
2022-07-28,7,0.31763870309384995
2022-07-28,8,0.8363162429726503
2022-07-28,9,-0.05751325284598677
2022-07-28,10,-0.08427767198165032
2022-07-28,11,0.07159097493223093
2022-07-28,12,0.02246287124670887
2022-07-28,13,0.6193741364667036
2022-07-28,14,0.28901228197986356
2022-07-28,15,-0.08955680261561669
2022-07-28,16,0.0935719486202512
2022-07-28,17,0.5167703267850143
2022-07-28,18,0.29325206631026385
2022-07-28,19,0.10171086400308005
2022-07-28,20,0.5298431642731116
