Date,DC_to_CP,CP_to_DC,PairSpillover,Asymmetry,Spread_DC_minus_CP
2023-11-06,0.15278937878978338,0.03247396247929131,0.18526334126907468,0.12031541631049207,0.12031541631049207
2023-11-07,0.14844169931415602,0.02868346229172058,0.1771251616058766,0.11975823702243543,0.11975823702243543
2023-11-08,0.08642766007701623,0.04197023980084353,0.12839789987785977,0.0444574202761727,0.0444574202761727
2023-11-09,0.0467178522096048,0.0439869496366561,0.0907048018462609,0.0027309025729487027,0.0027309025729487027
2023-11-13,0.08732654271500047,0.12674195322333115,0.2140684959383316,-0.03941541050833068,-0.03941541050833068
2023-11-14,0.05161153249263873,0.16354997713194236,0.21516150962458108,-0.11193844463930364,-0.11193844463930364
2023-11-15,0.08177963546916285,0.1296123329296322,0.21139196839879504,-0.04783269746046935,-0.04783269746046935
2023-11-16,0.09099749557919914,0.13565943950977338,0.22665693508897253,-0.04466194393057424,-0.04466194393057424
2023-11-20,0.13160012092691545,0.12858367101096638,0.2601837919378818,0.003016449915949071,0.003016449915949071
2023-11-21,0.08051857640285681,0.11629757940360458,0.1968161558064614,-0.03577900300074777,-0.03577900300074777
2023-11-22,0.07604230832704145,0.13518399835299336,0.2112263066800348,-0.059141690025951904,-0.059141690025951904
2023-11-27,0.058889296677453094,0.10454708750980381,0.1634363841872569,-0.04565779083235071,-0.04565779083235071
2023-11-28,0.06265673017031624,0.11252114308190289,0.17517787325221912,-0.04986441291158665,-0.04986441291158665
2023-11-29,0.06174882724266351,0.10644420434898103,0.16819303159164453,-0.04469537710631752,-0.04469537710631752
2023-11-30,0.061397929553228564,0.10457248669991594,0.16597041625314451,-0.04317455714668737,-0.04317455714668737
2023-12-04,0.05774020264252265,0.09594816680955896,0.1536883694520816,-0.03820796416703631,-0.03820796416703631
2023-12-05,0.04641373541920036,0.11872720864330463,0.16514094406250499,-0.07231347322410428,-0.07231347322410428
2023-12-06,0.06399107971385226,0.11276966162798446,0.17676074134183672,-0.0487785819141322,-0.0487785819141322
2023-12-07,0.06204034206423048,0.08083688986261311,0.1428772319268436,-0.018796547798382635,-0.018796547798382635
2023-12-11,0.06118722184271505,0.08162311599136182,0.14281033783407687,-0.02043589414864677,-0.02043589414864677
2023-12-12,0.06468616932423443,0.07727572009130042,0.14196188941553484,-0.012589550767065985,-0.012589550767065985
2023-12-13,0.054254877788890876,0.10003610592876645,0.15429098371765732,-0.04578122813987558,-0.04578122813987558
