Date,Close
2021-05-26,"1,901.20"
2021-05-27,"1,896.90"
2021-05-28,"1,904.00"
2021-05-31,"1,905.00"
2021-06-01,"1,903.70"
2021-06-02,"1,908.70"
2021-06-03,"1,872.10"
2021-06-04,"1,890.80"
2021-06-07,"1,897.60"
2021-06-08,"1,893.10"
2021-06-09,"1,894.20"
2021-06-10,"1,895.20"
2021-06-11,"1,878.40"
2021-06-14,"1,864.60"
2021-06-15,"1,855.20"
2021-06-16,"1,860.20"
2021-06-17,"1,774.50"
2021-06-18,"1,768.40"
2021-06-21,"1,782.30"
2021-06-22,"1,776.50"
2021-06-23,"1,782.50"
2021-06-24,"1,775.80"
2021-06-25,"1,777.00"
2021-06-28,"1,779.80"
2021-06-29,"1,763.60"
2021-06-30,"1,771.60"
2021-07-01,"1,776.80"
2021-07-02,"1,783.30"
2021-07-05,"1,794.20"
2021-07-06,"1,794.20"
2021-07-07,"1,802.10"
2021-07-08,"1,800.20"
2021-07-09,"1,810.60"
2021-07-12,"1,805.90"
2021-07-13,"1,809.90"
2021-07-14,"1,825.00"
2021-07-15,"1,829.00"
2021-07-16,"1,815.00"
2021-07-19,"1,809.20"
2021-07-20,"1,811.40"
2021-07-21,"1,803.40"
2021-07-22,"1,805.40"
2021-07-23,"1,801.80"
2021-07-26,"1,799.20"
2021-07-27,"1,799.80"
2021-07-28,"1,799.70"
2021-07-29,"1,832.30"
2021-07-30,"1,813.50"
2021-08-02,"1,818.70"
2021-08-03,"1,810.70"
2021-08-04,"1,811.20"
2021-08-05,"1,805.70"
2021-08-06,"1,760.30"
2021-08-09,"1,723.80"
2021-08-10,"1,729.00"
2021-08-11,"1,750.80"
2021-08-12,"1,749.30"
2021-08-13,"1,775.50"
2021-08-16,"1,787.20"
2021-08-17,"1,785.50"
2021-08-18,"1,782.10"
2021-08-19,"1,780.60"
2021-08-20,"1,781.40"
2021-08-23,"1,803.60"
2021-08-24,"1,805.90"
2021-08-25,"1,788.20"
2021-08-26,"1,792.40"
2021-08-27,"1,816.60"
2021-08-30,"1,809.80"
2021-08-31,"1,815.80"
2021-09-01,"1,813.80"
2021-09-02,"1,809.40"
2021-09-03,"1,831.50"
2021-09-06,"1,798.50"
2021-09-07,"1,796.30"
2021-09-08,"1,791.20"
2021-09-09,"1,797.80"
2021-09-10,"1,789.90"
2021-09-13,"1,792.30"
2021-09-14,"1,805.00"
2021-09-15,"1,792.60"
2021-09-16,"1,754.60"
2021-09-17,"1,749.40"
