t,TCI,diag_mean,offdiag_mean,diag_minus_offdiag,row_err,net_abs_mean
40,57.7096721119519,0.4229032788804812,0.06412185790216877,0.3587814209783124,2.220446049250313e-16,0.20435199161637296
41,57.82632036703779,0.4217367963296222,0.06425146707448642,0.35748532925513576,2.220446049250313e-16,0.20791318300108141
42,54.01146086245989,0.4598853913754012,0.06001273429162211,0.39987265708377906,2.220446049250313e-16,0.1474026840109839
43,53.16831297629936,0.4683168702370065,0.05907590330699929,0.4092409669300072,2.220446049250313e-16,0.09953317232557575
44,52.17298978697242,0.4782701021302758,0.05796998865219158,0.42030011347808427,2.220446049250313e-16,0.08873827162664968
45,51.79474797272279,0.48205252027277234,0.05754971996969198,0.42450280030308035,2.220446049250313e-16,0.08846707718109129
46,50.605109900588594,0.49394890099411404,0.05622789988954288,0.43772100110457113,2.220446049250313e-16,0.06282708395698382
47,50.344159671235545,0.49655840328764456,0.05593795519026172,0.4406204480973828,2.220446049250313e-16,0.09513983622492568
48,50.88980253745679,0.4911019746254322,0.05654422504161864,0.43455774958381355,2.220446049250313e-16,0.10324175732031486
49,58.05263150459704,0.41947368495402976,0.06450292389399671,0.35497076106003306,2.220446049250313e-16,0.20283078955146552
50,53.96091598923572,0.46039084010764275,0.059956573321373025,0.4004342667862697,2.220446049250313e-16,0.12880077776460508
51,55.13256732285681,0.4486743267714319,0.06125840813650757,0.3874159186349243,2.220446049250313e-16,0.11827608092923306
52,62.098954704306784,0.3790104529569323,0.06899883856034088,0.3100116143965914,2.220446049250313e-16,0.2223184030413113
53,62.93199623654018,0.37068003763459806,0.06992444026282242,0.30075559737177565,2.220446049250313e-16,0.27980972092204437
54,64.38036224086285,0.35619637759137157,0.07153373582318096,0.2846626417681906,2.220446049250313e-16,0.3228206427124358
55,62.06316414095545,0.3793683585904455,0.06895907126772828,0.3104092873227172,2.220446049250313e-16,0.2635833450088812
56,59.00999565219374,0.4099000434780627,0.06556666183577081,0.3443333816422919,2.220446049250313e-16,0.2546154380913928
57,57.130481446032434,0.4286951855396756,0.06347831271781382,0.36521687282186177,2.220446049250313e-16,0.2028807482244126
58,59.82522141617239,0.4017477858382761,0.06647246824019154,0.33527531759808454,2.220446049250313e-16,0.19750879271821437
59,55.547278891999156,0.4445272110800085,0.06171919876888795,0.38280801231112055,2.220446049250313e-16,0.21373729499168653
60,55.71255321144213,0.44287446788557866,0.06190283690160237,0.3809716309839763,2.220446049250313e-16,0.226954961851746
61,54.084301871021026,0.4591569812897897,0.06009366874557892,0.3990633125442108,2.220446049250313e-16,0.16688266143567548
62,54.08659147961394,0.45913408520386056,0.0600962127551266,0.39903787244873395,2.220446049250313e-16,0.18297354177820524
63,54.029400555045136,0.4597059944495484,0.06003266728338349,0.39967332716616494,2.220446049250313e-16,0.1996357583865017
64,55.39799965807026,0.4460200034192973,0.06155333295341141,0.3844666704658859,1.1102230246251565e-16,0.14841577227246544
65,54.57539273623115,0.45424607263768824,0.06063932526247907,0.3936067473752092,2.220446049250313e-16,0.14599645933409783
66,53.80277650662031,0.4619722349337968,0.05978086278513367,0.40219137214866313,2.220446049250313e-16,0.1453406255682891
67,54.88891287953829,0.4511108712046171,0.060987680977264765,0.39012319022735237,2.220446049250313e-16,0.1838600889835038
68,51.20101348820748,0.48798986511792536,0.056890014986897205,0.43109985013102814,2.220446049250313e-16,0.08274627290492746
69,52.26894837229998,0.4773105162770002,0.05807660930255553,0.4192339069744447,2.220446049250313e-16,0.0873971501538652
70,51.54743752724693,0.4845256247275307,0.05727493058582992,0.42725069414170075,2.220446049250313e-16,0.06905303946134256
71,49.748670551518465,0.5025132944848152,0.05527630061279829,0.4472369938720169,2.220446049250313e-16,0.11152530946167642
72,48.135513522773685,0.5186448647722631,0.053483903914192985,0.4651609608580701,2.220446049250313e-16,0.07888249295301812
73,47.42878284223998,0.5257121715776003,0.05269864760248887,0.4730135239751114,2.220446049250313e-16,0.09216938306389216
74,47.110568278764866,0.5288943172123515,0.05234507586529429,0.4765492413470572,2.220446049250313e-16,0.09041913410056354
75,44.39693638774376,0.5560306361225622,0.049329929319715284,0.506700706802847,3.3306690738754696e-16,0.05448656267886456
76,47.86685098203954,0.5213314901796047,0.05318538998004393,0.46814610019956077,2.220446049250313e-16,0.10372893598509243
77,47.38937692570883,0.5261062307429116,0.052654863250787595,0.473451367492124,2.220446049250313e-16,0.0999930885918467
