Date,Close
2020-01-09,2.802
2020-01-10,2.8135
2020-01-13,2.861
2020-01-14,2.8735
2020-01-15,2.866
2020-01-16,2.847
2020-01-17,2.8455
2020-01-19,2.851
2020-01-20,2.844
2020-01-21,2.7935
2020-01-22,2.765
2020-01-23,2.726
2020-01-24,2.684
2020-01-27,2.5965
2020-01-28,2.5795
2020-01-29,2.554
2020-01-30,2.5275
2020-01-31,2.52
2020-02-03,2.5105
2020-02-04,2.5455
2020-02-05,2.5785
2020-02-06,2.5965
2020-02-07,2.557
2020-02-10,2.5545
2020-02-11,2.5875
2020-02-12,2.6055
2020-02-13,2.6175
2020-02-14,2.604
2020-02-16,2.607
2020-02-17,2.62
2020-02-18,2.6085
2020-02-19,2.6105
2020-02-20,2.5925
2020-02-21,2.6125
2020-02-24,2.5815
2020-02-25,2.5805
2020-02-26,2.5735
2020-02-27,2.5715
2020-02-28,2.54
2020-03-02,2.595
2020-03-03,2.573
2020-03-04,2.586
2020-03-05,2.573
2020-03-06,2.5605
2020-03-09,2.5105
2020-03-10,2.5215
2020-03-11,2.502
2020-03-12,2.4725
2020-03-13,2.464
2020-03-16,2.3925
2020-03-17,2.3135
2020-03-18,2.151
2020-03-19,2.1855
2020-03-20,2.1715
2020-03-23,2.1005
2020-03-24,2.18
2020-03-25,2.204
2020-03-26,2.178
2020-03-27,2.172
2020-03-30,2.1605
2020-03-31,2.232
2020-04-01,2.179
2020-04-02,2.222
2020-04-03,2.1955
2020-04-06,2.221
2020-04-07,2.277
2020-04-08,2.2665
2020-04-09,2.268
2020-04-10,2.27
2020-04-13,2.3125
2020-04-14,2.338
2020-04-15,2.304
2020-04-16,2.302
2020-04-17,2.354
2020-04-20,2.328
2020-04-21,2.249
2020-04-22,2.3015
2020-04-23,2.3145
2020-04-24,2.3375
2020-04-27,2.3475
2020-04-28,2.348
2020-04-29,2.3705
2020-04-30,2.344
2020-05-01,2.312
2020-05-04,2.3125
2020-05-05,2.3325
2020-05-06,2.347
2020-05-07,2.3805
