Date,rolling_beta
2024-08-15,0.18457360770760006
2024-08-16,0.1692271648917989
2024-08-19,0.17032121943719775
2024-08-20,0.1694643458042437
2024-08-21,0.16732663463750908
2024-08-22,0.15881914190316582
2024-08-23,0.17492890820580848
2024-08-26,0.17813534051358096
2024-08-27,0.17683374674584837
2024-08-28,0.169832238223289
2024-08-29,0.16362292111602783
2024-08-30,0.1633067466192087
2024-09-03,0.14475329591329134
2024-09-04,0.1530566203470298
2024-09-05,0.16901190354798962
2024-09-06,0.21157135959266213
2024-09-09,0.21696770581658226
2024-09-10,0.17716443462989223
2024-09-11,0.1549073966566378
2024-09-12,0.13709266532547296
2024-09-13,0.1371974369569423
2024-09-16,0.14412737758953767
2024-09-17,0.14390598515310046
2024-09-18,0.1408772601276394
2024-09-19,0.14284233987841943
2024-09-20,0.1268272437838877
2024-09-23,0.12811723998985963
2024-09-24,0.16564425673025282
2024-09-25,0.1822753105290589
2024-09-26,0.17813758373915867
2024-09-27,0.1789186957153574
2024-09-30,0.1750007902494585
2024-10-01,0.2159087477634813
2024-10-02,0.2231274847074896
2024-10-03,0.28248956589077756
2024-10-04,0.3072875226398627
2024-10-07,0.28210736706035433
2024-10-08,0.3431532984594023
2024-10-09,0.33871102319781776
2024-10-10,0.4097347806268796
2024-10-11,0.41411742797959994
2024-10-15,0.46880394491599636
2024-10-16,0.46842344862401936
2024-10-17,0.47399574004463174
2024-10-18,0.47246527255247767
2024-10-21,0.4577420678959372
2024-10-22,0.4459680014262689
2024-10-23,0.4367895690611692
2024-10-24,0.46589427810424766
2024-10-25,0.5004271949799022
2024-10-28,0.5020704353914782
2024-10-29,0.4859067706551635
2024-10-30,0.4768384136561906
2024-10-31,0.46587299913567337
2024-11-01,0.45812485007924975
2024-11-04,0.4305661118934201
2024-11-05,0.41273457367672695
2024-11-06,0.5151996175298108
2024-11-07,0.567089688542816
2024-11-08,0.5979370913601346
2024-11-12,0.6155488326919925
2024-11-13,0.6335701854193394
2024-11-14,0.5739033404353305
2024-11-15,0.5693100317547726
2024-11-18,0.5573200389230072
2024-11-19,0.5372196673894609
2024-11-20,0.5282401227271833
2024-11-21,0.531620712617255
2024-11-22,0.5173938135241652
2024-11-25,0.5270056805748472
2024-11-26,0.5285999419423696
2024-11-27,0.5244015184422556
2024-11-29,0.5216104723000372
2024-12-02,0.5206820107004904
2024-12-03,0.5002251968393916
2024-12-04,0.4964917556421622
2024-12-05,0.4985351211970932
2024-12-06,0.5094616091088435
2024-12-09,0.5236602902605371
2024-12-10,0.48212139833924683
2024-12-11,0.47820758763946636
2024-12-12,0.4620033171801294
2024-12-13,0.4634795462312289
2024-12-16,0.4601199065855812
2024-12-17,0.458922633075366
2024-12-18,0.515766443346418
2024-12-19,0.5354067841756485
2024-12-20,0.5462547314993074
2024-12-23,0.548237146571874
2024-12-24,0.5475101550124887
2024-12-26,0.5289747855604092
2024-12-27,0.5478895863499464
2024-12-30,0.5840824770161289
2024-12-31,0.5841406814273222
2025-01-02,0.5886319827822708
2025-01-03,0.6003461758493933
2025-01-06,0.5974306692253415
2025-01-07,0.6154506801139742
2025-01-08,0.6339202561575268
2025-01-10,0.5013877858499105
2025-01-13,0.42412042747412837
2025-01-14,0.41314421255613787
2025-01-15,0.3910357803456702
2025-01-16,0.3898096842855652
2025-01-17,0.3750331067593048
2025-01-21,0.3815050368341097
2025-01-22,0.3861682785845516
2025-01-23,0.37818669175104125
2025-01-24,0.38701363097731145
2025-01-27,0.3793563731395235
2025-01-28,0.4035028534603644
2025-01-29,0.4052110883265695
2025-01-30,0.37434523104563144
2025-01-31,0.3693731442906275
2025-02-03,0.3768243059437406
2025-02-04,0.37957780762779786
2025-02-05,0.40188703767622236
2025-02-06,0.4008280270151946
2025-02-07,0.42028457619366194
2025-02-10,0.4494802454616422
2025-02-11,0.4192321507003478
2025-02-12,0.4235096373832098
2025-02-13,0.42378871919025285
2025-02-14,0.4084780803644108
2025-02-18,0.38022758028784276
2025-02-19,0.378389419149765
2025-02-20,0.3731143599514375
2025-02-21,0.3762763432132368
2025-02-24,0.37698816375950617
2025-02-25,0.38982572286859296
2025-02-26,0.390809711701242
2025-02-27,0.37745831448959477
2025-02-28,0.38569442726775793
2025-03-03,0.3603974643675365
2025-03-04,0.355010406691894
2025-03-05,0.37796127487715225
2025-03-06,0.3608597797641785
2025-03-07,0.38098462118846116
2025-03-10,0.3924736811525139
2025-03-11,0.39601146390270203
2025-03-12,0.4013575472588403
2025-03-13,0.38069925471114285
2025-03-14,0.3485962607174984
2025-03-17,0.3535734219815305
2025-03-18,0.34174311752150566
2025-03-19,0.31783916966866516
2025-03-20,0.3199417039303136
2025-03-21,0.3095038098375393
2025-03-24,0.30914937988791313
2025-03-25,0.28299596929709697
2025-03-26,0.29070871108126384
2025-03-27,0.31200445122627707
2025-03-28,0.3049146849601981
2025-03-31,0.2970132234083576
2025-04-01,0.2872897820496687
2025-04-02,0.2840806530306033
2025-04-03,0.3358055173526922
2025-04-04,0.3789807126431445
2025-04-07,0.4325516218867716
2025-04-08,0.42477849166512743
2025-04-09,0.41380602849105375
2025-04-10,0.42497620511570233
2025-04-11,0.42654996002169626
2025-04-14,0.4209498023666197
2025-04-15,0.42156179014839457
2025-04-16,0.41549608608359945
2025-04-17,0.4169113537511353
2025-04-21,0.41504120843375136
2025-04-22,0.43652633217620335
2025-04-23,0.4327019694501911
2025-04-24,0.434340392760244
2025-04-25,0.4345263788661448
2025-04-28,0.43272645772336676
2025-04-29,0.4305170576736848
2025-04-30,0.37705274953768375
2025-05-01,0.382978635639482
2025-05-02,0.38097536012079464
2025-05-05,0.3187882943214877
2025-05-06,0.2915855655866298
2025-05-07,0.30863768208870734
2025-05-08,0.28145485506216283
2025-05-09,0.27669754492842225
2025-05-12,0.2766003182419874
2025-05-13,0.2722591276023885
2025-05-14,0.2586453337453401
2025-05-15,0.2563370818571682
2025-05-16,0.23693879788434763
2025-05-19,0.24288302007597123
2025-05-20,0.24301860180461982
2025-05-21,0.24578943382562668
2025-05-22,0.23603686685638153
2025-05-23,0.24205970163062412
2025-05-27,0.24768931564090246
2025-05-28,0.25122557668624734
2025-05-29,0.2520024480563494
2025-05-30,0.2499989009490739
2025-06-02,0.26677698621909507
2025-06-03,0.265718962417784
2025-06-04,0.2638214568723303
2025-06-05,0.2730675046378803
2025-06-06,0.28123078301186344
2025-06-09,0.2822801345442121
2025-06-10,0.2767835221668951
2025-06-11,0.2791676365893251
2025-06-12,0.27977024459823074
2025-06-13,0.22804998240381355
2025-06-16,0.1955728307205958
2025-06-17,0.17634837298102513
2025-06-18,0.17255478120585602
2025-06-20,0.17230887857003407
2025-06-23,0.17100645069703396
2025-06-24,0.1665780393257382
2025-06-25,0.15311231488725296
2025-06-26,0.13517707588243913
2025-06-27,0.13146671436116059
2025-06-30,0.12697282620469155
2025-07-01,0.12398628851547436
2025-07-02,0.11663316177574694
2025-07-03,0.09820249947694713
2025-07-07,0.1458400689029244
2025-07-08,0.13797858053415665
2025-07-09,0.15441934059779638
2025-07-10,0.15586979768200657
2025-07-11,0.13688232336685413
2025-07-14,0.1359932197500167
2025-07-15,0.1531223803843607
2025-07-16,0.13790911409637704
2025-07-17,0.14135860520811586
2025-07-18,0.14226247449511653
2025-07-21,0.1374898094152235
2025-07-22,0.14020064126025844
2025-07-23,0.13891439076777806
2025-07-24,0.13652810117991038
2025-07-25,0.13988339704445918
2025-07-28,0.10676764343436765
2025-07-29,0.10445440595380576
2025-07-30,0.09047793459429154
2025-07-31,-0.0935256179111
2025-08-01,-0.13274500961305055
2025-08-04,-0.16776062325984825
2025-08-05,-0.15016952080803525
2025-08-06,-0.1265993484785443
2025-08-07,-0.12733191846164607
2025-08-08,-0.10709293205580173
2025-08-11,-0.11898828719288328
2025-08-12,-0.11844393181672466
2025-08-13,-0.12342735379540852
2025-08-14,-0.12857566067460086
2025-08-15,-0.152707507141395
2025-08-18,-0.15552523018497252
2025-08-19,-0.15317226688037539
2025-08-20,-0.13141782535081462
2025-08-21,-0.14134833262122634
2025-08-22,-0.12121368471508706
2025-08-25,-0.1018322347401551
2025-08-26,-0.13297280758755445
2025-08-27,-0.11739469310987069
2025-08-28,-0.1299817074235985
2025-08-29,-0.12380402344486388
2025-09-02,-0.14422448344422412
2025-09-03,-0.1177256083694254
2025-09-04,-0.07165024163222455
2025-09-05,-0.02778417762612731
2025-09-08,-0.025235584097572664
2025-09-09,0.0011767859935905914
2025-09-10,0.07414434250515198
2025-09-11,0.10148314673712108
2025-09-12,0.10304118268323989
2025-09-15,0.12075581587850866
2025-09-16,0.1740483114988436
2025-09-17,0.17123947215516672
2025-09-18,0.14256003941626705
2025-09-19,0.1561176541514483
2025-09-22,0.13708320900032597
2025-09-23,0.13551091796893142
2025-09-24,0.11457926095995666
2025-09-25,0.1292355915078235
2025-09-26,0.07206566605275841
2025-09-29,-0.0694957960166217
2025-09-30,-0.13979132627860957
2025-10-01,-0.10372305553072848
2025-10-02,-0.06739124983938544
2025-10-03,-0.08086685195636079
2025-10-06,-0.08632919138976103
2025-10-07,-0.0805559856573452
2025-10-08,-0.07161403470728339
2025-10-09,-0.06462707353285546
2025-10-10,-0.08883243151594176
2025-10-13,-0.11748500977002105
2025-10-14,-0.11636664893507105
2025-10-15,-0.1315647975799491
2025-10-16,-0.11514662421286524
2025-10-17,-0.0428001241221709
2025-10-20,-0.038869287194266605
2025-10-21,0.05238198339791188
2025-10-22,0.03109277905612952
2025-10-23,0.062097269631527036
2025-10-24,0.059243049896340855
2025-10-27,0.05929800172031734
2025-10-28,0.030316900238433322
2025-10-29,0.021295517432910346
2025-10-30,0.032026807146882205
2025-10-31,0.03456307036035347
2025-11-03,0.046031752793635056
2025-11-04,0.07910088981067452
2025-11-05,0.07763366448484924
2025-11-06,0.10646615082996602
2025-11-07,0.11241983548761317
2025-11-10,0.1303001025186878
2025-11-11,0.13776904554637398
2025-11-12,0.13556060389214203
2025-11-13,0.12535638057870258
2025-11-14,0.11825336204494813
2025-11-17,0.11707518798240213
2025-11-18,0.1156940253303865
2025-11-19,0.10719085326226949
2025-11-20,0.07679385625864611
2025-11-21,0.0723156130479174
2025-11-24,0.013804739756548612
2025-11-25,0.01284618865481528
2025-11-26,0.0034680941040267504
2025-11-28,0.007286114580908359
2025-12-01,0.007308963449237857
2025-12-02,0.008630656263288503
2025-12-03,0.016604923716935477
2025-12-04,0.018782720395883495
2025-12-05,0.03609573188994905
2025-12-08,0.028138871639493357
2025-12-09,0.026308705868397037
2025-12-10,0.03032012729454099
2025-12-11,0.021505369879125658
2025-12-12,0.0673296469418902
2025-12-15,0.04780901721723069
2025-12-16,0.07792735974166846
2025-12-17,0.052366868915047465
2025-12-18,0.05734810377331361
2025-12-19,0.05796682937247078
2025-12-22,0.044511098293298745
2025-12-23,0.05015902845685362
2025-12-24,0.03437058616265659
2025-12-26,0.04862014553311306
2025-12-29,0.009928552288709008
2025-12-30,0.036586206058150605
2025-12-31,0.03662156153862478
2026-01-02,0.030980174875111927
2026-01-05,0.07521182664186561
2026-01-06,0.09630938876517708
2026-01-07,0.10275838742892145
2026-01-08,0.08994597874117954
2026-01-09,0.10070539332667422
2026-01-12,0.12383511267977097
