Date,Direction,Horizon,Response
2023-01-03,COPPER_to_SOLVPN,16,0.1591697618556961
2023-01-03,COPPER_to_SOLVPN,17,0.2910550585095684
2023-01-03,COPPER_to_SOLVPN,18,0.10361161125969388
2023-01-03,COPPER_to_SOLVPN,19,0.09502062837106785
2023-01-03,COPPER_to_SOLVPN,20,0.15578750418207354
2023-01-03,SOLVPN_to_COPPER,0,-0.02507423342897547
2023-01-03,SOLVPN_to_COPPER,1,-0.02001442580878198
2023-01-03,SOLVPN_to_COPPER,2,0.017673765207253313
2023-01-03,SOLVPN_to_COPPER,3,0.015854270752534406
2023-01-03,SOLVPN_to_COPPER,4,-0.025018078099070275
2023-01-03,SOLVPN_to_COPPER,5,0.052642564436602444
2023-01-03,SOLVPN_to_COPPER,6,0.04197324376680361
2023-01-03,SOLVPN_to_COPPER,7,0.12365808356441918
2023-01-03,SOLVPN_to_COPPER,8,0.047241000407844645
2023-01-03,SOLVPN_to_COPPER,9,0.03672316350062708
2023-01-03,SOLVPN_to_COPPER,10,0.027592386986585817
2023-01-03,SOLVPN_to_COPPER,11,-0.00517080754531795
2023-01-03,SOLVPN_to_COPPER,12,0.0009024411826330028
2023-01-03,SOLVPN_to_COPPER,13,0.029155550931630157
2023-01-03,SOLVPN_to_COPPER,14,-0.017052762087578915
2023-01-03,SOLVPN_to_COPPER,15,-0.02675032032088326
2023-01-03,SOLVPN_to_COPPER,16,-0.016299880449074825
2023-01-03,SOLVPN_to_COPPER,17,-0.04273346925657541
2023-01-03,SOLVPN_to_COPPER,18,-0.01951580269805374
2023-01-03,SOLVPN_to_COPPER,19,-0.031321898807959075
2023-01-03,SOLVPN_to_COPPER,20,-0.035398617230184344
2023-05-11,COPPER_to_SOLVPN,0,-0.04679202483763455
2023-05-11,COPPER_to_SOLVPN,1,-0.05311927712442632
2023-05-11,COPPER_to_SOLVPN,2,-0.046522794118850214
2023-05-11,COPPER_to_SOLVPN,3,-0.011737840205504696
2023-05-11,COPPER_to_SOLVPN,4,-0.010660308438181249
2023-05-11,COPPER_to_SOLVPN,5,-0.008147422019696982
2023-05-11,COPPER_to_SOLVPN,6,-0.0011173228740018054
2023-05-11,COPPER_to_SOLVPN,7,-0.031802341243407944
2023-05-11,COPPER_to_SOLVPN,8,-0.013642014185910822
2023-05-11,COPPER_to_SOLVPN,9,-0.009406805976359331
2023-05-11,COPPER_to_SOLVPN,10,-0.012919211767823041
2023-05-11,COPPER_to_SOLVPN,11,-0.0026737588816516944
2023-05-11,COPPER_to_SOLVPN,12,-0.008563037796375156
2023-05-11,COPPER_to_SOLVPN,13,-0.009462867149203524
2023-05-11,COPPER_to_SOLVPN,14,-0.010853099483421044
2023-05-11,COPPER_to_SOLVPN,15,-0.013101557661724869
2023-05-11,COPPER_to_SOLVPN,16,-0.03998290654272324
2023-05-11,COPPER_to_SOLVPN,17,-0.01797576779380454
2023-05-11,COPPER_to_SOLVPN,18,0.009072939561693805
2023-05-11,COPPER_to_SOLVPN,19,0.022157038506822296
2023-05-11,COPPER_to_SOLVPN,20,0.02824546572474007
2023-05-11,SOLVPN_to_COPPER,0,-0.05717561054651525
2023-05-11,SOLVPN_to_COPPER,1,-0.05556269478288861
2023-05-11,SOLVPN_to_COPPER,2,-0.06099096349093548
2023-05-11,SOLVPN_to_COPPER,3,0.005863371994145383
2023-05-11,SOLVPN_to_COPPER,4,-0.05255824687224034
2023-05-11,SOLVPN_to_COPPER,5,-0.05051194952403204
2023-05-11,SOLVPN_to_COPPER,6,-0.06080222229046056
2023-05-11,SOLVPN_to_COPPER,7,-0.032277061203952614
2023-05-11,SOLVPN_to_COPPER,8,-0.07147094733942674
2023-05-11,SOLVPN_to_COPPER,9,-0.07719628178887628
2023-05-11,SOLVPN_to_COPPER,10,-0.045931141899156216
2023-05-11,SOLVPN_to_COPPER,11,0.01726273220193314
2023-05-11,SOLVPN_to_COPPER,12,0.017373287942323845
2023-05-11,SOLVPN_to_COPPER,13,0.020049523536665365
2023-05-11,SOLVPN_to_COPPER,14,0.016879696082498286
2023-05-11,SOLVPN_to_COPPER,15,0.042414802128738216
2023-05-11,SOLVPN_to_COPPER,16,-0.032347570233574374
2023-05-11,SOLVPN_to_COPPER,17,0.0269694286793693
2023-05-11,SOLVPN_to_COPPER,18,-0.04683496901008241
2023-05-11,SOLVPN_to_COPPER,19,-0.04556556272241413
2023-05-11,SOLVPN_to_COPPER,20,-0.057003810026952165
2023-10-02,COPPER_to_SOLVPN,0,0.07082974621539792
2023-10-02,COPPER_to_SOLVPN,1,0.11216295019965478
2023-10-02,COPPER_to_SOLVPN,2,0.1522640533956562
2023-10-02,COPPER_to_SOLVPN,3,0.10134517393772469
2023-10-02,COPPER_to_SOLVPN,4,0.0830457170017038
2023-10-02,COPPER_to_SOLVPN,5,0.07102677961564363
2023-10-02,COPPER_to_SOLVPN,6,0.025777185135453448
2023-10-02,COPPER_to_SOLVPN,7,0.07810661788689668
2023-10-02,COPPER_to_SOLVPN,8,-0.007254787236487148
2023-10-02,COPPER_to_SOLVPN,9,0.07270764510023156
2023-10-02,COPPER_to_SOLVPN,10,0.05291228422245231
2023-10-02,COPPER_to_SOLVPN,11,0.049957495870712215
2023-10-02,COPPER_to_SOLVPN,12,0.09520168805142612
2023-10-02,COPPER_to_SOLVPN,13,0.10450339092561417
2023-10-02,COPPER_to_SOLVPN,14,0.12649127773477958
2023-10-02,COPPER_to_SOLVPN,15,0.1776713180723664
2023-10-02,COPPER_to_SOLVPN,16,0.08313415588970191
2023-10-02,COPPER_to_SOLVPN,17,0.05228026869394062
2023-10-02,COPPER_to_SOLVPN,18,0.05263896252521494
2023-10-02,COPPER_to_SOLVPN,19,0.08219657252726756
2023-10-02,COPPER_to_SOLVPN,20,-0.04905011542912584
2023-10-02,SOLVPN_to_COPPER,0,0.18805272946315957
2023-10-02,SOLVPN_to_COPPER,1,0.06978621378462063
2023-10-02,SOLVPN_to_COPPER,2,0.028666485853593424
2023-10-02,SOLVPN_to_COPPER,3,0.010020527194706683
2023-10-02,SOLVPN_to_COPPER,4,0.03478986887969873
2023-10-02,SOLVPN_to_COPPER,5,0.03633072955939366
2023-10-02,SOLVPN_to_COPPER,6,0.0004259872587810548
2023-10-02,SOLVPN_to_COPPER,7,-0.0048014798835114
2023-10-02,SOLVPN_to_COPPER,8,-0.038281046453730636
2023-10-02,SOLVPN_to_COPPER,9,0.03945834007346516
2023-10-02,SOLVPN_to_COPPER,10,-0.0036490189841538734
2023-10-02,SOLVPN_to_COPPER,11,-0.01314149769730212
2023-10-02,SOLVPN_to_COPPER,12,0.03611776436004817
2023-10-02,SOLVPN_to_COPPER,13,0.03328408264612211
2023-10-02,SOLVPN_to_COPPER,14,0.07725028992193764
2023-10-02,SOLVPN_to_COPPER,15,0.11727778464408589
2023-10-02,SOLVPN_to_COPPER,16,0.19395835093627103
2023-10-02,SOLVPN_to_COPPER,17,0.052318515621195716
2023-10-02,SOLVPN_to_COPPER,18,0.06523768877505542
2023-10-02,SOLVPN_to_COPPER,19,0.03673039685325653
2023-10-02,SOLVPN_to_COPPER,20,0.06847376368269079
2023-10-03,COPPER_to_SOLVPN,0,0.041333203984256855
2023-10-03,COPPER_to_SOLVPN,1,0.08143430718025829
2023-10-03,COPPER_to_SOLVPN,2,0.030515427722326766
2023-10-03,COPPER_to_SOLVPN,3,0.012215970786305874
2023-10-03,COPPER_to_SOLVPN,4,0.0001970334002457108
2023-10-03,COPPER_to_SOLVPN,5,-0.04505256107994447
2023-10-03,COPPER_to_SOLVPN,6,0.007276871671498764
2023-10-03,COPPER_to_SOLVPN,7,-0.07808453345188507
2023-10-03,COPPER_to_SOLVPN,8,0.0018778988848336398
2023-10-03,COPPER_to_SOLVPN,9,-0.01791746199294561
2023-10-03,COPPER_to_SOLVPN,10,-0.020872250344685706
2023-10-03,COPPER_to_SOLVPN,11,0.0243719418360282
2023-10-03,COPPER_to_SOLVPN,12,0.03367364471021625
2023-10-03,COPPER_to_SOLVPN,13,0.05566153151938166
2023-10-03,COPPER_to_SOLVPN,14,0.10684157185696849
2023-10-03,COPPER_to_SOLVPN,15,0.01230440967430399
2023-10-03,COPPER_to_SOLVPN,16,-0.018549477521457303
2023-10-03,COPPER_to_SOLVPN,17,-0.018190783690182982
2023-10-03,COPPER_to_SOLVPN,18,0.011366826311869638
2023-10-03,COPPER_to_SOLVPN,19,-0.11987986164452376
2023-10-03,COPPER_to_SOLVPN,20,-0.12367036183209448
2023-10-03,SOLVPN_to_COPPER,0,-0.11826651567853894
2023-10-03,SOLVPN_to_COPPER,1,-0.15938624360956616
2023-10-03,SOLVPN_to_COPPER,2,-0.1780322022684529
2023-10-03,SOLVPN_to_COPPER,3,-0.15326286058346084
2023-10-03,SOLVPN_to_COPPER,4,-0.1517219999037659
2023-10-03,SOLVPN_to_COPPER,5,-0.18762674220437853
2023-10-03,SOLVPN_to_COPPER,6,-0.19285420934667097
2023-10-03,SOLVPN_to_COPPER,7,-0.2263337759168902
2023-10-03,SOLVPN_to_COPPER,8,-0.1485943893896944
2023-10-03,SOLVPN_to_COPPER,9,-0.19170174844731344
2023-10-03,SOLVPN_to_COPPER,10,-0.2011942271604617
2023-10-03,SOLVPN_to_COPPER,11,-0.15193496510311139
2023-10-03,SOLVPN_to_COPPER,12,-0.15476864681703745
2023-10-03,SOLVPN_to_COPPER,13,-0.11080243954122193
2023-10-03,SOLVPN_to_COPPER,14,-0.07077494481907368
2023-10-03,SOLVPN_to_COPPER,15,0.0059056214731114665
2023-10-03,SOLVPN_to_COPPER,16,-0.13573421384196385
2023-10-03,SOLVPN_to_COPPER,17,-0.12281504068810414
2023-10-03,SOLVPN_to_COPPER,18,-0.15132233260990302
2023-10-03,SOLVPN_to_COPPER,19,-0.11957896578046878
2023-10-03,SOLVPN_to_COPPER,20,-0.12392664525609615
2023-10-16,COPPER_to_SOLVPN,0,-0.08536140512338383
2023-10-16,COPPER_to_SOLVPN,1,-0.005398972786665124
2023-10-16,COPPER_to_SOLVPN,2,-0.025194333664444374
2023-10-16,COPPER_to_SOLVPN,3,-0.02814912201618447
2023-10-16,COPPER_to_SOLVPN,4,0.017095070164529436
2023-10-16,COPPER_to_SOLVPN,5,0.026396773038717486
2023-10-16,COPPER_to_SOLVPN,6,0.0483846598478829
2023-10-16,COPPER_to_SOLVPN,7,0.09956470018546973
2023-10-16,COPPER_to_SOLVPN,8,0.005027538002805226
2023-10-16,COPPER_to_SOLVPN,9,-0.025826349192956066
2023-10-16,COPPER_to_SOLVPN,10,-0.025467655361681746
2023-10-16,COPPER_to_SOLVPN,11,0.004089954640370874
2023-10-16,COPPER_to_SOLVPN,12,-0.1271567333160225
2023-10-16,COPPER_to_SOLVPN,13,-0.13094723350359325
2023-10-16,COPPER_to_SOLVPN,14,-0.11766045599447031
2023-10-16,COPPER_to_SOLVPN,15,-0.11564374615865773
2023-10-16,COPPER_to_SOLVPN,16,-0.03288874257198268
2023-10-16,COPPER_to_SOLVPN,17,0.003919281336628527
2023-10-16,COPPER_to_SOLVPN,18,-0.03001836286568163
2023-10-16,COPPER_to_SOLVPN,19,-0.02397125628554045
2023-10-16,COPPER_to_SOLVPN,20,-0.031047024784347454
2023-10-16,SOLVPN_to_COPPER,0,-0.033479566570219235
2023-10-16,SOLVPN_to_COPPER,1,0.04425981995697656
2023-10-16,SOLVPN_to_COPPER,2,0.001152460899357527
2023-10-16,SOLVPN_to_COPPER,3,-0.00834001781379072
2023-10-16,SOLVPN_to_COPPER,4,0.04091924424355957
2023-10-16,SOLVPN_to_COPPER,5,0.03808556252963351
2023-10-16,SOLVPN_to_COPPER,6,0.08205176980544904
2023-10-16,SOLVPN_to_COPPER,7,0.12207926452759729
2023-10-16,SOLVPN_to_COPPER,8,0.19875983081978243
2023-10-16,SOLVPN_to_COPPER,9,0.057119995504707116
2023-10-16,SOLVPN_to_COPPER,10,0.07003916865856682
2023-10-16,SOLVPN_to_COPPER,11,0.041531876736767934
2023-10-16,SOLVPN_to_COPPER,12,0.07327524356620219
2023-10-16,SOLVPN_to_COPPER,13,0.06892756409057482
2023-10-16,SOLVPN_to_COPPER,14,0.006913524853435035
2023-10-16,SOLVPN_to_COPPER,15,-0.03279628301397639
2023-10-16,SOLVPN_to_COPPER,16,0.007812407491419274
2023-10-16,SOLVPN_to_COPPER,17,-0.027902602730942465
2023-10-16,SOLVPN_to_COPPER,18,0.002265500245581656
2023-10-16,SOLVPN_to_COPPER,19,0.01148336035561795
2023-10-16,SOLVPN_to_COPPER,20,0.05208598570333425
2023-10-17,COPPER_to_SOLVPN,0,0.07996243233671871
2023-10-17,COPPER_to_SOLVPN,1,0.06016707145893946
2023-10-17,COPPER_to_SOLVPN,2,0.05721228310719936
2023-10-17,COPPER_to_SOLVPN,3,0.10245647528791327
2023-10-17,COPPER_to_SOLVPN,4,0.11175817816210132
2023-10-17,COPPER_to_SOLVPN,5,0.13374606497126673
2023-10-17,COPPER_to_SOLVPN,6,0.18492610530885356
2023-10-17,COPPER_to_SOLVPN,7,0.09038894312618906
2023-10-17,COPPER_to_SOLVPN,8,0.059535055930427766
2023-10-17,COPPER_to_SOLVPN,9,0.059893749761702086
2023-10-17,COPPER_to_SOLVPN,10,0.0894513597637547
2023-10-17,COPPER_to_SOLVPN,11,-0.04179532819263869
2023-10-17,COPPER_to_SOLVPN,12,-0.045585828380209414
2023-10-17,COPPER_to_SOLVPN,13,-0.03229905087108647
2023-10-17,COPPER_to_SOLVPN,14,-0.0302823410352739
2023-10-17,COPPER_to_SOLVPN,15,0.05247266255140115
2023-10-17,COPPER_to_SOLVPN,16,0.08928068646001236
2023-10-17,COPPER_to_SOLVPN,17,0.0553430422577022
2023-10-17,COPPER_to_SOLVPN,18,0.061390148837843384
2023-10-17,COPPER_to_SOLVPN,19,0.05431438033903638
2023-10-17,COPPER_to_SOLVPN,20,0.04202828873167458
2023-10-17,SOLVPN_to_COPPER,0,0.0777393865271958
2023-10-17,SOLVPN_to_COPPER,1,0.03463202746957676
2023-10-17,SOLVPN_to_COPPER,2,0.025139548756428515
2023-10-17,SOLVPN_to_COPPER,3,0.0743988108137788
2023-10-17,SOLVPN_to_COPPER,4,0.07156512909985274
2023-10-17,SOLVPN_to_COPPER,5,0.11553133637566827
2023-10-17,SOLVPN_to_COPPER,6,0.15555883109781654
2023-10-17,SOLVPN_to_COPPER,7,0.23223939739000166
2023-10-17,SOLVPN_to_COPPER,8,0.09059956207492635
2023-10-17,SOLVPN_to_COPPER,9,0.10351873522878606
2023-10-17,SOLVPN_to_COPPER,10,0.07501144330698717
2023-10-17,SOLVPN_to_COPPER,11,0.10675481013642142
2023-10-17,SOLVPN_to_COPPER,12,0.10240713066079406
2023-10-17,SOLVPN_to_COPPER,13,0.04039309142365427
2023-10-17,SOLVPN_to_COPPER,14,0.0006832835562428433
2023-10-17,SOLVPN_to_COPPER,15,0.04129197406163851
2023-10-17,SOLVPN_to_COPPER,16,0.00557696383927677
2023-10-17,SOLVPN_to_COPPER,17,0.03574506681580089
2023-10-17,SOLVPN_to_COPPER,18,0.044962926925837185
2023-10-17,SOLVPN_to_COPPER,19,0.08556555227355349
2023-10-17,SOLVPN_to_COPPER,20,0.03448400774949485
2024-02-15,COPPER_to_SOLVPN,0,0.09994599472452499
2024-02-15,COPPER_to_SOLVPN,1,0.017677641721097363
2024-02-15,COPPER_to_SOLVPN,2,0.035516376709726474
2024-02-15,COPPER_to_SOLVPN,3,0.04236863480919105
2024-02-15,COPPER_to_SOLVPN,4,0.08772507158222183
2024-02-15,COPPER_to_SOLVPN,5,0.08434697943716359
2024-02-15,COPPER_to_SOLVPN,6,0.08046997027446183
2024-02-15,COPPER_to_SOLVPN,7,0.0719034042612487
2024-02-15,COPPER_to_SOLVPN,8,0.07904108714285472
2024-02-15,COPPER_to_SOLVPN,9,0.07825610259592786
2024-02-15,COPPER_to_SOLVPN,10,0.09621166464714566
2024-02-15,COPPER_to_SOLVPN,11,0.06891942939118521
2024-02-15,COPPER_to_SOLVPN,12,0.057265383743232104
2024-02-15,COPPER_to_SOLVPN,13,0.05583217938568613
2024-02-15,COPPER_to_SOLVPN,14,0.016892842048538553
2024-02-15,COPPER_to_SOLVPN,15,0.023558773666284824
2024-02-15,COPPER_to_SOLVPN,16,0.023053298659717815
2024-02-15,COPPER_to_SOLVPN,17,0.030985072380984982
2024-02-15,COPPER_to_SOLVPN,18,0.05190696064371597
2024-02-15,COPPER_to_SOLVPN,19,0.055043488911046615
2024-02-15,COPPER_to_SOLVPN,20,0.048065366282245336
2024-02-15,SOLVPN_to_COPPER,0,0.24135287387350646
2024-02-15,SOLVPN_to_COPPER,1,0.08100212040348753
2024-02-15,SOLVPN_to_COPPER,2,0.07296838101884644
2024-02-15,SOLVPN_to_COPPER,3,0.028593381188464467
2024-02-15,SOLVPN_to_COPPER,4,0.06586209538458272
2024-02-15,SOLVPN_to_COPPER,5,0.030218191698354893
2024-02-15,SOLVPN_to_COPPER,6,0.023549848310776042
2024-02-15,SOLVPN_to_COPPER,7,0.03738586344529679
2024-02-15,SOLVPN_to_COPPER,8,0.027343979624426112
2024-02-15,SOLVPN_to_COPPER,9,0.028463249540781138
2024-02-15,SOLVPN_to_COPPER,10,0.03958257405304946
2024-02-15,SOLVPN_to_COPPER,11,0.03946289096225927
2024-02-15,SOLVPN_to_COPPER,12,0.03075037031776029
2024-02-15,SOLVPN_to_COPPER,13,0.03863074766570189
2024-02-15,SOLVPN_to_COPPER,14,-0.0003683974938195611
2024-02-15,SOLVPN_to_COPPER,15,-0.00039132457311708696
2024-02-15,SOLVPN_to_COPPER,16,0.0175877431513993
2024-02-15,SOLVPN_to_COPPER,17,0.02133543412651792
2024-02-15,SOLVPN_to_COPPER,18,0.01213827565687347
2024-02-15,SOLVPN_to_COPPER,19,0.01728833920512861
2024-02-15,SOLVPN_to_COPPER,20,0.01786018258598185
2024-04-10,COPPER_to_SOLVPN,0,0.017406685986436264
2024-04-10,COPPER_to_SOLVPN,1,-0.0019063327737669153
2024-04-10,COPPER_to_SOLVPN,2,-0.0061805781344369815
2024-04-10,COPPER_to_SOLVPN,3,0.0433610779845708
2024-04-10,COPPER_to_SOLVPN,4,0.015642229799916474
2024-04-10,COPPER_to_SOLVPN,5,0.03888774779616003
2024-04-10,COPPER_to_SOLVPN,6,0.050322622852068816
2024-04-10,COPPER_to_SOLVPN,7,0.051180481624485255
2024-04-10,COPPER_to_SOLVPN,8,0.05845591227588513
2024-04-10,COPPER_to_SOLVPN,9,0.0014723229624249504
2024-04-10,COPPER_to_SOLVPN,10,0.03574179122736086
2024-04-10,COPPER_to_SOLVPN,11,0.11946390282243415
2024-04-10,COPPER_to_SOLVPN,12,0.13661684991672562
2024-04-10,COPPER_to_SOLVPN,13,0.03786551641275887
2024-04-10,COPPER_to_SOLVPN,14,-0.019088752655067116
2024-04-10,COPPER_to_SOLVPN,15,-0.015700027290406805
2024-04-10,COPPER_to_SOLVPN,16,-0.00975898740681494
2024-04-10,COPPER_to_SOLVPN,17,-0.011996820243830003
2024-04-10,COPPER_to_SOLVPN,18,0.0015409945769167127
2024-04-10,COPPER_to_SOLVPN,19,-0.0029383057757464207
2024-04-10,COPPER_to_SOLVPN,20,0.012348326143027631
2024-04-10,SOLVPN_to_COPPER,0,-0.029567883469581432
2024-04-10,SOLVPN_to_COPPER,1,-0.023114090328799755
2024-04-10,SOLVPN_to_COPPER,2,-0.05511738079012626
2024-04-10,SOLVPN_to_COPPER,3,0.05765496452536327
2024-04-10,SOLVPN_to_COPPER,4,-0.07357297394052106
2024-04-10,SOLVPN_to_COPPER,5,-0.08303377091881305
2024-04-10,SOLVPN_to_COPPER,6,-0.1049685253042491
2024-04-10,SOLVPN_to_COPPER,7,-0.10693226999475211
2024-04-10,SOLVPN_to_COPPER,8,-0.10803354076648683
2024-04-10,SOLVPN_to_COPPER,9,-0.1080677954116556
2024-04-10,SOLVPN_to_COPPER,10,-0.11092329631518938
2024-04-10,SOLVPN_to_COPPER,11,-0.060685013841023476
2024-04-10,SOLVPN_to_COPPER,12,-0.07449012871983032
2024-04-10,SOLVPN_to_COPPER,13,-0.0804074666764176
2024-04-10,SOLVPN_to_COPPER,14,-0.06558082462901771
2024-04-10,SOLVPN_to_COPPER,15,-0.0690769224005634
2024-04-10,SOLVPN_to_COPPER,16,-0.06567095647159896
2024-04-10,SOLVPN_to_COPPER,17,-0.062380383146744774
2024-04-10,SOLVPN_to_COPPER,18,-0.034542376228575755
2024-04-10,SOLVPN_to_COPPER,19,-0.04271941274615583
2024-04-10,SOLVPN_to_COPPER,20,-0.01148171315003517
2024-04-30,COPPER_to_SOLVPN,0,0.08372211159507328
2024-04-30,COPPER_to_SOLVPN,1,0.10087505868936478
2024-04-30,COPPER_to_SOLVPN,2,0.0021237251853980094
2024-04-30,COPPER_to_SOLVPN,3,-0.05483054388242797
2024-04-30,COPPER_to_SOLVPN,4,-0.05144181851776766
2024-04-30,COPPER_to_SOLVPN,5,-0.0455007786341758
2024-04-30,COPPER_to_SOLVPN,6,-0.047738611471190864
2024-04-30,COPPER_to_SOLVPN,7,-0.03420079665044415
2024-04-30,COPPER_to_SOLVPN,8,-0.03868009700310728
2024-04-30,COPPER_to_SOLVPN,9,-0.02339346508433323
2024-04-30,COPPER_to_SOLVPN,10,-0.0207745036509734
2024-04-30,COPPER_to_SOLVPN,11,-0.009409045306807584
2024-04-30,COPPER_to_SOLVPN,12,0.023270103645009185
2024-04-30,COPPER_to_SOLVPN,13,0.10158734456489674
2024-04-30,COPPER_to_SOLVPN,14,0.10648100406109923
2024-04-30,COPPER_to_SOLVPN,15,0.05286539211468905
2024-04-30,COPPER_to_SOLVPN,16,0.07330195834182163
2024-04-30,COPPER_to_SOLVPN,17,0.08754845809343892
2024-04-30,COPPER_to_SOLVPN,18,0.09246504427091151
2024-04-30,COPPER_to_SOLVPN,19,0.0908118159782729
2024-04-30,COPPER_to_SOLVPN,20,0.09966163623101837
2024-04-30,SOLVPN_to_COPPER,0,0.0502382824741659
2024-04-30,SOLVPN_to_COPPER,1,0.036433167595359056
2024-04-30,SOLVPN_to_COPPER,2,0.030515829638771787
2024-04-30,SOLVPN_to_COPPER,3,0.04534247168617167
2024-04-30,SOLVPN_to_COPPER,4,0.041846373914625985
2024-04-30,SOLVPN_to_COPPER,5,0.045252339843590415
2024-04-30,SOLVPN_to_COPPER,6,0.048542913168444606
2024-04-30,SOLVPN_to_COPPER,7,0.07638092008661362
2024-04-30,SOLVPN_to_COPPER,8,0.06820388356903355
2024-04-30,SOLVPN_to_COPPER,9,0.09944158316515421
2024-04-30,SOLVPN_to_COPPER,10,0.08682058782530298
2024-04-30,SOLVPN_to_COPPER,11,0.08666126127939888
2024-04-30,SOLVPN_to_COPPER,12,0.05781373168778421
2024-04-30,SOLVPN_to_COPPER,13,0.09450779787493575
2024-04-30,SOLVPN_to_COPPER,14,0.09032300600285806
2024-04-30,SOLVPN_to_COPPER,15,0.0911317828799064
2024-04-30,SOLVPN_to_COPPER,16,0.09882341688483022
2024-04-30,SOLVPN_to_COPPER,17,0.049265132085518984
2024-04-30,SOLVPN_to_COPPER,18,0.0606034471037256
2024-04-30,SOLVPN_to_COPPER,19,0.040321477725606764
2024-04-30,SOLVPN_to_COPPER,20,0.056628942996577274
2024-08-05,COPPER_to_SOLVPN,0,0.04329130306734188
2024-08-05,COPPER_to_SOLVPN,1,0.07789811324592494
2024-08-05,COPPER_to_SOLVPN,2,0.030115451681358825
2024-08-05,COPPER_to_SOLVPN,3,0.04267113743098556
2024-08-05,COPPER_to_SOLVPN,4,0.04067222460534683
2024-08-05,COPPER_to_SOLVPN,5,0.03854113831422259
2024-08-05,COPPER_to_SOLVPN,6,0.03331512185719294
2024-08-05,COPPER_to_SOLVPN,7,0.05480335623817515
2024-08-05,COPPER_to_SOLVPN,8,0.05827566425608926
2024-08-05,COPPER_to_SOLVPN,9,0.05194238925872923
2024-08-05,COPPER_to_SOLVPN,10,0.07728668624083984
2024-08-05,COPPER_to_SOLVPN,11,0.05692470366119468
2024-08-05,COPPER_to_SOLVPN,12,0.07716323454771329
2024-08-05,COPPER_to_SOLVPN,13,0.0820298554845014
2024-08-05,COPPER_to_SOLVPN,14,0.0685637396336185
2024-08-05,COPPER_to_SOLVPN,15,0.06251954126319242
2024-08-05,COPPER_to_SOLVPN,16,0.1079046939692776
2024-08-05,COPPER_to_SOLVPN,17,0.07898054927389286
2024-08-05,COPPER_to_SOLVPN,18,0.08053981007304822
2024-08-05,COPPER_to_SOLVPN,19,0.09640664764409271
2024-08-05,COPPER_to_SOLVPN,20,0.07137798769960424
2024-08-05,SOLVPN_to_COPPER,0,-0.03948919826674038
2024-08-05,SOLVPN_to_COPPER,1,-0.04161703794492952
2024-08-05,SOLVPN_to_COPPER,2,0.009499894269971415
2024-08-05,SOLVPN_to_COPPER,3,-0.08183458606306132
2024-08-05,SOLVPN_to_COPPER,4,-0.061782238485754315
2024-08-05,SOLVPN_to_COPPER,5,-0.048416807356968045
2024-08-05,SOLVPN_to_COPPER,6,-0.08630853373161021
2024-08-05,SOLVPN_to_COPPER,7,-0.07972891362962009
2024-08-05,SOLVPN_to_COPPER,8,-0.07828675850452577
2024-08-05,SOLVPN_to_COPPER,9,-0.11245420945106284
2024-08-05,SOLVPN_to_COPPER,10,-0.13926426576148326
2024-08-05,SOLVPN_to_COPPER,11,-0.13459636810934872
2024-08-05,SOLVPN_to_COPPER,12,-0.14612926017435163
2024-08-05,SOLVPN_to_COPPER,13,-0.14233227981805802
2024-08-05,SOLVPN_to_COPPER,14,-0.12581870809082296
2024-08-05,SOLVPN_to_COPPER,15,-0.1212434751159179
2024-08-05,SOLVPN_to_COPPER,16,-0.12019967215368303
2024-08-05,SOLVPN_to_COPPER,17,-0.10096042619167155
2024-08-05,SOLVPN_to_COPPER,18,-0.10907847037776464
2024-08-05,SOLVPN_to_COPPER,19,-0.10439229898081369
2024-08-05,SOLVPN_to_COPPER,20,-0.10921636402224731
2024-08-06,COPPER_to_SOLVPN,0,0.03460681017858305
2024-08-06,COPPER_to_SOLVPN,1,-0.013175851385983053
2024-08-06,COPPER_to_SOLVPN,2,-0.0006201656363563207
2024-08-06,COPPER_to_SOLVPN,3,-0.0026190784619950502
2024-08-06,COPPER_to_SOLVPN,4,-0.00475016475311929
2024-08-06,COPPER_to_SOLVPN,5,-0.00997618121014894
2024-08-06,COPPER_to_SOLVPN,6,0.011512053170833272
2024-08-06,COPPER_to_SOLVPN,7,0.01498436118874738
2024-08-06,COPPER_to_SOLVPN,8,0.008651086191387353
2024-08-06,COPPER_to_SOLVPN,9,0.03399538317349797
2024-08-06,COPPER_to_SOLVPN,10,0.013633400593852804
2024-08-06,COPPER_to_SOLVPN,11,0.0338719314803714
2024-08-06,COPPER_to_SOLVPN,12,0.038738552417159525
2024-08-06,COPPER_to_SOLVPN,13,0.025272436566276632
2024-08-06,COPPER_to_SOLVPN,14,0.019228238195850553
2024-08-06,COPPER_to_SOLVPN,15,0.06461339090193571
2024-08-06,COPPER_to_SOLVPN,16,0.03568924620655098
2024-08-06,COPPER_to_SOLVPN,17,0.03724850700570634
2024-08-06,COPPER_to_SOLVPN,18,0.05311534457675082
2024-08-06,COPPER_to_SOLVPN,19,0.028086684632262368
2024-08-06,COPPER_to_SOLVPN,20,0.025889661140291995
2024-08-06,SOLVPN_to_COPPER,0,-0.0021278396781891362
2024-08-06,SOLVPN_to_COPPER,1,0.0489890925367118
2024-08-06,SOLVPN_to_COPPER,2,-0.04234538779632094
2024-08-06,SOLVPN_to_COPPER,3,-0.022293040219013932
2024-08-06,SOLVPN_to_COPPER,4,-0.008927609090227662
2024-08-06,SOLVPN_to_COPPER,5,-0.04681933546486983
