window_start,window_end,tc_index,tc_days_ahead,tc_date_approx,m,w,A,B,C1,C2,r2,bubble_flag
2021-09-02,2022-05-18,274.6669945903362,95.66699459033617,2022-08-22,0.6864754155261896,13.0,6.72278212869196,0.0076551227030172845,0.0013470494807808053,-0.0005444396680322023,0.8730922462959761,0
2021-09-10,2022-05-25,269.41853185586797,90.41853185586797,2022-08-23,0.7941845176576656,13.0,6.769361929542758,0.0036125658738998864,0.000765599269024391,-0.00027325892786256875,0.873545685679705,0
2021-09-17,2022-06-01,209.37292437176237,30.372924371762366,2022-07-01,0.19876798841947244,7.879027863633007,6.562438581210968,0.1638178526712539,-0.0008151452691943055,0.019891534127145213,0.8699875630549636,0
2021-09-24,2022-06-08,207.85655755199127,28.856557551991273,2022-07-07,0.30328828683829173,8.106281245378197,6.71482710494129,0.062322668035845435,-0.01291544390018677,0.0023699554637131286,0.9001154371509756,0
2021-10-01,2022-06-15,200.74434655478422,21.744346554784215,2022-07-07,0.3025325839674798,7.911489846895811,6.726538349661076,0.05978583251407124,-0.004055907036317325,0.013184602976821424,0.9135072935145699,0
2021-10-08,2022-06-22,195.32907670624394,16.32907670624394,2022-07-08,0.27611481329946524,7.86151325507016,6.705570758411307,0.07357307436445229,-0.0005055750401103103,0.015620545282650515,0.9228183035569304,0
2021-10-15,2022-06-29,190.38629349649034,11.386293496490339,2022-07-10,0.26776240103883225,7.8308099332852485,6.7020002157535945,0.07775937221764476,0.0013248647676890046,0.016013374101929725,0.9276789176620078,0
2021-10-22,2022-07-06,184.46649161108135,5.466491611081352,2022-07-11,0.4242658978394678,7.719495562088318,6.802960469391514,0.023321034249824964,0.004927688665156318,0.0059725789004380185,0.9208734073864864,0
2021-10-29,2022-07-13,182.07612216257004,3.0761221625700443,2022-07-16,0.5140696072054168,8.102478696190502,6.824802057780506,0.013066281617464223,-0.004873843467628692,0.0013811813258229658,0.9215169939674778,0
2021-11-05,2022-07-20,180.0,1.0,2022-07-21,0.6024185017249647,8.554413899913245,6.8377840183852605,0.007664391723020381,0.0015772242340895805,-0.0029031327799667233,0.9201791677842668,0
2021-11-12,2022-07-27,180.3278614025072,1.3278614025072102,2022-07-28,0.7545951546129316,9.20619073117033,6.85189836046366,0.0031844187952793186,-0.0011720901278932654,0.0009744174765910029,0.9071335494668696,0
2021-11-19,2022-08-03,180.0,1.0,2022-08-04,0.9478460590750247,9.836158728809032,6.868626618543118,0.0010184873910975426,0.0005197754242135869,-0.0002633521939225845,0.8785131471412626,0
