Date,COPPER,log_price,log_price_hat,price_hat
2021-03-10,4.0325,1.3943865310172268,1.3552836408605784,3.877860720408774
2021-03-11,4.139,1.4204542127665953,1.3560794167257977,3.880947856550061
2021-03-12,4.14,1.4206957878372228,1.3568732501452292,3.884029905812662
2021-03-15,4.1405,1.4208165534916177,1.3576651209603943,3.887106773820511
2021-03-16,4.0715,1.404011481925049,1.3584550090047673,3.890178365935595
2021-03-17,4.119,1.4156104154539437,1.3592428941043604,3.8932445872613055
2021-03-18,4.108,1.4129362920663118,1.3600287560783266,3.896305342645897
2021-03-19,4.113,1.4141526892482872,1.3608125747395525,3.899360536685929
2021-03-22,4.1395,1.4205750075967234,1.3615943298952704,3.9024100737298313
2021-03-23,4.0795,1.405974431886718,1.3623740013476608,3.905453857881455
2021-03-24,4.064,1.4021677102761807,1.3631515688944695,3.908491793003718
2021-03-25,3.978,1.3807791804317806,1.3639270123296217,3.911523782722279
2021-03-26,4.068,1.4031514781863135,1.3647003114438427,3.9145497304292625
2021-03-29,4.0345,1.3948823783064244,1.3654714460252864,3.9175695392870535
2021-03-30,3.982,1.3817842056420047,1.3662403958601623,3.920583112232123
2021-03-31,4.0,1.3862943611198906,1.3670071407333706,3.923590351978914
2021-04-01,3.994,1.3847932349936236,1.367771660429139,3.926591161023776
2021-04-05,4.1395,1.4205750075967234,1.3685339347316667,3.9295854416489555
2021-04-06,4.118,1.4153676086055977,1.3692939434257712,3.9325730959266387
2021-04-07,4.0575,1.4005670204066092,1.3700516662975346,3.9355540257230235
2021-04-08,4.099,1.4107430415222006,1.3708070831349661,3.938528132702488
2021-04-09,4.0445,1.3973579334758703,1.3715601737286538,3.9414953183317585
2021-04-12,4.0225,1.3919035998844012,1.372310917872436,3.9444554838841843
2021-04-13,4.0365,1.395377979852933,1.3730592953640626,3.9474085304440094
2021-04-14,4.1315,1.418640537159102,1.3738052860058714,3.9503543589107375
2021-04-15,4.223,1.4405457759518066,1.3745488696054626,3.9532928700035295
2021-04-16,4.172,1.428395537138526,1.3752900259763834,3.9562239642656674
2021-04-19,4.243,1.445270566220188,1.3760287349388067,3.9591475420690396
2021-04-20,4.219,1.4395981331422016,1.3767649763202268,3.9620635036187215
2021-04-21,4.2845,1.4550038591270364,1.377498729956151,3.964971748957578
2021-04-22,4.278,1.4534856106602139,1.3782299756907999,3.9678721779709356
2021-04-23,4.34,1.4678743481123135,1.3789586933778042,3.970764690391275
2021-04-26,4.443,1.4913298239537713,1.379684862880921,3.9736491858030356
2021-04-27,4.487,1.5011843269938463,1.3804084640747365,3.9765255636474017
2021-04-28,4.498,1.503632853537124,1.381129476845386,3.9793937232271945
2021-04-29,4.4865,1.5010728877559754,1.381847881091276,3.982253563711805
2021-04-30,4.468,1.4969408812069542,1.3825636567238047,3.985104984142151
2021-05-03,4.5285,1.5103907588328662,1.3832767836680921,3.9879478834357207
2021-05-04,4.5215,1.5088437971983977,1.3839872418637162,3.9907821603916585
2021-05-05,4.524,1.509396558253874,1.3846950112654468,3.9936077136958894
2021-05-06,4.6025,1.5265996341250958,1.385400071843991,3.996424441926319
2021-05-07,4.7485,1.5578287787008702,1.3861024035867373,3.9992322435580605
2021-05-10,4.716,1.5509609826751245,1.3868019864985093,4.00203101696874
2021-05-11,4.762,1.560667748064671,1.3874988006023194,4.004820660443833
2021-05-12,4.736,1.5551928975817044,1.388192825940128,4.007601072182054
2021-05-13,4.6905,1.5455391865838686,1.388884042573612,4.010372150300828
2021-05-14,4.6545,1.5378344935744075,1.3895724305849273,4.01313379284176
2021-05-17,4.7115,1.550006328664674,1.3902579700774869,4.015885897776206
2021-05-18,4.7255,1.5529733754529738,1.3909406411767384,4.01862836301088
2021-05-19,4.5765,1.520934513842697,1.3916204240309447,4.021361086393498
2021-05-20,4.568,1.519075472353709,1.3922972988119697,4.0240839657184875
2021-05-21,4.481,1.499846235804006,1.3929712457160734,4.026796898732754
2021-05-24,4.5255,1.5097280682850884,1.3936422449647017,4.029499783141474
2021-05-25,4.5065,1.5055207990143273,1.3943102768052913,4.0321925166139705
2021-05-26,4.5295,1.5106115581272053,1.3949753215120748,4.034874996789629
2021-05-27,4.666,1.5403021735992384,1.3956373593868836,4.037547121283835
2021-05-28,4.681,1.5435117623179335,1.396296370759969,4.040208787694018
2021-06-01,4.6565,1.5382640929795754,1.3969523359908136,4.042859893605687
2021-06-02,4.595,1.5249687558076503,1.3976052354689594,4.045500336598568
2021-06-03,4.4665,1.4966051041597568,1.3982550496148312,4.048130014252755
2021-06-04,4.5315,1.5110530105126994,1.3989017588805674,4.050748824154919
2021-06-07,4.5295,1.5106115581272053,1.3995453437508614,4.053356663904595
2021-06-08,4.559,1.5171033012313044,1.4001857847437946,4.055953431120467
2021-06-09,4.5345,1.5117148239054854,1.4008230624116857,4.058539023446745
2021-06-10,4.489,1.501629959799795,1.4014571573419419,4.061113338559585
2021-06-11,4.5415,1.5132573539601313,1.4020880501579067,4.063676274173524
2021-06-14,4.531,1.5109426656850011,1.4027157215197241,4.066227728048017
2021-06-15,4.3375,1.4672981452729776,1.4033401521251994,4.068767597993979
2021-06-16,4.3885,1.4789874830500351,1.403961322710666,4.0712957818803925
2021-06-17,4.1825,1.430909153878842,1.4045792140518572,4.073812177640959
2021-06-18,4.1615,1.425875586204013,1.4051938069647845,4.076316683280808
2021-06-21,4.1845,1.4313872224907918,1.4058050823066162,4.078809196883235
2021-06-22,4.2245,1.4409009106107624,1.406413020976564,4.081289616616501
2021-06-23,4.3265,1.4647589010646564,1.4070176039167743,4.083757840740682
2021-06-24,4.307,1.4602416060719736,1.407618812113218,4.086213767614535
2021-06-25,4.2905,1.4564032762650385,1.4082166265965945,4.088657295702455
2021-06-28,4.28,1.4539530095937054,1.4088110284432314,4.09108832358144
2021-06-29,4.2645,1.4503249407770271,1.4094019987759958,4.093506749948127
2021-06-30,4.289,1.4560536055347433,1.4099895187652023,4.095912473625848
2021-07-01,4.236,1.44361942773916,1.4105735696295332,4.098305393571752
2021-07-02,4.276,1.4530179931627987,1.4111541326369577,4.100685408883963
2021-07-06,4.251,1.4471542493766532,1.4117311891056588,4.103052418808778
2021-07-07,4.3225,1.4638339385753085,1.4123047204049648,4.1054063227479265
2021-07-08,4.2645,1.4503249407770271,1.4128747079562796,4.107747020265833
2021-07-09,4.3455,1.4691408268953778,1.4134411332340262,4.110074411096973
2021-07-12,4.316,1.462329047395888,1.4140039777665878,4.112388395153229
2021-07-13,4.307,1.4602416060719736,1.4145632231372574,4.114688872531319
2021-07-14,4.2675,1.4510281756864587,1.4151188509851886,4.116975743520239
2021-07-15,4.323,1.4639496056854948,1.415670843006354,4.119248908608771
2021-07-16,4.323,1.4639496056854948,1.4162191809545064,4.1215082684930175
2021-07-19,4.2015,1.435441604386136,1.416763846642142,4.123753724083967
2021-07-20,4.263,1.4499731377830734,1.4173048219414748,4.125985176515131
2021-07-21,4.272,1.4520821016578938,1.4178420887854082,4.128202527150185
2021-07-22,4.3375,1.4672981452729776,1.4183756291685152,4.130405677590666
2021-07-23,4.4,1.4816045409242156,1.418905425148021,4.132594529683702
2021-07-26,4.585,1.522790105708428,1.419431458844791,4.134768985529785
2021-07-27,4.5445,1.5139177105766881,1.4199537124443244,4.136928947490579
2021-07-28,4.482,1.5000693753787353,1.4204721681977488,4.13907431819675
2021-07-29,4.5075,1.5057426760953354,1.4209868084228225,4.141205000555861
2021-07-30,4.4655,1.4963811901418036,1.4214976155049386,4.143320897760271
2021-08-02,4.418,1.4856871049979254,1.4220045718981356,4.145421913295088
2021-08-03,4.3755,1.4760207989937486,1.4225076601261113,4.147507950946155
2021-08-04,4.3215,1.463602564210556,1.4230068627832408,4.149578914808057
2021-08-05,4.334,1.4664909031141673,1.4235021625356004,4.151634709292179
2021-08-06,4.339,1.4676439068162137,1.4239935421219905,4.153675239134771
2021-08-09,4.282,1.4544201901674911,1.4244809843549726,4.155700409405078
2021-08-10,4.346,1.4692558818342378,1.424964472121901,4.157710125513472
2021-08-11,4.36,1.472472057360943,1.4254439883859644,4.15970429321963
2021-08-12,4.35,1.4701758451005926,1.425919516187228,4.161682818640731
2021-08-13,4.3825,1.4776193378132525,1.426391038643683,4.163645608259689
2021-08-16,4.32,1.463255402256019,1.4268585389523007,4.165592568933422
2021-08-17,4.2015,1.435441604386136,1.4273220003900873,4.167523607901136
2021-08-18,4.117,1.4151247427877676,1.4277814063151446,4.169438632792632
2021-08-19,4.0405,1.3963684466913653,1.4282367401677372,4.1713375516366575
2021-08-20,4.1255,1.4171872245622608,1.4286879854713594,4.173220272869267
2021-08-23,4.221,1.4400720668003617,1.4291351258338123,4.175086705342222
2021-08-24,4.26,1.449269160281279,1.429578144948278,4.176936758331401
2021-08-25,4.27,1.451613827240533,1.430017026594402,4.178770341545231
2021-08-26,4.252,1.4473894604797015,1.4304517546393822,4.180587365133172
2021-08-27,4.3235,1.4640652594183479,1.430882313039055,4.182387739694178
2021-08-30,4.371,1.4749918158811777,1.4313086858389923,4.184171376285217
2021-08-31,4.37,1.4747630091074988,1.431730857175599,4.1859381864297935
2021-09-01,4.274,1.4525501568969559,1.432148811277214,4.187688082126488
2021-09-02,4.2995,1.4584987368688143,1.4325625324652185,4.1894209758575265
2021-09-03,4.331,1.4657984622324898,1.4329720051551453,4.191136780597364
2021-09-07,4.2795,1.4538361803395272,1.4333772138577943,4.192835409821284
2021-09-08,4.2325,1.4427928350251533,1.4337781431803482,4.194516777514006
2021-09-09,4.284,1.4548871525855023,1.4341747778274978,4.196180798178328
2021-09-10,4.45,1.4929040961781488,1.4345671026025673,4.197827386843768
2021-09-13,4.365,1.4736181892915656,1.4349551024086438,4.199456459075224
2021-09-14,4.319,1.463023893978564,1.4353387622497111,4.201067930981643
2021-09-15,4.404,1.4825132188604335,1.4357180672317902,4.202661719224719
2021-09-16,4.28,1.4539530095937054,1.4360930025640772,4.204237741027573
2021-09-17,4.2445,1.4456240271958856,1.4364635535600931,4.205795914183477
2021-09-20,4.1135,1.414274247626848,1.4368297056388295,4.207336157064554
2021-09-21,4.126,1.4173084146490602,1.4371914443259046,4.208858388630519
2021-09-22,4.252,1.4473894604797015,1.4375487552547186,4.2103625284373996
2021-09-23,4.231,1.4424383717379303,1.437901624167616,4.2118484966462875
2021-09-24,4.2845,1.4550038591270364,1.4382500369170474,4.21331621403207
2021-09-27,4.291,1.4565198060093878,1.4385939794667415,4.214765601992199
2021-09-28,4.2485,1.446565979461459,1.4389334378928726,4.216196582555427
2021-09-29,4.199,1.4348464017020561,1.4392683983852401,4.2176090783905815
2021-09-30,4.089,1.4083004413825053,1.439598847248444,4.219003012815312
2021-10-01,4.1885,1.4323426746117272,1.4399247709030707,4.220378309804866
2021-10-04,4.2385,1.4442094330663233,1.4402461558868773,4.221734894000839
2021-10-05,4.1925,1.4332972147152268,1.440562988855981,4.2230726907199365
2021-10-06,4.1475,1.4225057430824626,1.440875256586054,4.224391625962741
2021-10-07,4.2435,1.4453884004275945,1.4411829459735193,4.225691626422463
2021-10-08,4.2755,1.452901054613873,1.4414860440367496,4.226972619493693
2021-10-11,4.3665,1.4739617728716505,1.4417845379172731,4.228234533281154
2021-10-12,4.3255,1.464527740638292,1.4420784148809793,4.229477296608445
2021-10-13,4.516,1.5076266462874155,1.4423676623193293,4.230700839026773
2021-10-14,4.6315,1.5328807897119452,1.4426522677505687,4.23190509082368
2021-10-15,4.7295,1.553819488671088,1.4429322188209455,4.233089983031772
2021-10-18,4.7255,1.5529733754529738,1.44320750330593,4.234255447437419
2021-10-19,4.703,1.548200602962911,1.443478109111437,4.235401416589455
2021-10-20,4.7345,1.5548761244414178,1.4437440242750545,4.236527823807875
2021-10-21,4.5585,1.5169936220428204,1.4440052369672707,4.237634603192499
2021-10-22,4.498,1.503632853537124,1.4442617354927085,4.238721689631636
2021-10-25,4.528,1.5102803409008818,1.4445135082913607,4.239789018810732
2021-10-26,4.486,1.5009614360980166,1.4447605439398292,4.2408365272209965
2021-10-27,4.3895,1.4792153253841265,1.4450028311525651,4.24186415216801
2021-10-28,4.4275,1.4878350906748516,1.4452403587831166,4.242871831780334
2021-10-29,4.359,1.4722426732562555,1.4454731158253742,4.243859505018069
2021-11-01,4.379,1.4768203878192612,1.4457010914148218,4.244827111681417
2021-11-02,4.3515,1.4705206132474313,1.4459242748297902,4.245774592419213
2021-11-03,4.309,1.460705858633701,1.4461426554927137,4.246701888737436
2021-11-04,4.309,1.460705858633701,1.4463562229713887,4.247608943007697
2021-11-05,4.3355,1.4668369438350781,1.4465649669802354,4.2484956984757
2021-11-08,4.3945,1.4803537590225628,1.446768877381562,4.249362099269674
2021-11-09,4.3725,1.47533492791062,1.4469679441868315,4.250208090408792
2021-11-10,4.323,1.4639496056854948,1.4471621575579323,4.2510336178115455
2021-11-11,4.398,1.4811498921325694,1.4473515078084493,4.251838628304099
2021-11-12,4.447,1.4922297115285594,1.4475359854049383,4.252623069628608
2021-11-15,4.4005,1.4817181708317293,1.4477155809682039,4.253386890451516
2021-11-16,4.3545,1.4712097931506571,1.4478902852745779,4.254130040371808
2021-11-17,4.268,1.4511453334395068,1.4480600892572024,4.254852469929238
2021-11-18,4.305,1.459777137879694,1.448224984007313,4.2555541306125155
2021-11-19,4.4,1.4816045409242156,1.448384960775525,4.256234974867462
2021-11-22,4.3975,1.4810361976295763,1.4485400109731223,4.256894956105125
2021-11-23,4.4235,1.4869312379413036,1.448690126173349,4.25753402870986
2021-11-24,4.4645,1.4961572259751341,1.4488352981126993,4.258152148047364
2021-11-25,4.44,1.4906543764441336,1.4489755186922166,4.258749270472684
2021-11-26,4.2875,1.4557038124920583,1.449110779978787,4.259325353338165
2021-11-29,4.3415,1.4682199105185627,1.4492410742064394,4.25988035500137
2021-11-30,4.2805,1.4540698252004034,1.4493663937776464,4.2604142348329495
2021-12-01,4.247,1.446212851331134,1.4494867312646265,4.260926953224466
2021-12-02,4.2995,1.4584987368688143,1.4496020794106486,4.261418471596177
2021-12-03,4.266,1.4506766200491588,1.449712431131338,4.261888752404767
2021-12-06,4.3375,1.4672981452729776,1.4498177795159841,4.262337759151026
2021-12-07,4.339,1.4676439068162137,1.44991811782885,4.262765456387495
2021-12-08,4.3925,1.4798985410791152,1.4500134395104838,4.2631718097260425
2021-12-09,4.332,1.466029329138744,1.4501037381790296,4.263556785845396
2021-12-10,4.285,1.4551205520497432,1.4501890076315433,4.263920352498631
2021-12-13,4.2815,1.4543034154841097,1.4502692418453063,4.2642624785205845
2021-12-14,4.255,1.4480947620253375,1.4503444349791426,4.264583133835233
2021-12-15,4.1805,1.4304308566079755,1.4504145813747376,4.264882289463008
2021-12-16,4.3025,1.4591962491035575,1.450479675557955,4.265159917528047
2021-12-17,4.2925,1.4568693137894937,1.450539712240159,4.265415991265398
2021-12-20,4.29,1.4562867329399256,1.4505946863195343,4.26565048502815
2021-12-21,4.3425,1.468450219133123,1.4506445928824088,4.265863374294523
2021-12-22,4.389,1.479101410706097,1.4506894272045767,4.266054635674876
2021-12-23,4.3895,1.4792153253841265,1.4507291847526218,4.266224246918658
2021-12-27,4.4695,1.4972765455457702,1.4507638611852438,4.266372186921307
2021-12-28,4.4295,1.48828671086995,1.4507934523545822,4.266498435731067
2021-12-29,4.41,1.4838746894587547,1.4508179543075435,4.266602974555746
2021-12-30,4.3925,1.4798985410791152,1.4508373632871276,4.266685785769411
2021-12-31,4.4635,1.4959332116372797,1.4508516757337555,4.266746852919007
2022-01-03,4.4215,1.4864790050336527,1.4508608882865954,4.2667861607309066
2022-01-04,4.475,1.4985063517268187,1.450864997784894,4.266803695117403
2022-01-05,4.4135,1.4846680254781506,1.450864001269301,4.266799443183107
2022-01-06,4.3545,1.4712097931506571,1.4508578959832013,4.266773393231297
2022-01-07,4.41,1.4838746894587547,1.4508466793740402,4.266725534770172
2022-01-10,4.352,1.4706355095536416,1.4508303490946557,4.26665585851905
2022-01-11,4.429,1.4881738249410612,1.4508089030046047,4.266564356414476
2022-01-12,4.5765,1.520934513842697,1.450782339171494,4.266451021616267
2022-01-13,4.546,1.5142477254303515,1.4507506558723056,4.266315848513452
2022-01-14,4.4205,1.486252811863722,1.4507138515947282,4.2661588327301745
2022-01-18,4.3825,1.4776193378132525,1.4506719250384834,4.265979971131476
2022-01-19,4.47,1.4973884086254774,1.4506248751166546,4.265779261829027
2022-01-20,4.5825,1.522244700731723,1.4505727009570115,4.265556704186748
2022-01-21,4.524,1.509396558253874,1.4505154019033397,4.265312298826379
2022-01-24,4.4125,1.484441422259415,1.4504529775167643,4.265046047632943
2022-01-25,4.45,1.4929040961781488,1.4503854275770758,4.264757953760127
2022-01-26,4.515,1.5074051868689486,1.4503127520840542,4.264448021635592
2022-01-27,4.4235,1.4869312379413036,1.4502349512587918,4.26411625696617
2022-01-28,4.3125,1.461517782357478,1.4501520255450164,4.263762666743003
2022-01-31,4.3265,1.4647589010646564,1.4500639756104117,4.263387259246572
2022-02-01,4.4315,1.4887381271963156,1.449970802347937,4.26299004405164
2022-02-02,4.4935,1.502631908116291,1.4498725068771467,4.262571032032115
2022-02-03,4.472,1.497835735852798,1.4497690905455072,4.262130235365809
2022-02-04,4.49,1.501852701754163,1.449660554929712,4.26166766753911
2022-02-07,4.4675,1.4968289680514462,1.449546901836997,4.261183343351563
2022-02-08,4.4645,1.4961572259751341,1.4494281333064518,4.260677278920349
2022-02-09,4.602,1.5264909916131741,1.4493042516103318,4.260149491684681
2022-02-10,4.658,1.5385861714621494,1.4491752592553655,4.259600000410088
2022-02-11,4.5085,1.5059645039578242,1.4490411589840637,4.259028825192628
2022-02-14,4.507,1.5056317437085112,1.4489019537760213,4.258435987462965
2022-02-15,4.5345,1.5117148239054854,1.4487576468492223,4.257821509990388
2022-02-16,4.5395,1.512816873829675,1.4486082416613404,4.257185416886709
2022-02-17,4.5265,1.509949013933358,1.4484537419110337,4.256527733610049
2022-02-18,4.524,1.509396558253874,1.4482941515392445,4.255848486968565
2022-02-22,4.5145,1.5072944387653968,1.4481294747304896,4.255147705124029
2022-02-23,4.4855,1.5008499720172013,1.4479597159141508,4.254425417595334
2022-02-24,4.458,1.494700234963677,1.4477848797657638,4.253681655261887
2022-02-25,4.485,1.5007384955107594,1.4476049712083003,4.252916450366898
2022-02-28,4.4545,1.4939148211785616,1.4474199954134517,4.25212983652057
2022-03-01,4.5965,1.5252951443216722,1.4472299578029058,4.251321848703176
2022-03-02,4.6655,1.5401950096919395,1.447034864049624,4.25049252326804
2022-03-03,4.7815,1.5647543048074604,1.4468347200791087,4.249641897944392
2022-03-04,4.9375,1.5968591302272404,1.4466295320706777,4.248770011840153
2022-03-07,4.731,1.554136596649011,1.4464193064587234,4.24787690544457
2022-03-08,4.71,1.5496879080283263,1.4462040499339763,4.246962620630766
2022-03-09,4.5725,1.5200601012828836,1.4459837694447624,4.246027200658188
2022-03-10,4.6525,1.5374047095342687,1.4457584721982544,4.2450706901749165
2022-03-11,4.6255,1.531584473229236,1.4455281656617218,4.244093135219895
2022-03-14,4.523,1.509175490495706,1.4452928575637776,4.243094583225041
2022-03-15,4.513,1.506962120844864,1.445052555895615,4.242075083017228
2022-03-16,4.6005,1.526164993240279,1.4448072689122469,4.2410346848201765
2022-03-17,4.702,1.5479879501178777,1.4445570051337344,4.239973440256227
2022-03-18,4.7395,1.5559316449109593,1.4443017733464163,4.238891402347997
2022-03-21,4.7105,1.5497940595065853,1.44404158260413,4.237788625519932
2022-03-22,4.7,1.547562508716013,1.4437764422294284,4.236665165599729
2022-03-23,4.7765,1.5637080607279261,1.4435063618147905,4.235521079819658
2022-03-24,4.7425,1.5565644228270321,1.4432313512238324,4.234356426817776
2022-03-25,4.6985,1.5472433088409827,1.4429514205925016,4.233171266638995
2022-03-28,4.7255,1.5529733754529738,1.4426665803302805,4.231965660736081
2022-03-29,4.731,1.554136596649011,1.4423768411213713,4.230739671970492
2022-03-30,4.7525,1.5586707953804473,1.4420822139258824,4.229493364613132
2022-03-31,4.752,1.5585655820603437,1.4417827099810068,4.228226804344971
2022-04-01,4.6905,1.5455391865838686,1.4414783408021932,4.226940058257554
2022-04-04,4.7825,1.5649634223322708,1.4411691181843165,4.225633194853407
2022-04-05,4.7965,1.5678864852758652,1.4408550542028329,4.224306284046294
2022-04-06,4.741,1.5562480839199813,1.4405361612149348,4.222959397161384
2022-04-07,4.704,1.5484132105963258,1.4402124518606993,4.2215926069352925
2022-04-08,4.7315,1.5542422769661501,1.4398839390642273,4.220205987516004
2022-04-11,4.641,1.5349298602590387,1.4395506360347774,4.218799614462681
2022-04-12,4.7195,1.551702861782862,1.439212556267889,4.217373564745336
2022-04-13,4.7215,1.5521265457209867,1.4388697135465076,4.215927916744424
2022-04-14,4.732,1.5543479461161405,1.4385221219420878,4.214462750250263
2022-04-18,4.812,1.5711127981124324,1.4381697958157056,4.212978146462394
2022-04-19,4.7295,1.553819488671088,1.437812749819149,4.211474187988772
2022-04-20,4.6645,1.5399806474188786,1.4374509988960107,4.20995095884488
2022-04-21,4.7135,1.550430731854068,1.4370845582827658,4.208408544452687
2022-04-22,4.5925,1.5244245381071437,1.436713443509845,4.206847031639513
2022-04-25,4.462,1.4955970960103406,1.4363376704026987,4.205266508636762
2022-04-26,4.4535,1.493690303889787,1.4359572550828543,4.2036670650785535
2022-04-27,4.467,1.4967170423699816,1.4355722139689604,4.2020487920002045
2022-04-28,4.4335,1.4891893398379248,1.4351825637778295,4.2004117818366336
2022-04-29,4.4085,1.4835344955449448,1.4347883215254593,4.19875612842059
2022-05-02,4.268,1.4511453334395068,1.4343895045280628,4.1970819269808395
2022-05-03,4.283,1.454653698633234,1.4339861304030725,4.195389274140162
2022-05-04,4.338,1.4674134124046827,1.4335782170701439,4.193678267913265
2022-05-05,4.2915,1.4566363221761376,1.433165782752147,4.19194900770458
2022-05-06,4.267,1.450911004205863,1.4327488459761486,4.190201594305926
2022-05-09,4.1935,1.4335357074423292,1.4323274255743843,4.18843612989407
2022-05-10,4.1545,1.424192084122899,1.4319015406852198,4.186652718028156
2022-05-11,4.209,1.4372250897884336,1.431471210754105,4.184851463647038
2022-05-12,4.1005,1.411108917494329,1.431036455534508,4.183032473066456
2022-05-13,4.175,1.4291143583028187,1.4305972950888568,4.181195853976157
2022-05-16,4.1915,1.4330586650957748,1.430153749789447,4.179341715436828
2022-05-17,4.239,1.4443273923705,1.4297058403193585,4.177470167876976
2022-05-18,4.1785,1.4299523304593538,1.4292535876733476,4.175581323089642
2022-05-19,4.283,1.454653698633234,1.4287970131587382,4.173675294229053
2022-05-20,4.275,1.4527841023887236,1.4283361383962885,4.171752195807087
2022-05-23,4.3455,1.4691408268953778,1.4278709853210603,4.169812143689701
2022-05-24,4.305,1.459777137879694,1.4274015761832644,4.167855255093188
2022-05-25,4.2545,1.447977246307475,1.4269279335491023,4.165881648580349
2022-05-26,4.259,1.4490343909410766,1.4264500803015912,4.163891444056547
2022-05-27,4.3065,1.4601255092470913,1.4259680396413743,4.161884762765626
2022-05-30,4.334,1.4664909031141673,1.4254818350875251,4.159861727285758
2022-05-31,4.299,1.4583824375141445,1.4249914904783316,4.157822461525139
2022-06-01,4.3295,1.465452061905719,1.4244970299720756,4.155767090717613
2022-06-02,4.555,1.5162255307119217,1.4239984780477855,4.153695741418127
2022-06-03,4.4765,1.4988414910920735,1.4234958595059932,4.151608541498157
2022-06-06,4.439,1.4904291258518982,1.4229891994694606,4.1495056201409435
2022-06-07,4.4395,1.4905417574902444,1.4224785233839004,4.147387107836666
2022-06-08,4.4545,1.4939148211785616,1.4219638570186872,4.145253136377515
2022-06-09,4.386,1.4784176499956965,1.42144522646754,4.143103838852606
2022-06-10,4.3025,1.4591962491035575,1.4209226581492045,4.1409393496428475
2022-06-13,4.2195,1.439716637615884,1.420396178808113,4.138759804415659
2022-06-14,4.1665,1.4270763548401244,1.4198658155150328,4.136565340119616
2022-06-15,4.1735,1.4287550123086543,1.419331595667693,4.134356094978949
2022-06-16,4.118,1.4153676086055977,1.4187935469914055,4.1321322084879855
2022-06-17,4.022,1.3917792913504603,1.4182516975396626,4.12989382140546
2022-06-20,4.011,1.3890405867879159,1.4177060756947226,4.127641075748727
2022-06-21,4.0445,1.3973579334758703,1.4171567101681755,4.125374114787866
2022-06-22,3.947,1.37295579668071,1.4166036300015,4.123093083039716
2022-06-23,3.7425,1.3197538373116464,1.4160468645665938,4.120798126261768
2022-06-24,3.744,1.3201545586153456,1.4154864435662928,4.118489391445973
2022-06-27,3.764,1.3254822217231332,1.4149223970348765,4.116167026812483
2022-06-28,3.7785,1.3293271054786375,1.4143547553385503,4.113831181803254
2022-06-29,3.7805,1.3298562760161876,1.413783549175908,4.111482007075552
2022-06-30,3.71,1.3110318766193438,1.4132088095783906,4.109119654495419
2022-07-01,3.604,1.2820443397460914,1.412630567910706,4.106744277130959
2022-07-04,3.584,1.276479495112684,1.4120488558712512,4.1043560292456105
2022-07-05,3.415,1.2281774930227534,1.4114637054925039,4.101955066291282
2022-07-06,3.408,1.2261256089670693,1.4108751491413967,4.099541544901402
2022-07-07,3.572,1.2731256630142527,1.4102832195196773,4.097115622883889
2022-07-08,3.522,1.2590290100740142,1.4096879496642427,4.09467745921402
2022-07-11,3.4305,1.2327060231488085,1.4090893729474643,4.092227214027235
2022-07-12,3.288,1.1902794771939333,1.4084875230774783,4.089765048611809
2022-07-13,3.3225,1.2007175116052633,1.4078824340984717,4.087291125401484
2022-07-14,3.2115,1.1667381177157101,1.4072741403909395,4.084805607967999
2022-07-15,3.234,1.173719761154915,1.4066626766719224,4.082308661013522
2022-07-18,3.346,1.2077656025646322,1.4060480779952254,4.07980045036302
2022-07-19,3.291,1.191191469961203,1.4054303797516154,4.0772811429565365
2022-07-20,3.325,1.2014696741078175,1.4048096176689984,4.07475090684139
2022-07-21,3.2985,1.1934678196807886,1.4041858278125707,4.072209911164292
2022-07-22,3.3495,1.2088110809661852,1.4035590465849568,4.0696583261633945
2022-07-25,3.3545,1.2103027280208056,1.402929310726318,4.06709632316025
2022-07-26,3.3845,1.2192061849665252,1.402296657314443,4.064524074551702
2022-07-27,3.43,1.2325602611778486,1.4016611237648113,4.061941753801692
2022-07-28,3.481,1.2473196088293017,1.4010227478306425,4.059349535433014
2022-07-29,3.575,1.273965176145971,1.400381567602913,4.056747595018965
2022-08-01,3.547,1.2661021757914848,1.399737621510359,4.054136109174969
2022-08-02,3.5225,1.2591709647906981,1.3990909483194438,4.051515255550067
2022-08-03,3.472,1.2447307967981038,1.3984415871343172,4.048885212818414
2022-08-04,3.488,1.2493285060467332,1.3977895773967344,4.046246160670642
2022-08-05,3.559,1.2694796065280556,1.3971349588859663,4.043598279805215
2022-08-08,3.593,1.2789875081313817,1.3964777717186707,4.040941751919658
2022-08-09,3.5925,1.2788483389710428,1.39581805634875,4.038276759701781
2022-08-10,3.6555,1.2962328827512335,1.395155853567177,4.035603486820803
2022-08-11,3.7115,1.3114361075754646,1.394491204501799,4.032922117918428
2022-08-12,3.6735,1.3011448860781951,1.3938241506171152,4.03023283859987
2022-08-15,3.6215,1.2868883046532438,1.393154733714027,4.0275358354248025
2022-08-16,3.6265,1.2882679958213301,1.3924829959295637,4.0248312958982595
2022-08-17,3.587,1.2773161985501456,1.3918089797365805,4.022119408461489
2022-08-18,3.6335,1.2901963710745536,1.3911327279434307,4.0194003624827355
2022-08-19,3.6685,1.2997828591719118,1.3904542836936125,4.016674348247996
2022-08-22,3.653,1.2955487478131456,1.38977369046538,4.013941556951675
2022-08-23,3.696,1.3072511537794378,1.3890909920713406,4.0112021806872615
2022-08-24,3.648,1.294179072212085,1.3884062326580147,4.0084564124379
2022-08-25,3.6985,1.3079273320457854,1.3877194567053632,4.005704446066916
2022-08-26,3.697,1.3075216799544949,1.3870307090263025,4.002946476308344
