t,rho_raw,row_err,diag_mean,offdiag_mean,tci
291,0.6307033161214199,1.1102230246251565e-16,0.471624507689696,0.08806258205171733,52.8375492310304
292,0.6324520027725575,0.0,0.48199919342754416,0.08633346776207598,51.80008065724559
293,0.7007750430372499,2.220446049250313e-16,0.5071808192038716,0.08213653013268807,49.28191807961284
294,0.5683934839212954,4.440892098500626e-16,0.5526296009570717,0.0745617331738214,44.73703990429284
295,0.5307711200183314,1.1102230246251565e-16,0.562796629419109,0.07286722843014848,43.72033705808909
296,0.4416726095956459,2.220446049250313e-16,0.589461836124177,0.06842302731263716,41.0538163875823
297,0.4239144241642345,2.220446049250313e-16,0.5637015339449031,0.07271641100918283,43.6298466055097
298,0.45176720212668264,2.220446049250313e-16,0.5399378413216639,0.07667702644638938,46.006215867833625
299,0.36585692721299073,2.220446049250313e-16,0.5728907389248413,0.07118487684585978,42.71092610751587
300,0.4673568894987761,2.220446049250313e-16,0.5829049179766359,0.06951584700389402,41.709508202336416
301,0.5034261062857747,2.220446049250313e-16,0.562964132949401,0.07283931117509987,43.70358670505992
302,0.4811649566660726,2.220446049250313e-16,0.5282841891003548,0.07861930181660756,47.17158108996454
303,0.46952789364061975,1.1102230246251565e-16,0.528304357364535,0.07861594043924416,47.1695642635465
304,0.4803758537308469,2.220446049250313e-16,0.5258064547944089,0.0790322575342652,47.41935452055912
305,0.6557694356631742,2.220446049250313e-16,0.48058680021046724,0.08656886663158882,51.941319978953295
306,0.753369852881956,2.220446049250313e-16,0.46987456814882084,0.08835423864186319,53.01254318511791
307,0.5478267926749906,2.220446049250313e-16,0.48118376160640125,0.08646937306559979,51.88162383935987
308,0.4899594648026913,1.1102230246251565e-16,0.49597891191421956,0.08400351468096341,50.40210880857805
309,0.46959312471357517,2.220446049250313e-16,0.527799453620702,0.07870009106321632,47.22005463792979
310,0.5301138958974497,2.220446049250313e-16,0.5093939830070617,0.08176766949882304,49.06060169929383
311,0.4989271071545104,2.220446049250313e-16,0.4871619478784499,0.08547300868692502,51.28380521215501
312,0.6978788520486712,2.220446049250313e-16,0.49181073023491734,0.08469821162751379,50.81892697650827
313,0.4909751933386969,2.220446049250313e-16,0.5051268475148878,0.0824788587475187,49.48731524851122
314,0.33099038346070375,2.220446049250313e-16,0.5068877614693834,0.08218537308843613,49.31122385306167
315,0.45820258493375005,3.3306690738754696e-16,0.5258673398286481,0.07902211002855866,47.41326601713519
316,0.5773030264883309,2.220446049250313e-16,0.5048017644566825,0.08253303925721964,49.51982355433178
317,0.4290110197167595,2.220446049250313e-16,0.5599819429908923,0.07333634283485128,44.00180570091077
318,0.5820218198119272,2.220446049250313e-16,0.555113084834387,0.07414781919426883,44.488691516561296
319,0.606969043768171,2.220446049250313e-16,0.5171953596208733,0.0804674400631878,48.28046403791269
320,0.5780025595582686,1.1102230246251565e-16,0.5132355858187545,0.08112740236354093,48.67644141812456
321,0.635506315753113,2.220446049250313e-16,0.5374103888829134,0.07709826851951444,46.258961111708665
322,0.5746393869910621,2.220446049250313e-16,0.5321308616334595,0.07797818972775676,46.78691383665406
323,0.5698283385471522,2.220446049250313e-16,0.5346989973670273,0.07755016710549545,46.53010026329727
324,0.5458374332474876,2.220446049250313e-16,0.536312864014938,0.07728118933084371,46.368713598506226
325,0.6139729412834342,2.220446049250313e-16,0.52092886167716,0.07984518972047334,47.907113832284004
326,0.5029677677900718,2.220446049250313e-16,0.493554670317401,0.08440755494709984,50.6445329682599
327,0.5151686260933561,2.220446049250313e-16,0.49889358003122275,0.08351773666146288,50.110641996877725
328,0.49135621064598023,1.1102230246251565e-16,0.5007915131711975,0.08320141447146708,49.92084868288025
329,0.47756299449485856,3.3306690738754696e-16,0.5153913554948071,0.08076810741753215,48.460864450519296
330,0.533925772119407,3.3306690738754696e-16,0.5050095228516803,0.08249841285805329,49.49904771483197
331,0.9254122770681392,1.1102230246251565e-16,0.3276232410417516,0.11206279315970806,67.23767589582484
332,0.8283252535731127,2.220446049250313e-16,0.3807571408390113,0.1032071431934981,61.92428591609885
333,0.5765785094296373,1.1102230246251565e-16,0.4250135612973159,0.09583107311711403,57.49864387026842
334,0.721010153584992,2.220446049250313e-16,0.4191583430921137,0.09680694281798105,58.08416569078864
335,0.7136406616395052,2.220446049250313e-16,0.4229649347596878,0.09617251087338535,57.70350652403121
336,0.6612367288015717,2.220446049250313e-16,0.41495346387204046,0.09750775602132658,58.50465361279594
337,1.1134794557933787,1.1102230246251565e-16,0.3990474696261952,0.1001587550623008,60.09525303738048
338,0.736192831186534,2.220446049250313e-16,0.448667645312161,0.0918887257813065,55.133235468783894
339,0.7010812029076856,1.1102230246251565e-16,0.45540767595078196,0.09076538734153632,54.4592324049218
340,0.764141161050081,2.220446049250313e-16,0.4709791857183245,0.08817013571361258,52.902081428167556
341,0.5646800439391705,2.220446049250313e-16,0.4760068444627888,0.0873321925895352,52.399315553721124
342,0.6038543734586845,2.220446049250313e-16,0.4341126330408639,0.09431456115985602,56.58873669591361
343,0.49811429538846475,1.1102230246251565e-16,0.4689568359105044,0.08850719401491595,53.10431640894957
344,0.5052775565792611,2.220446049250313e-16,0.4732911200036374,0.08778481333272713,52.67088799963627
345,0.5130622305560668,2.220446049250313e-16,0.4726552254034503,0.08789079576609161,52.73447745965497
346,0.5366975545942583,1.1102230246251565e-16,0.48469945973148615,0.08588342337808565,51.53005402685139
347,0.5279262592984536,1.1102230246251565e-16,0.4926029001190052,0.08456618331349913,50.73970998809948
348,0.5724832313783903,2.220446049250313e-16,0.4667050969846975,0.08888248383588378,53.32949030153026
349,0.5822379091869905,2.220446049250313e-16,0.47822576722655546,0.08696237212890742,52.177423277344445
350,0.6079214667667543,2.220446049250313e-16,0.4704335074481739,0.08826108209197099,52.9566492551826
351,0.5609233593434318,2.220446049250313e-16,0.4822336873746994,0.08629438543755008,51.776631262530046
352,0.5431556496368268,2.220446049250313e-16,0.46215568031814186,0.08964071994697634,53.7844319681858
353,0.46506218382856074,2.220446049250313e-16,0.505324775992151,0.08244587066797482,49.467522400784894
354,0.4949188744600993,1.1102230246251565e-16,0.5053091329205719,0.08244847784657135,49.46908670794281
355,0.5051294513407182,2.220446049250313e-16,0.5103403209988827,0.0816099465001862,48.96596790011172
356,0.5263792032503832,2.220446049250313e-16,0.41406003425389215,0.09765666095768462,58.59399657461077
357,0.5647779425767453,2.220446049250313e-16,0.42402385002897475,0.09599602499517086,57.59761499710251
358,0.6246892914291579,2.220446049250313e-16,0.430109460849871,0.09498175652502147,56.98905391501289
359,0.623357201142612,1.1102230246251565e-16,0.42484522635106414,0.09585912894148932,57.515477364893584
360,0.5027841946918118,2.220446049250313e-16,0.4687911733991239,0.08853480443347934,53.12088266008761
361,0.4546063712143206,1.1102230246251565e-16,0.4516321663905816,0.09139463893490307,54.836783360941844
362,0.4967654319420792,2.220446049250313e-16,0.4535116299453618,0.09108139500910636,54.648837005463825
363,0.6441993025935291,2.220446049250313e-16,0.4441060679474222,0.09264898867542963,55.58939320525778
364,0.4546308574713905,2.220446049250313e-16,0.5212025989186719,0.07979956684688798,47.87974010813279
365,0.45176917200681943,2.220446049250313e-16,0.5180661522607942,0.08032230795653426,48.19338477392056
366,0.4865621574816359,2.220446049250313e-16,0.5221940115442483,0.07963433140929195,47.78059884557517
367,0.44008305365733663,2.220446049250313e-16,0.49807780332623414,0.08365369944562764,50.19221966737659
368,0.5612985024292718,2.220446049250313e-16,0.5021245197234908,0.08297924671275154,49.78754802765092
369,0.5848730501963127,2.220446049250313e-16,0.4562576370881599,0.09062372715197337,54.37423629118402
370,0.5327090427121708,0.0,0.4852473799218525,0.08579210334635791,51.47526200781475
371,0.5635705545891461,2.220446049250313e-16,0.4878167535425243,0.0853638744095793,51.21832464574757
372,0.6504861167028243,2.220446049250313e-16,0.4916537528400698,0.08472437452665503,50.834624715993016
373,0.6472093615234604,2.220446049250313e-16,0.48193614881565994,0.08634397519739001,51.80638511843401
374,0.7233852404417243,3.3306690738754696e-16,0.4857701422089263,0.08570497629851227,51.422985779107364
375,0.8163842927642131,2.220446049250313e-16,0.4825687169470867,0.08623854717548551,51.74312830529131
376,1.0307488392341488,2.220446049250313e-16,0.4202401820740905,0.09662663632098493,57.97598179259096
377,0.610469977824173,2.220446049250313e-16,0.4287282145137809,0.09521196424770319,57.12717854862191
378,0.7962413449434487,1.1102230246251565e-16,0.44090203552746726,0.09318299407875544,55.90979644725326
379,0.7820098083692522,2.220446049250313e-16,0.46262328957680754,0.08956278507053209,53.73767104231925
380,0.7628666139313847,2.220446049250313e-16,0.44139566299372524,0.09310072283437913,55.860433700627475
381,0.7647944681128875,2.220446049250313e-16,0.3539800094019992,0.10766999843300018,64.60199905980011
382,0.6270863411019247,2.220446049250313e-16,0.3742524804761705,0.10429125325397157,62.57475195238295
383,0.6820333448526499,2.220446049250313e-16,0.3641872328773158,0.10596879452044737,63.58127671226842
384,0.5528251305997105,2.220446049250313e-16,0.3702354974717184,0.10496075042138027,62.976450252828165
385,0.6686105741317946,3.3306690738754696e-16,0.3534412907736074,0.10775978487106543,64.65587092263925
386,0.639237547581701,0.0,0.37903840328253685,0.10349359945291053,62.09615967174632
387,0.6625440024290977,2.220446049250313e-16,0.368302616427172,0.10528289726213799,63.16973835728279
388,0.7794868800915674,2.220446049250313e-16,0.2834436532022814,0.11942605779961976,71.65563467977185
389,0.6504495628007317,2.220446049250313e-16,0.3205975524725791,0.11323374125457016,67.9402447527421
390,0.4440679987215524,2.220446049250313e-16,0.3117020557581121,0.11471632404031465,68.82979442418879
391,1.0853859758506117,1.1102230246251565e-16,0.31110242704000907,0.11481626215999849,68.8897572959991
392,0.891284598899708,2.220446049250313e-16,0.2847382490019325,0.11921029183301123,71.52617509980674
393,0.57485472765834,1.1102230246251565e-16,0.29405902076155294,0.11765682987307449,70.59409792384469
394,0.4833659108644413,2.220446049250313e-16,0.2961678727839224,0.11730535453601294,70.38321272160776
395,0.6034562513159707,2.220446049250313e-16,0.290737843785542,0.11821035936907631,70.92621562144579
396,0.6576887521518082,2.220446049250313e-16,0.3089126026405177,0.11518123289324704,69.10873973594823
397,0.6652392451762913,2.220446049250313e-16,0.3108774222098374,0.1148537629650271,68.91225777901626
398,0.5933726916175069,2.220446049250313e-16,0.3231084298189749,0.11281526169683753,67.68915701810252
399,0.6368994434542876,1.1102230246251565e-16,0.3366945237043201,0.11055091271594664,66.33054762956799
400,0.6816198433845103,1.1102230246251565e-16,0.34700066870407487,0.10883322188265418,65.29993312959252
401,0.47080415518862373,2.220446049250313e-16,0.3532414058955035,0.1077930990174161,64.67585941044966
402,0.5129608436748846,2.220446049250313e-16,0.3365383795249049,0.11057693674584919,66.34616204750952
403,0.5760256994573458,0.0,0.31991372695582243,0.11334771217402959,68.00862730441776
404,0.8478704030249895,2.220446049250313e-16,0.30634308236315894,0.11560948627280686,69.36569176368411
405,0.740840405525441,2.220446049250313e-16,0.3066282372157538,0.11556196046404105,69.33717627842462
406,0.7452022947816399,2.220446049250313e-16,0.3200930652738224,0.1133178224543629,67.99069347261774
407,0.5552104984571544,3.3306690738754696e-16,0.35777892589127397,0.10703684568478768,64.22210741087261
408,0.5691110386029271,2.220446049250313e-16,0.3589226961764646,0.10684621730392257,64.10773038235355
409,0.828166117375922,1.1102230246251565e-16,0.2936346366204871,0.11772756056325213,70.63653633795128
410,0.7076429465716967,2.220446049250313e-16,0.33322966423544725,0.11112838929409213,66.67703357645529
411,0.7995938651937575,2.220446049250313e-16,0.33767963188489175,0.11038672801918471,66.23203681151082
412,0.5245586437520583,2.220446049250313e-16,0.34446745661430894,0.10925542389761518,65.5532543385691
413,0.5785023636329606,2.220446049250313e-16,0.36578904051273187,0.10570182658121134,63.4210959487268
414,0.7055200003196097,2.220446049250313e-16,0.39430733958114006,0.10094877673647669,60.56926604188602
415,2.3462574837670234,2.220446049250313e-16,0.2776259630313556,0.12039567282810741,72.23740369686445
416,0.6405807503205991,2.220446049250313e-16,0.2569841958172506,0.12383596736379156,74.30158041827494
417,0.6912480843666317,1.1102230246251565e-16,0.26268059194346494,0.12288656800942255,73.73194080565352
418,1.0974729787463127,2.220446049250313e-16,0.24866004040769263,0.1252233265987179,75.13399595923075
419,0.6164289121598403,3.3306690738754696e-16,0.31950704968142685,0.11341549171976217,68.0492950318573
420,0.5582720085092048,2.220446049250313e-16,0.3436990769434874,0.10938348717608544,65.63009230565126
421,0.5529652131524747,2.220446049250313e-16,0.34308673085746105,0.10948554485708983,65.6913269142539
422,0.5587045602012419,1.1102230246251565e-16,0.34826663374450817,0.10862222770924862,65.17333662554917
423,0.5763662135199472,3.3306690738754696e-16,0.3417232801441364,0.10971278664264392,65.82767198558635
424,0.5809358121745477,2.220446049250313e-16,0.3510245296296168,0.10816257839506385,64.89754703703831
425,0.6009212638687563,1.1102230246251565e-16,0.34106508323707224,0.10982248612715463,65.89349167629278
426,0.7300952798446538,2.220446049250313e-16,0.30073950737060795,0.116543415438232,69.9260492629392
427,0.6500531110636959,2.220446049250313e-16,0.31258572103309534,0.1145690464944841,68.74142789669045
428,0.6086179583938397,2.220446049250313e-16,0.333450205279108,0.111091632453482,66.6549794720892
429,0.5800750837028332,1.1102230246251565e-16,0.33973743052526345,0.11004376157912274,66.02625694747364
430,0.5974067011253841,2.220446049250313e-16,0.3407381545566138,0.10987697424056433,65.92618454433861
431,0.5197860013828579,2.220446049250313e-16,0.33775366674625584,0.11037438887562401,66.2246333253744
432,1.0034657735290793,2.220446049250313e-16,0.3036071658250763,0.11606547236248728,69.63928341749236
433,0.6385193811407706,2.220446049250313e-16,0.33852583777422557,0.11024569370429571,66.14741622257742
434,0.985568335988136,2.220446049250313e-16,0.30294447034843525,0.11617592160859415,69.70555296515649
435,0.9423890265232926,2.220446049250313e-16,0.2961520713566812,0.1173079881072198,70.38479286433189
436,0.5792906175747911,2.220446049250313e-16,0.3450517703864812,0.10915803826891979,65.49482296135187
437,0.5585839685985712,2.220446049250313e-16,0.3409413424714354,0.10984310958809414,65.90586575285649
438,0.5024745547806305,2.220446049250313e-16,0.3401051625827928,0.10998247290286783,65.9894837417207
439,0.5533290887906892,4.440892098500626e-16,0.33474877332342384,0.11087520444609603,66.52512266765761
440,0.6742336682945199,2.220446049250313e-16,0.3291753945411324,0.11180410090981124,67.08246054588675
441,0.6267126131942231,0.0,0.3268543814610485,0.11219093642315858,67.31456185389516
442,0.8528442761611804,2.220446049250313e-16,0.32323111758255196,0.11279481373624137,67.67688824174482
443,0.7978427072577337,2.220446049250313e-16,0.3446940763647762,0.10921765393920396,65.53059236352237
444,0.8664353198958324,2.220446049250313e-16,0.34368665289075573,0.1093855578515407,65.63133471092442
445,0.9266883511855614,0.0,0.3562077308841461,0.10729871151930899,64.37922691158539
446,0.7731888585904325,2.220446049250313e-16,0.40423338058264097,0.09929443656955984,59.57666194173591
447,0.9404658301398346,2.220446049250313e-16,0.3740324153412346,0.1043279307764609,62.59675846587653
448,0.6791272092299677,2.220446049250313e-16,0.39629490212438384,0.1006175163126027,60.37050978756161
449,0.8399890897825275,1.1102230246251565e-16,0.3649353110403733,0.10584411482660443,63.50646889596266
450,0.8412368406020234,1.1102230246251565e-16,0.3548174437880865,0.1075304260353189,64.51825562119133
451,0.7565852834212953,2.220446049250313e-16,0.38931678251418333,0.10178053624763608,61.06832174858165
452,0.7152171508414187,2.220446049250313e-16,0.39733391847755806,0.10044434692040698,60.266608152244196
453,0.694890457841827,4.440892098500626e-16,0.4035983340852001,0.09940027765246667,59.64016659148
454,0.7470881529398761,0.0,0.40167511586576826,0.09972081402237197,59.83248841342318
455,0.8885472968931226,2.220446049250313e-16,0.3652313656755925,0.10579477238740125,63.476863432440744
456,0.6758366364548309,2.220446049250313e-16,0.40182594257526444,0.09969567623745594,59.81740574247356
457,0.6152372900511184,2.220446049250313e-16,0.42460461896890106,0.09589923017184983,57.53953810310989
458,0.718710554530704,2.220446049250313e-16,0.370600517373632,0.10489991377106132,62.93994826263679
459,0.918443428884958,1.1102230246251565e-16,0.38428819117723645,0.10261863480379395,61.571180882276366
460,0.6129891438668235,2.220446049250313e-16,0.33344244971899534,0.11109292504683407,66.65575502810044
461,0.5038667529131982,1.1102230246251565e-16,0.40033978295140316,0.09994336950809947,59.966021704859685
462,0.5584983839654178,1.1102230246251565e-16,0.38400231238313914,0.10266628126947681,61.59976876168608
463,0.5241801663643744,0.0,0.3998258239862145,0.10002902933563089,60.01741760137854
464,0.47944456294331306,2.220446049250313e-16,0.42332000859875774,0.09611333190020706,57.66799914012424
465,0.4898711646496021,2.220446049250313e-16,0.4353096819699995,0.09411505300500009,56.46903180300005
466,0.5014089807860572,1.1102230246251565e-16,0.4654604049844449,0.08908993250259249,53.453959501555495
467,0.4858490896077537,1.1102230246251565e-16,0.4126322233102297,0.09789462944829505,58.736777668977034
468,0.6322575150271406,2.220446049250313e-16,0.3838614719039391,0.10268975468267681,61.61385280960609
469,0.5063699185908919,1.1102230246251565e-16,0.4368995883602139,0.09385006860663103,56.31004116397862
470,0.4982764598568478,2.220446049250313e-16,0.48001733489007375,0.08666377751832104,51.99826651099262
471,0.5069848679610655,2.220446049250313e-16,0.4933666304586433,0.08443889492355942,50.663336954135666
472,0.4794592478189764,2.220446049250313e-16,0.4934341595387653,0.08442764007687245,50.65658404612348
473,0.408445805801414,2.220446049250313e-16,0.5008050226709788,0.08319916288817018,49.91949773290211
474,0.4759658165963445,2.220446049250313e-16,0.5032856123353167,0.08278573127744722,49.671438766468334
475,0.49086102065963827,2.220446049250313e-16,0.5075599589573587,0.08207334017377355,49.24400410426412
476,0.50154254847518,2.220446049250313e-16,0.4672909841736681,0.08878483597105531,53.270901582633186
477,0.5286881212300618,2.220446049250313e-16,0.46553601061753785,0.08907733156374369,53.44639893824621
478,0.6461131464925666,2.220446049250313e-16,0.4676662640432969,0.08872228932611718,53.23337359567031
479,0.6005426220163409,2.220446049250313e-16,0.43663723002210153,0.09389379499631641,56.336276997789845
480,0.6415138821308708,2.220446049250313e-16,0.45891615100779637,0.0901806414987006,54.10838489922036
481,0.6153084408981837,2.220446049250313e-16,0.4288956887223307,0.09518405187961154,57.11043112776692
482,0.5127550675439523,2.220446049250313e-16,0.44431674960349016,0.092613875066085,55.568325039651
483,0.5320822629509622,2.220446049250313e-16,0.4551565902863481,0.0908072349522753,54.48434097136518
484,0.500449047652116,2.220446049250313e-16,0.4643988293419925,0.08926686177633458,53.56011706580075
485,0.48873767650929933,1.1102230246251565e-16,0.4425352535586295,0.09291079107356175,55.74647464413706
486,0.46659672040558137,4.440892098500626e-16,0.48432952241652966,0.08594507959724508,51.56704775834705
487,0.5157830209871641,1.1102230246251565e-16,0.4629179010205154,0.08951368316324744,53.708209897948464
488,0.5336592773393972,2.220446049250313e-16,0.483569332542444,0.08607177790959267,51.6430667457556
489,0.6047616500795086,2.220446049250313e-16,0.46481686277520334,0.08919718953746611,53.51831372247966
490,0.6798496498934724,1.1102230246251565e-16,0.46491201248916125,0.08918133125180645,53.50879875108387
491,0.5788921666421151,2.220446049250313e-16,0.5034590009326704,0.08275683317788828,49.65409990673297
492,0.5847685184683751,1.1102230246251565e-16,0.5070354786698168,0.08216075355503055,49.296452133018335
493,0.5706314172098672,2.220446049250313e-16,0.531689468117703,0.07805175531371614,46.83105318822968
494,0.5453265791644126,2.220446049250313e-16,0.532251305456665,0.07795811575722252,46.774869454333505
495,0.4754951494462315,2.220446049250313e-16,0.5031802539240068,0.08280329101266554,49.68197460759932
496,0.4987930245952864,2.220446049250313e-16,0.5054142088321533,0.08243096519464112,49.45857911678467
497,0.48132481874507743,3.3306690738754696e-16,0.5177627632012685,0.08037287279978858,48.223723679873146
498,0.5063988945221076,2.220446049250313e-16,0.4956656777929331,0.08405572036784449,50.4334322207067
499,0.4717251042623664,0.0,0.5220151024348487,0.07966414959419191,47.79848975651514
500,0.4397269651752479,2.220446049250313e-16,0.5235180120235751,0.07941366466273748,47.648198797642486
501,0.5328883641321238,1.1102230246251565e-16,0.5197085332105558,0.08004857779824073,48.029146678944436
502,0.464469998441169,3.3306690738754696e-16,0.5469487360002063,0.07550854399996558,45.30512639997935
503,0.5449267592195287,2.220446049250313e-16,0.5168191810495092,0.08053013649174846,48.31808189504908
504,0.47754764477811695,2.220446049250313e-16,0.540142183778647,0.0766429693702255,45.9857816221353
505,0.44178071521494117,2.220446049250313e-16,0.5140335720140028,0.08099440466433284,48.59664279859971
506,0.6154449958493576,2.220446049250313e-16,0.5155783783237756,0.08073693694603741,48.44216216762245
507,0.46317231098683426,2.220446049250313e-16,0.44287081024197666,0.09285486495967057,55.71291897580235
508,0.5439615964523475,2.220446049250313e-16,0.49002115817117187,0.084996473638138,50.9978841828828
509,0.4981561181695217,2.220446049250313e-16,0.5061021785883082,0.0823163035686153,49.38978214116918
510,0.4800323910297902,1.1102230246251565e-16,0.5054720319199599,0.08242132801334001,49.452796808004
511,0.5195699431496082,2.220446049250313e-16,0.497691485775061,0.08371808570415651,50.230851422493906
512,0.5988256530072722,4.440892098500626e-16,0.48163744595104696,0.08639375900815884,51.836255404895304
513,0.8621983707546588,2.220446049250313e-16,0.4186344215249075,0.09689426307918209,58.13655784750925
514,0.4907657149838887,2.220446049250313e-16,0.48666743436001475,0.08555542760666424,51.33325656399854
515,0.5414259092074005,2.220446049250313e-16,0.48754570728254487,0.08540904878624254,51.24542927174552
516,0.4808176769895751,2.220446049250313e-16,0.5115699405732806,0.08140500990445322,48.84300594267193
517,0.48684121813663317,2.220446049250313e-16,0.4578266052126358,0.0903622324645607,54.21733947873643
518,0.5319016081300472,2.220446049250313e-16,0.4744239169031884,0.08759601384946858,52.55760830968115
519,0.5821036430983403,2.220446049250313e-16,0.45841187197675237,0.09026468800387463,54.158812802324775
520,0.47794353870080725,2.220446049250313e-16,0.47602264774113145,0.08732955870981142,52.397735225886855
521,0.6926470440541468,4.440892098500626e-16,0.44819529493326415,0.09196745084445597,55.180470506673586
522,0.5476855194295946,1.1102230246251565e-16,0.4616259316334202,0.08972901139442994,53.837406836657976
523,0.5634933829716569,2.220446049250313e-16,0.48171277466405404,0.08638120422265769,51.82872253359461
524,0.5141699702905612,2.220446049250313e-16,0.47817961494111527,0.08697006417648079,52.18203850588847
525,0.5118765985199896,2.220446049250313e-16,0.48155377624951157,0.08640770395841474,51.84462237504884
526,0.4983853462879689,3.3306690738754696e-16,0.4837743978051612,0.08603760036580645,51.62256021948387
527,0.5689020164819926,2.220446049250313e-16,0.475831528484377,0.0873614119192705,52.41684715156231
528,0.42524543753912847,2.220446049250313e-16,0.5050407576737544,0.08249320705437425,49.49592423262455
529,0.4098195497169082,2.220446049250313e-16,0.5237170092585636,0.07938049845690608,47.62829907414364
530,0.4121338007007678,2.220446049250313e-16,0.5075798778571463,0.08207002035714228,49.24201221428537
531,0.3613706072152291,2.220446049250313e-16,0.5069321451271194,0.08217797581214678,49.30678548728807
532,0.4653647296315983,1.1102230246251565e-16,0.4964517543910182,0.08392470760149699,50.354824560898194
533,0.524000238967077,1.1102230246251565e-16,0.49325977214205086,0.08445670464299153,50.67402278579492
534,0.5391150665314702,2.220446049250313e-16,0.5034263572252428,0.08276227379579286,49.65736427747572
535,0.5528588139446179,2.220446049250313e-16,0.49648169299816974,0.08391971783363836,50.35183070018301
536,0.5050090249305093,2.220446049250313e-16,0.5132198858783062,0.08113001902028229,48.678011412169376
537,0.527489541587197,1.1102230246251565e-16,0.5264007516877082,0.07893320805204866,47.3599248312292
538,0.4613795470136135,2.220446049250313e-16,0.5502242851826139,0.074962619136231,44.97757148173861
539,0.485832408926162,1.1102230246251565e-16,0.5451703427899541,0.07580494286834098,45.48296572100459
540,0.4463273182966421,2.220446049250313e-16,0.5441163887561298,0.0759806018739784,45.588361124387035
541,0.4016203031979659,1.1102230246251565e-16,0.5552097379641848,0.07413171033930252,44.47902620358151
542,0.5308609102905513,2.220446049250313e-16,0.5693401789329912,0.07177663684450147,43.065982106700886
543,0.40060641485776055,1.1102230246251565e-16,0.5759816345267955,0.0706697275788674,42.40183654732044
544,0.3996575596748125,2.220446049250313e-16,0.5715156969599445,0.07141405050667593,42.84843030400556
545,0.6316473616669942,1.1102230246251565e-16,0.46506571894975046,0.08915571350837492,53.493428105024954
546,0.5624981411444971,2.220446049250313e-16,0.4631077631961177,0.08948203946731374,53.689223680388245
547,0.5603065311667749,1.1102230246251565e-16,0.4760974218562669,0.08731709635728883,52.3902578143733
548,0.4295726687597358,1.1102230246251565e-16,0.4852495143203042,0.08579174761328263,51.47504856796957
549,0.39626644612123074,1.1102230246251565e-16,0.481869686110291,0.0863550523149515,51.8130313889709
550,0.4942538170257481,2.220446049250313e-16,0.46694520119612415,0.08884246646731261,53.30547988038757
551,0.5905144478522744,2.220446049250313e-16,0.4911245648397151,0.08481257252671415,50.88754351602849
552,0.553021982941343,2.220446049250313e-16,0.4848864931576391,0.08585225114039348,51.51135068423609
553,0.5149705009832981,1.1102230246251565e-16,0.4716190798015248,0.08806348669974585,52.838092019847515
554,0.5119236047368324,2.220446049250313e-16,0.4436107073485637,0.09273154877523938,55.63892926514363
555,0.522655100755913,2.220446049250313e-16,0.43804519411464277,0.0936591343142262,56.19548058853573
556,0.5273497840832273,2.220446049250313e-16,0.42329995785826247,0.0961166736902896,57.670004214173765
557,0.39865617570434103,1.1102230246251565e-16,0.39822549875078844,0.10029575020820192,60.17745012492115
558,0.31924825064202705,2.220446049250313e-16,0.4006261909316005,0.09989563484473325,59.937380906839955
559,0.3003270772719012,2.220446049250313e-16,0.43496806494381485,0.09417198917603085,56.50319350561851
560,0.33662049713000775,1.1102230246251565e-16,0.4414949691050292,0.09308417181582847,55.850503089497074
561,0.36507089012698374,2.220446049250313e-16,0.4565721444272969,0.09057130926211723,54.34278555727033
562,0.37534140111314235,2.220446049250313e-16,0.4576752370186564,0.09038746049689059,54.23247629813436
563,0.3836108189504255,2.220446049250313e-16,0.4595032217710276,0.09008279637149542,54.04967782289726
564,0.3845954195022091,2.220446049250313e-16,0.4411842076099249,0.09313596539834586,55.881579239007515
565,0.42553126571679,2.220446049250313e-16,0.40302482030170605,0.09949586328304896,59.697517969829384
566,0.4388140850925035,1.1102230246251565e-16,0.3975121435879484,0.10041464273534194,60.24878564120516
567,0.4179817301188683,1.1102230246251565e-16,0.40858259623253623,0.09856956729457732,59.14174037674639
568,0.45400509306822606,2.220446049250313e-16,0.40991521124672203,0.098347464792213,59.008478875327796
569,0.4879366038586043,2.220446049250313e-16,0.34992796218706385,0.10834533963548934,65.0072037812936
570,0.4155568198674793,2.220446049250313e-16,0.3785072835522544,0.10358211940795758,62.14927164477455
571,0.4354591179337349,2.220446049250313e-16,0.3884885453938484,0.10191857576769194,61.15114546061516
572,0.3974120696444216,3.3306690738754696e-16,0.36176651911288893,0.10637224681451851,63.82334808871111
573,0.38515927340836,2.220446049250313e-16,0.36029427240411904,0.10661762126598016,63.970572759588094
574,0.4305982372360367,2.220446049250313e-16,0.3643984302577969,0.10593359495703385,63.560156974220305
575,0.3393841530939547,2.220446049250313e-16,0.3579000606767303,0.1070166565538783,64.20999393232698
576,0.3642955310985332,2.220446049250313e-16,0.34815086929071465,0.10864152178488087,65.18491307092853
577,0.39315289401015857,1.1102230246251565e-16,0.35856050512293924,0.1069065824795101,64.14394948770605
578,0.3855761783644287,1.1102230246251565e-16,0.35885863561173836,0.1068568940647103,64.11413643882618
579,0.38176295608309685,2.220446049250313e-16,0.368432382233444,0.10526126962775935,63.1567617766556
580,0.4177179624696614,2.220446049250313e-16,0.3796500232846108,0.1033916627858982,62.034997671538925
581,0.4099153850407301,1.1102230246251565e-16,0.393885237234599,0.10101912712756682,60.61147627654009
582,0.6661246909444356,2.220446049250313e-16,0.39948344628044163,0.10008609228659304,60.051655371955825
